k1,k2,k3,k4,k5,k6,o1,o2,o3,o4,o5,o6,o7,o8,o9,o10,o11,o12,o13,o14,o15,o16,o17,o18,o19,o20,o21,o22,o23,o24,o25,o26,o27
0.2,1,0.4,1,0.4,0.8,0.0204,34.556,3.8492,0.2862,2.2318,1.8812,0.0527944,63401,818.336,92.338,388.543,197.263,30.2233,4.46437,1.16479,1.93786,2.05744,6442.41,265.462,3811.44,3170.46,83.0528,378.735,398.711,1.80722,29.1164,188.932
0.2,1,0.4,1,0.4,1,0.0194,35.0868,3.8502,0.1254,2.6028,1.5102,0.0490334,65064.4,818.697,38.0885,481.182,127.973,29.5252,4.28556,0.676703,2.07832,1.67584,6567.26,99.6422,4497.48,2583.32,36.83,456.218,321.47,2.17484,10.5715,177.257
0.2,1,0.4,1,0.6,0.2,0.0526,27.2912,3.817,5.6186,0.2672,3.8458,3.97423,42254.9,801.074,2848.92,40.4911,809.568,24.2297,11.1347,39.0247,0.164178,6.91949,4837.22,6223.6,369.3,5219.05,1319.83,33.365,740.993,1.63604,945.748,56.8056
0.2,1,0.4,1,0.6,0.4,0.0352,31.4158,3.8344,2.1896,0.9802,3.1328,1.26421,53919.4,809.658,871.493,154.301,522.54,25.3162,8.19747,17.9645,0.659629,4.43141,5714.63,2496.18,1562.45,4845.3,570.967,147.09,629.26,0.622879,325.792,143.414
0.2,1,0.4,1,0.6,0.6,0.0172,33.5066,3.8524,0.78,1.6794,2.4336,0.0469135,60091.9,819.566,251.619,276.766,319.935,23.1051,3.85211,2.0736,1.25116,2.21258,6206.22,898.252,2819.13,3976.69,218.386,272.972,505.006,1.63259,97.6215,183.485
0.2,1,0.4,1,0.6,0.8,0.0188,34.5168,3.8508,0.3074,2.2154,1.8976,0.0560578,63248,818.727,97.8593,388.725,197.529,27.1203,4.26706,1.70016,1.63068,1.92071,6438.63,309.205,3783.68,3194.17,89.2761,379.111,398.779,1.94978,32.529,188.708
0.2,1,0.4,1,0.6,1,0.0188,35.0092,3.8508,0.1578,2.5582,1.5548,0.0428551,64808.9,818.669,47.6284,465.648,133.953,29.0972,4.30247,0.578549,2.14293,1.68751,6551.45,135.594,4403.33,2663.55,46.0275,449.002,328.609,2.10134,13.883,182.034
0.2,1,0.4,1,0.8,0.2,0.0524,27.4138,3.8172,5.531,0.3024,3.8106,3.02026,42679.6,801.817,2749.16,41.6277,792.086,29.9703,11.2402,34.6847,0.194993,7.24717,4858.67,6123.39,429.562,5182.09,1301.66,38.8613,735.138,2.3641,931.389,64.9779
0.2,1,0.4,1,0.8,0.4,0.0326,31.4604,3.837,2.1792,1.017,3.096,0.748487,54003.4,811.439,836.586,156.949,508.932,28.1106,7.56503,14.264,0.805207,4.19151,5725.31,2529.59,1621.16,4796.1,567.228,154.129,622.316,2.00395,322.931,148.895
0.2,1,0.4,1,0.8,0.6,0.023,33.5008,3.8466,0.807,1.6948,2.4182,0.214114,60127.7,816.123,270.361,286.157,318.555,26.0933,5.49003,5.99764,1.17445,2.70872,6198.15,900.587,2845.93,3951.4,222.63,274.324,503.234,2.23954,101.307,179.479
0.2,1,0.4,1,0.8,0.8,0.0148,34.5202,3.8548,0.3062,2.2216,1.8914,0.0489908,63260.2,820.501,101.034,389.346,196.772,20.7861,3.38363,1.69981,1.17275,1.48931,6446.02,294.461,3782.5,3196.27,87.7014,379.938,398.841,2.22259,31.1385,188.776
0.2,1,0.4,1,0.8,1,0.017,35.0562,3.8526,0.1344,2.5836,1.5294,0.0327175,64956.7,820.193,42.6705,469.521,130.48,27.4283,3.54561,0.305176,2.16511,1.40908,6562.55,108.181,4450.89,2621.5,40.2009,453.073,324.795,2.48406,11.4165,181.834
0.2,1,0.4,1,1,0.2,0.063,27.378,3.8066,5.5438,0.2688,3.8442,6.23148,42482.6,797.435,2784.05,39.0404,809.681,28.3361,11.8253,47.9869,0.266319,8.17765,4853.66,6149.91,363.032,5238.21,1293.59,33.5855,739.412,3.07384,931.991,57.4742
0.2,1,0.4,1,1,0.4,0.0286,31.3216,3.841,2.3018,1.0048,3.1082,0.363055,53632.5,813.52,893.691,158.918,513.335,27.8882,6.71729,10.278,0.849833,4.00931,5690.64,2661.29,1600.74,4793.22,602.569,151.779,624.804,2.2468,344.64,145.708
0.2,1,0.4,1,1,0.6,0.0198,33.4974,3.8498,0.8258,1.7134,2.3996,0.114231,60107.7,817.542,281.68,290.625,314.973,23.2442,4.83074,4.44874,0.911057,2.47138,6196.02,932.202,2879.17,3917.98,231.325,277.515,500.544,2.58639,104.656,179.036
0.2,1,0.4,1,1,0.8,0.0204,34.4992,3.8492,0.32,2.2088,1.9042,0.0583955,63159.7,818.081,86.9598,384.925,203.314,29.0786,4.58899,1.33774,1.8205,2.15399,6429.04,345.684,3766.54,3204.38,91.5228,372.845,404.622,2.64431,34.4035,187.716
0.2,1,0.4,1,1,1,0.0164,35.0664,3.8532,0.1536,2.6136,1.4994,0.0329376,64976.8,820.152,34.1996,485.052,125.413,26.0917,3.56632,0.410763,1.8257,1.38029,6566.79,154.8,4512.19,2568.04,43.9243,460.128,318.108,2.2442,13.736,176.602
0.2,1,0.6,0.2,0.2,0.2,0.1634,20.6354,3.7062,12.2198,0.1018,4.0112,30.1187,27818.5,755.925,10367.3,15.1821,895.78,23.0358,20.6365,184.809,0.180002,23.5867,3415.74,9576.42,112.209,4162.4,2610.74,11.7239,745.951,8.42191,2213.62,26.3537
0.2,1,0.6,0.2,0.2,0.4,0.1038,26.1998,3.7658,6.9346,0.4406,3.6724,16.6636,40468.4,780.8,4689.56,58.9643,728.836,32.3721,14.9271,98.5641,0.432952,13.1834,4536,6523.63,639.158,4809.27,1596.6,59.8502,707.975,7.05883,1136.38,87.9345
0.2,1,0.6,0.2,0.2,0.6,0.08,29.7354,3.7896,3.9032,0.9686,3.1444,9.81276,49638.9,788.175,2237.06,148.424,525.994,28.0728,14.6646,69.1814,0.703653,9.7458,5291.22,3968.04,1515.77,4613.58,954.188,145.816,625.176,9.10478,596.406,144.626
0.2,1,0.6,0.2,0.2,0.8,0.0526,32.0814,3.817,2.0282,1.467,2.646,5.10845,56155.4,801.951,945.012,237.087,378.301,26.8109,10.1291,36.3822,1.24508,5.53093,5845.74,2186.83,2422.13,4140.43,511.25,232.036,542.629,10.3139,276.483,174.141
0.2,1,0.6,0.2,0.2,1,0.046,33.3644,3.8236,1.173,1.9014,2.2116,3.89866,59857.4,805.323,499.395,324.159,266.933,28.6632,9.04772,29.1815,1.26939,4.41755,6144.6,1283.61,3195.58,3596.12,298.834,315.397,460.358,10.1475,145.646,186.289
0.2,1,0.6,0.2,0.4,0.2,0.1612,20.646,3.7084,12.2192,0.114,3.999,29.7328,27831.2,757.51,10400.2,15.0412,891.226,26.7424,20.037,179.596,0.178259,23.3098,3410.64,9573.89,131.081,4148.07,2617.85,13.2123,744.741,11.0278,2208.41,28.7015
0.2,1,0.6,0.2,0.4,0.4,0.1124,26.0656,3.7572,7.074,0.4372,3.6758,18.8023,40125.9,776.05,4891.86,57.9873,733.363,25.9362,16.2325,114.758,0.373133,14.1637,4506.82,6593.09,625.579,4791.95,1618.61,59.0586,707.846,10.734,1161.78,86.1598
0.2,1,0.6,0.2,0.4,0.6,0.075,29.8222,3.7946,3.8464,1.0036,3.1094,11.1192,49836.8,793.638,2109.07,153.586,515.971,27.3706,11.2801,63.2096,1.10075,8.41728,5317.53,3981.23,1571.75,4572.39,937.847,150.794,621.129,11.5907,585.775,147.056
0.2,1,0.6,0.2,0.4,0.8,0.0682,31.9514,3.8014,2.2372,1.5304,2.5826,9.57186,55924.7,796.894,1094.61,250.452,360.345,30.8435,10.4256,52.3023,1.31849,6.97046,5801.49,2354.37,2535.46,4010.21,552.256,243.908,529.245,13.0436,307.816,176.436
0.2,1,0.6,0.2,0.4,1,0.0418,33.368,3.8278,1.1868,1.923,2.19,2.46335,59778.1,806.551,463.779,327.08,264.207,28.4743,9.15143,22.9268,1.4007,4.2239,6149.45,1356.16,3214.39,3577.81,301.526,317.696,458.121,13.7629,144.287,186.191
0.2,1,0.6,0.2,0.6,0.2,0.1666,20.5884,3.703,12.296,0.1278,3.9852,30.9118,27606.1,755.147,10391.5,16.1899,884.355,23.6513,20.629,187.806,0.229754,24.2539,3413.24,9714.08,146.401,4123.46,2613.81,15.0718,741.886,15.0946,2218.63,31.5624
0.2,1,0.6,0.2,0.6,0.4,0.1134,25.9464,3.7562,7.2472,0.4902,3.6228,18.9983,39778,774.928,5011.67,64.4216,711.61,23.3748,16.6956,116.746,0.362684,14.5877,4484.61,6777.63,695.776,4703.04,1650.08,67.0861,699.405,14.9384,1190.79,93.8189
0.2,1,0.6,0.2,0.6,0.6,0.0794,29.716,3.7902,3.9694,1.016,3.097,9.49419,49670,789.623,2270.43,154.493,508.507,31.9941,14.0999,65.1825,0.90131,9.43238,5285.87,4012.14,1589.52,4541.2,968.489,155.377,615.731,14.8419,600.945,150.335
0.2,1,0.6,0.2,0.6,0.8,0.0586,31.9338,3.811,2.193,1.4782,2.6348,6.27202,55673.7,799.912,1005.84,236.946,373.511,29.4832,10.5668,41.356,1.05779,6.13543,5806.03,2409.54,2423.23,4111.82,547.834,235.146,539.103,14.2069,302.84,176.607
0.2,1,0.6,0.2,0.6,1,0.0394,33.3352,3.8302,1.199,1.9048,2.2082,2.01105,59750.6,807.315,462.887,318.803,265.754,27.3995,8.99569,21.3504,1.2304,4.07461,6147.89,1358.72,3199.85,3586.28,303.548,316.281,459.856,14.7945,144.093,189.556
0.2,1,0.6,0.2,0.8,0.2,0.1564,20.6562,3.7132,12.2134,0.1232,3.9898,30.1344,27757.7,759.524,10328.2,12.6442,886.763,21.4821,18.8294,178.007,0.250182,22.2811,3424.43,9654.87,138.156,4140.44,2612.29,15.3348,743.576,18.0957,2201.96,32.1311
0.2,1,0.6,0.2,0.8,0.4,0.1192,25.8766,3.7504,7.315,0.4824,3.6306,21.2684,39799.4,773.913,5161.44,64.4122,711.881,27.331,16.0678,122.432,0.369372,15.5235,4460.88,6699.69,693.535,4694.64,1665.88,67.1534,698.395,16.2807,1200.89,93.6885
0.2,1,0.6,0.2,0.8,0.6,0.0724,29.517,3.7972,4.1474,1.002,3.111,8.94415,48977.8,793.834,2337.85,150.313,515.399,30.0322,12.2695,58.5612,0.926841,8.24201,5245.06,4284.76,1553.59,4537.89,1011.84,151.69,620.583,17.2223,631.11,148.979
0.2,1,0.6,0.2,0.8,0.8,0.0586,31.794,3.811,2.3262,1.4716,2.6414,7.1906,55266.5,800.236,1042.03,237.666,376.49,27.6386,9.94526,43.6696,1.22161,6.10003,5779.35,2580.47,2405.29,4107.98,572.488,233.126,540.994,18.0732,319.753,174.757
0.2,1,0.6,0.2,0.8,1,0.0488,33.2808,3.8208,1.2602,1.9022,2.2108,3.9088,59577.4,804.249,487.123,324.496,268.204,30.2433,9.57966,29.2191,2.10999,4.69025,6132.42,1442.34,3198.51,3579.88,309.192,313.807,460.834,19.2191,150.531,185.485
0.2,1,0.6,0.2,1,0.2,0.1706,20.6196,3.699,12.2942,0.1532,3.9598,30.4088,27734.8,752.279,10420.2,18.2386,870.41,24.2221,22.3146,193.192,0.282321,25.2403,3412.05,9676.56,177.859,4095.13,2613.99,18.7837,737.135,19.6843,2219.95,37.5105
0.2,1,0.6,0.2,1,0.4,0.129,25.8944,3.7406,7.3176,0.493,3.62,21.2194,39752.7,769.615,4973.89,64.4184,707.109,36.6247,18.2413,127.29,0.578519,17.2921,4469.93,6855.54,713.258,4673.54,1646.78,68.9237,694.647,21.3247,1201.6,96.0712
0.2,1,0.6,0.2,1,0.6,0.0716,29.4792,3.798,4.1952,1.0128,3.1002,10.2781,48960.9,794.715,2366.34,151.863,510.308,26.7646,11.1623,60.4663,0.88026,8.02463,5246.78,4308.02,1581.58,4509.26,1014.93,154.949,617.587,21.0475,630.985,150.749
0.2,1,0.6,0.2,1,0.8,0.0558,31.709,3.8138,2.4118,1.475,2.638,5.45538,55116.4,800.903,1167.14,234.019,373.914,29.7314,10.4795,39.0234,1.17353,5.77595,5752.31,2607.71,2417.24,4082.46,602.808,235.103,539.389,20.6839,329.808,177.868
0.2,1,0.6,0.2,1,1,0.045,33.3132,3.8246,1.2546,1.9328,2.1802,3.22442,59730.6,805.079,478.697,330.947,261.854,28.8803,9.50699,27.1174,1.42651,4.43798,6137.39,1428.53,3264.39,3519.38,312.296,319.86,455.717,17.5744,152.248,185.434
0.2,1,0.6,0.4,0.2,0.2,0.1654,20.7538,3.7042,12.0844,0.0828,4.0302,29.3503,28059.5,754.891,10299.6,12.7481,906.191,26.7229,21.538,185.211,0.130331,24.0144,3430.17,9467.39,89.9898,4211.51,2589.29,8.71384,748.583,2.47251,2186.64,22.3652
0.2,1,0.6,0.4,0.2,0.4,0.1054,26.2574,3.7642,6.8562,0.4182,3.6948,16.4212,40749.6,778.381,4784.68,60.9447,736.341,27.9069,16.2575,103.486,0.381798,13.7399,4540.45,6297.47,605.89,4857.76,1589.99,57.106,710.214,2.66067,1123.3,83.1921
0.2,1,0.6,0.4,0.2,0.6,0.0782,30.0172,3.7914,3.638,0.987,3.126,10.0933,50489.9,790.529,2111.54,157.322,522.568,30.1405,13.3474,65.7012,0.822581,9.06936,5344.68,3623.38,1546.66,4635.23,902.771,147.363,624.186,2.39777,556.165,141.89
0.2,1,0.6,0.4,0.2,0.8,0.0574,32.2812,3.8122,1.8678,1.5016,2.6114,6.90309,56778.7,800.467,919.853,252.275,368.818,26.3741,9.97337,42.7925,1.4427,5.90689,5889.06,1940.28,2484.15,4121.55,469.816,238.061,536.031,3.53722,253.027,171.288
0.2,1,0.6,0.4,0.2,1,0.0444,33.595,3.8252,0.9374,1.898,2.215,3.02583,60560.1,805.277,423.576,320.521,268.726,28.5009,9.50706,26.0566,1.43322,4.41914,6203.36,957.55,3189.2,3637.55,241.644,313.928,461.661,5.13324,113.053,187.211
0.2,1,0.6,0.4,0.4,0.2,0.1568,20.758,3.7128,12.083,0.0942,4.0188,27.4685,27959,758.08,10157.6,14.6823,899.168,26.1602,20.8842,173.897,0.0820458,22.4659,3443.68,9592.32,103.727,4204.11,2586.85,10.4868,748.407,4.28764,2181.37,24.9096
0.2,1,0.6,0.4,0.4,0.4,0.1174,26.2586,3.7522,6.8846,0.4358,3.6772,17.4323,40750.9,772.414,4797.73,62.8276,728.731,32.5239,18.7352,113.28,0.51374,16.3258,4538.07,6332.4,633.018,4832.38,1584.09,59.6155,704.987,4.83406,1126.85,86.0555
0.2,1,0.6,0.4,0.4,0.6,0.0696,29.915,3.8,3.7222,0.9776,3.1354,9.03216,50256.5,794.654,2149.39,150.368,525.465,25.9527,11.8157,57.5897,0.560871,8.00258,5335.3,3707.72,1540.26,4628.49,920.22,145.99,626.888,3.42846,562.019,143.918
0.2,1,0.6,0.4,0.4,0.8,0.0554,32.1738,3.8142,1.939,1.4674,2.6456,6.53204,56491,800.955,964.298,241.582,376.359,24.3604,9.91488,41.7931,0.930692,5.75238,5866.64,2002.76,2420.78,4162.82,489.792,233.54,541.218,4.73966,264.147,172.865
0.2,1,0.6,0.4,0.4,1,0.0418,33.5366,3.8278,0.9964,1.9012,2.2118,2.37893,60389.4,806.587,431.363,325.779,267.429,29.9334,9.17543,22.7007,1.67246,4.267,6183.32,1060.54,3214.98,3603.71,263.326,314.39,461.112,5.35992,124.259,185.231
0.2,1,0.6,0.4,0.6,0.2,0.161,20.7524,3.7086,12.0994,0.1008,4.0122,29.3337,28060.8,757.5,10285,12.7804,896.484,26.5726,20.242,179.069,0.1444,23.2311,3433.33,9495.14,111.625,4194.64,2594.12,11.7099,746.356,8.27644,2180.17,27.2028
0.2,1,0.6,0.4,0.6,0.4,0.1078,26.0864,3.7618,7.061,0.4496,3.6634,15.1216,40149.3,777.063,4853.2,64.476,724.331,30.8393,17.5662,102.253,0.510835,14.1117,4509.59,6601.52,640.65,4792.8,1623.42,61.2393,705.58,5.6199,1158.81,87.4312
0.2,1,0.6,0.4,0.6,0.6,0.071,29.86,3.7986,3.7584,0.9574,3.1556,10.1872,49997.3,794.966,2160.22,145.224,533.082,26.0558,11.0819,60.2716,0.321889,7.90693,5317.25,3797.24,1499.44,4648.69,931.99,142.31,630.902,4.51681,574.847,142.682
0.2,1,0.6,0.4,0.6,0.8,0.0632,32.1748,3.8064,1.9462,1.4678,2.6452,7.91879,56460.4,798.327,921.248,241.011,378.452,30.2844,10.5359,46.7844,1.42252,6.55854,5861.31,2051.78,2420.36,4158.45,484.466,231.305,542.156,7.35724,266.278,172.104
0.2,1,0.6,0.4,0.6,1,0.0504,33.488,3.8192,1.03,1.8776,2.2354,3.91104,60203.9,803.055,437.681,323.219,273.22,34.4971,10.1755,29.3702,1.96956,5.03294,6174.05,1107.99,3159.12,3653.72,259.316,309.512,464.927,7.59739,124.756,183.615
0.2,1,0.6,0.4,0.8,0.2,0.1688,20.553,3.7008,12.315,0.1092,4.0038,32.688,27591.1,755.914,10481.1,13.3039,891.524,26.0717,19.3578,191.272,0.138995,23.7493,3401.64,9651.1,119.82,4148.64,2617.71,12.844,744.709,9.44249,2220.06,29.4209
0.2,1,0.6,0.4,0.8,0.4,0.1088,26.158,3.7608,6.9882,0.4474,3.6656,17.3804,40447.8,778.168,4797.03,63.6024,728.826,29.6261,15.8844,104.322,0.315386,14.2192,4522.75,6487.63,645.74,4795.13,1608.6,60.0592,706.848,7.45157,1146.79,85.6209
0.2,1,0.6,0.4,0.8,0.6,0.0762,29.8406,3.7934,3.8112,0.9856,3.1274,9.12302,50084,789.5,2211.89,153.333,520.233,23.8839,14.347,66.7903,0.678633,9.18473,5324.62,3780.24,1547.45,4611.85,929.519,149.001,622.577,8.23973,572.066,145.052
0.2,1,0.6,0.4,0.8,0.8,0.0524,32.1412,3.8172,1.9696,1.4684,2.6446,6.36573,56258.4,803.603,944.952,237.315,378.156,23.5171,8.67411,38.7159,1.17449,5.13025,5861.38,2124.44,2415.09,4159.21,495.969,231.707,543.43,8.10746,266.669,174.1
0.2,1,0.6,0.4,0.8,1,0.0428,33.5174,3.8268,1.0264,1.911,2.202,2.50587,60293.9,806.135,429.285,323.462,267.802,30.9622,9.33828,23.0467,1.53972,4.35863,6177.18,1105.1,3205.55,3606.66,268.4,314.538,461.005,7.91873,126.786,186.203
0.2,1,0.6,0.4,1,0.2,0.1624,20.4578,3.7072,12.4122,0.1176,3.9954,29.0342,27488.8,756.54,10645.9,15.5557,888.165,26.0959,20.8713,182.313,0.108724,23.0095,3375.61,9627.18,134.47,4110.63,2651.34,13.6796,744.644,10.363,2244.54,29.9743
0.2,1,0.6,0.4,1,0.4,0.1078,26.191,3.7618,6.9682,0.4614,3.6516,15.7397,40347.7,777.812,4757.66,68.3082,720.766,30.0732,16.8829,103.398,0.323326,13.5505,4526.2,6564.52,652.965,4788.86,1608.39,63.4466,704.121,9.36815,1149.64,87.298
0.2,1,0.6,0.4,1,0.6,0.0778,29.7536,3.7918,3.8824,0.9682,3.1448,9.85252,49813.1,791.594,2235.65,148.157,530.074,30.7677,12.9356,63.4716,0.914057,8.89231,5291.59,3883.81,1521.25,4611.48,953.473,143.935,627.7,8.91644,590.387,142.72
0.2,1,0.6,0.4,1,0.8,0.0578,32.0866,3.8118,2.036,1.4748,2.6382,6.04887,56216.6,799.855,966.644,239.816,376.33,30.4845,10.7066,40.423,1.7009,6.18855,5840.97,2170.37,2442.3,4122.83,510.838,232.595,540.957,9.70525,277.984,173.762
0.2,1,0.6,0.4,1,1,0.0424,33.4994,3.8272,1.0396,1.9066,2.2064,2.78276,60255.7,806.465,441.882,322.18,266.798,28.2507,9.03473,24.0767,1.60368,4.21309,6183.84,1112.85,3200.15,3613.24,264.167,315.247,460.378,9.55021,123.759,187.346
0.2,1,0.6,0.6,0.2,0.2,0.158,20.7106,3.7116,12.1154,0.078,4.035,30.3603,27912.2,759.338,10247.4,13.0597,906.669,25.557,18.8093,178.2,0.0318824,22.4448,3429.67,9552.15,84.4801,4207.36,2596.03,8.59141,750.374,1.72394,2195.29,21.9707
0.2,1,0.6,0.6,0.2,0.4,0.1128,26.3172,3.7568,6.8256,0.44,3.673,18.1341,40844.5,775.828,4745.72,62.9314,728.353,30.2127,16.6778,111.104,0.449858,14.7168,4546.94,6311.01,640.866,4830.57,1578.17,59.4961,706.779,1.20858,1123,86.1925
0.2,1,0.6,0.6,0.2,0.6,0.0702,30.0778,3.7994,3.5666,0.9842,3.1288,10.1729,50679.2,795.438,2082.99,155.756,519.621,26.0782,10.8531,59.01,0.613432,7.81992,5366.84,3540.32,1556.15,4642.94,889.943,148.566,624.443,0.00635355,540.592,144.146
0.2,1,0.6,0.6,0.2,0.8,0.0554,32.2374,3.8142,1.8382,1.4302,2.6828,6.12796,56617.9,800.643,928.032,233.75,388.425,26.78,10.2733,40.2094,0.96336,5.98017,5875.82,1894.93,2356.69,4232.24,471.256,225.038,549.46,1.41969,252.445,170.747
0.2,1,0.6,0.6,0.2,1,0.0408,33.62,3.8288,0.912,1.9012,2.2118,2.41882,60673.5,806.705,431.205,323.272,268.816,27.8517,9.0968,22.5705,1.51573,4.2238,6210.2,916.628,3216.2,3618.46,237.766,313.692,462.01,2.9747,108.513,185.79
0.2,1,0.6,0.6,0.4,0.2,0.1778,20.7672,3.6918,12.093,0.0924,4.0206,31.6553,27942.2,749.757,10181.5,13.6862,901.001,29.2126,22.9526,200.694,0.110593,25.8767,3442.4,9614.45,101.995,4206.24,2564.02,9.94147,745.513,3.43649,2183.85,24.4912
0.2,1,0.6,0.6,0.4,0.4,0.1178,26.2842,3.7518,6.8424,0.4188,3.6942,19.7727,40792,772.987,4782.38,62.89,738.697,26.9411,17.2789,119.637,0.231112,15.8614,4546.9,6291.49,608.38,4860.57,1571.43,55.9547,709.394,1.57392,1120.86,81.0415
0.2,1,0.6,0.6,0.4,0.6,0.0802,30.002,3.7894,3.6398,0.9716,3.1414,12.3794,50438.2,791.088,2107.79,151.629,525.19,27.3543,11.9247,71.4114,0.468971,8.90004,5353.29,3632.23,1522.98,4660.5,890.498,146.111,625.962,2.23182,550.063,143.426
0.2,1,0.6,0.6,0.4,0.8,0.0624,32.2264,3.8072,1.866,1.44,2.673,6.471,56582.9,798.625,920.337,233.291,385.929,36.6496,11.1109,41.5975,1.54185,6.69514,5857.9,1956.38,2385.29,4196.71,480.573,225.933,547.272,2.1892,260.924,172.225
0.2,1,0.6,0.6,0.4,1,0.0424,33.613,3.8272,0.9184,1.899,2.214,2.42589,60647.4,806.106,409.215,324.051,271.705,32.182,9.39281,22.5364,1.5822,4.40901,6201.01,945.824,3216.6,3613.66,240.574,311.234,464.216,3.94035,111.157,183.957
0.2,1,0.6,0.6,0.6,0.2,0.168,20.8412,3.7016,12.0114,0.0946,4.0184,30.7579,28271,754.143,10179,16.3089,899.965,27.7772,21.2084,188.934,0.0869246,24.7495,3445.56,9444.41,108.892,4208.15,2571.62,10.1745,746.431,3.68706,2175.47,23.6978
0.2,1,0.6,0.6,0.6,0.4,0.114,26.1714,3.7556,6.9712,0.4386,3.6744,18.4547,40512.9,774.141,4887.45,63.5725,728.331,25.688,17.3607,116.09,0.415483,15.1656,4526.65,6407.47,641.076,4811.9,1598.99,59.5217,706.339,2.48753,1140.93,85.883
0.2,1,0.6,0.6,0.6,0.6,0.07,29.8756,3.7996,3.7354,0.951,3.162,9.37057,50070.5,794.769,2227.23,144.007,531.354,24.8983,11.5887,59.8017,0.610752,7.73781,5320.78,3719.76,1494.28,4662.69,930.699,142.944,630.149,3.21548,567.685,144.154
0.2,1,0.6,0.6,0.6,0.8,0.0594,32.204,3.8102,1.9248,1.4794,2.6336,6.97367,56541.2,800.154,991.689,241.178,374.443,29.0655,10.0947,42.9413,1.20717,6.06138,5862.69,1992.59,2445.71,4142.3,489.142,233.894,540.279,2.87383,262.945,174.024
0.2,1,0.6,0.6,0.6,1,0.04,33.581,3.8296,0.9208,1.8718,2.2412,2.20764,60417.5,807.532,395.19,315.358,273.896,29.0798,8.78897,21.3804,1.41801,4.00095,6202.6,987.372,3134.98,3688.58,240.504,309.485,466.537,4.7604,111.013,187.208
0.2,1,0.6,0.6,0.8,0.2,0.1674,20.6494,3.7022,12.2128,0.1048,4.0082,30.4467,27864,753.949,10402.2,14.9944,896.309,27.6678,21.4607,188.889,0.136684,24.5373,3409.82,9548.42,117.472,4161.08,2608.75,11.4263,745.341,6.62502,2212.03,26.183
0.2,1,0.6,0.6,0.8,0.4,0.1198,26.1784,3.7498,6.9778,0.4464,3.6666,19.9646,40583.2,773.185,5011.19,64.2492,726.897,28.2563,17.0838,121.459,0.282378,15.3484,4509.76,6320.64,642.087,4803.99,1610.01,60.4874,705.323,4.68845,1146.72,86.2619
0.2,1,0.6,0.6,0.8,0.6,0.071,29.8178,3.7986,3.7996,0.9564,3.1566,9.15179,50051.2,793.606,2213.55,146.194,531.337,25.7431,12.2796,60.4611,0.655627,8.03649,5308.55,3751.11,1508.2,4637.19,941.745,142.749,630,3.6732,580.245,143.069
0.2,1,0.6,0.6,0.8,0.8,0.0556,32.265,3.814,1.8582,1.4776,2.6354,6.09893,56660.9,801.374,891.896,238.632,375.922,29.6992,9.92233,39.1793,1.13587,5.78103,5881.98,1967.82,2431.07,4163.35,471.191,233.226,541.299,4.06774,252.97,174.557
0.2,1,0.6,0.6,0.8,1,0.046,33.6236,3.8236,0.924,1.9116,2.2014,3.52939,60617.8,804.789,408.565,323.116,265.588,28.9567,9.49941,27.4542,1.46596,4.57705,6210.32,979.884,3232.32,3598.9,236.339,316.907,458.491,5.41777,111.349,187.483
0.2,1,0.6,0.6,1,0.2,0.1794,20.6918,3.6902,12.18,0.1024,4.0106,31.7784,27901.9,750.335,10410.9,13.0933,895.716,29.1797,22.6021,200.745,0.122854,25.9883,3415.55,9535.1,113.883,4175.99,2592.28,11.5852,743.745,6.51067,2201.6,27.43
0.2,1,0.6,0.6,1,0.4,0.1172,26.1352,3.7524,6.9928,0.4208,3.6922,19.4654,40230.9,774.214,4830.52,60.9239,736.858,29.5595,16.8188,117.741,0.248132,15.1309,4518.82,6544.73,600.026,4835.89,1599.19,57.1138,708.949,4.861,1149.82,82.9439
0.2,1,0.6,0.6,1,0.6,0.0752,29.8986,3.7944,3.7412,0.9746,3.1384,10.246,50171.6,792.719,2172.02,153.792,526.502,29.8634,12.1759,62.3015,0.778666,8.70833,5322.65,3737.68,1532.19,4630.1,925.635,145.583,626.372,4.21307,569.818,141.688
0.2,1,0.6,0.6,1,0.8,0.0546,32.1732,3.815,1.948,1.4766,2.6364,5.9032,56362,801.039,912.027,246.32,376.369,26.0996,10.1875,39.3965,1.03859,5.80881,5863.29,2104.54,2434.73,4146.42,493.233,233.222,541.373,4.75133,269.105,170.491
0.2,1,0.6,0.6,1,1,0.0488,33.6218,3.8208,0.9322,1.9152,2.1978,4.71376,60611.1,804.468,417.31,331.156,265.43,27.3975,9.06796,32.4932,1.52804,4.52885,6210.81,975.36,3230.24,3604.87,232.378,316.104,459.281,5.16428,111.833,183.542
0.2,1,0.6,0.8,0.2,0.2,0.1666,20.77,3.703,12.0814,0.0948,4.0182,29.5147,28126.2,754.772,10276.8,15.903,900.026,29.2782,21.5152,185.124,0.0700203,24.0406,3430.1,9460.17,105.369,4201.9,2587.99,9.7329,747.598,0.949273,2187.02,23.8704
0.2,1,0.6,0.8,0.2,0.4,0.1218,26.145,3.7478,6.9764,0.4096,3.7034,20.8671,40526.7,772.149,4988.25,61.0264,745.867,27.7595,17.1507,124.295,0.281567,16.0873,4509.32,6305.02,587.876,4853.34,1602.01,53.4156,711.657,0.0604787,1145.86,78.3882
