k1,k2,k3,k4,k5,k6,o1,o2,o3,o4,o5,o6,o7,o8,o9,o10,o11,o12,o13,o14,o15,o16,o17,o18,o19,o20,o21,o22,o23,o24,o25,o26,o27
0.6,0.4,0.8,0.4,0.8,0.8,-0.050102,185.47,21.198,0.410256,20.4518,0.931535,0.0324542,335193,4671.24,5.1552,4587.2,17.1051,-82.8879,-9.54243,-0.198632,-8.724,-0.48002,35088.8,666.716,34053.4,1476.07,82.6389,3969.42,188.04,63.4971,7.74991,166.135
0.6,0.4,0.8,0.4,0.8,1,-0.049702,185.546,21.1976,0.377656,20.4946,0.888735,0.0318602,335335,4671.18,1.61041,4591.94,9.18345,-83.087,-9.51343,-0.167223,-8.97609,-0.421287,35112,643.532,34100.7,1439.33,72.805,3982.9,174.756,64.1428,2.63863,167.725
0.6,0.4,0.8,0.4,1,0.2,-0.048702,185.532,21.1966,0.394056,20.496,0.887335,0.0485579,335325,4670.63,1.73835,4592.51,10.5067,-80.8153,-9.24784,-0.182204,-8.55226,-0.413456,35104,668.583,34117.5,1420.56,76.9588,3980.63,176.596,65.8483,2.92901,166.782
0.6,0.4,0.8,0.4,1,0.4,-0.049702,185.455,21.1976,0.423856,20.4498,0.933535,0.0318382,335175,4670.95,14.7014,4583.75,16.5784,-82.3156,-9.40153,-0.162303,-8.79875,-0.426803,35085.3,658.644,34040.9,1484.7,87.878,3971.7,185.782,61.1843,12.462,168.125
0.6,0.4,0.8,0.4,1,0.6,-0.051302,185.464,21.1992,0.401656,20.4386,0.944735,0.0326839,335138,4671.76,2.29129,4584.61,20.0696,-85.0768,-9.80723,-0.187566,-9.16788,-0.502695,35091.2,671.462,34027.6,1499.13,79.1819,3966.95,190.984,65.5507,5.20526,165.948
0.6,0.4,0.8,0.4,1,0.8,-0.051302,185.525,21.1992,0.383056,20.4802,0.903135,0.032919,335257,4671.6,1.65557,4592.76,10.7424,-85.399,-9.72424,-0.172764,-9.23504,-0.45856,35108.3,653.246,34073.5,1464.95,74.6783,3979.23,178.724,64.745,2.96897,166.536
0.6,0.4,0.8,0.4,1,1,-0.050902,185.524,21.1988,0.378056,20.474,0.909335,0.0320611,335298,4671.64,1.82294,4587.46,13.6082,-84.4556,-9.74442,-0.174548,-9.17411,-0.45894,35105,637.349,34077.3,1458.92,74.0747,3976.17,181.726,61.9905,3.90182,167.754
0.6,0.4,0.8,0.6,0.2,0.2,-0.044702,185.521,21.1926,0.310856,20.3974,0.985935,0.0344982,335322,4669.02,1.55541,4568.41,16.6048,-74.3531,-8.43526,-0.142291,-7.45132,-0.426431,35093.5,528.609,33976.3,1564.23,60.9059,3958.64,197.498,48.3227,4.01923,175.779
0.6,0.4,0.8,0.6,0.2,0.4,-0.039702,185.562,21.1876,0.288056,20.4106,0.972735,0.154362,335367,4665.65,1.10076,4558.56,9.98761,-67.675,-6.80892,-0.133874,-6.16584,-0.348032,35099.4,501.199,33963.8,1581.22,55.5212,3962.81,191.966,45.4482,2.1855,184.013
0.6,0.4,0.8,0.6,0.2,0.6,-0.043302,185.576,21.1912,0.303856,20.4446,0.938735,0.055449,335408,4668.59,1.15002,4574.68,9.25402,-73.4491,-8.23214,-0.13735,-6.5197,-0.379729,35108.5,525.719,34018.7,1530.72,58.7897,3971.29,183.867,48.9221,2.32366,176.32
0.6,0.4,0.8,0.6,0.2,0.8,-0.042102,185.579,21.19,0.306256,20.4484,0.934935,0.111513,335407,4668.14,1.19161,4574.64,9.61387,-73.3879,-8.03608,-0.138287,-5.8913,-0.364857,35110.1,532.013,34024.8,1524.64,58.9487,3972.21,182.303,49.3825,2.31621,176.159
0.6,0.4,0.8,0.6,0.2,1,-0.025702,185.584,21.1736,0.295856,20.4268,0.956535,1.74039,335441,4662.76,1.11132,4568.78,11.6188,-50.275,-6.15667,-0.140991,-0.390003,-0.256276,35085.4,511.41,34003.2,1549.87,57.8953,3960.58,188.323,47.4414,2.29622,178.091
0.6,0.4,0.8,0.6,0.4,0.2,-0.039502,185.565,21.1874,0.296456,20.4224,0.960935,0.125102,335394,4667.63,1.1354,4566.14,10.2469,-69.6722,-7.78733,-0.135128,-5.81042,-0.335443,35103.4,517.886,33997.6,1548.8,57.3139,3967.21,187.197,48.1148,2.15685,180.097
0.6,0.4,0.8,0.6,0.4,0.4,-0.031502,185.551,21.1794,0.283256,20.3868,0.996535,0.235045,335348,4663.98,1.07115,4554.58,11.7289,-57.7776,-6.01676,-0.132562,-2.66176,-0.26699,35085.2,497.004,33942.3,1604.09,54.5314,3953.19,197.999,44.8173,2.15341,185.134
0.6,0.4,0.8,0.6,0.4,0.6,-0.040102,185.587,21.188,0.282656,20.4312,0.952135,0.0677869,335450,4667.68,1.01797,4566.18,9.40755,-68.639,-7.78204,-0.124851,-5.68314,-0.334114,35105.1,489.569,33998.2,1551.19,54.2586,3966.85,187.431,45.7102,2.07075,180.497
0.6,0.4,0.8,0.6,0.4,0.8,-0.044702,185.507,21.1926,0.300656,20.3732,1.01014,0.0362398,335271,4669,1.49179,4555.12,18.1543,-74.0734,-8.4271,-0.143441,-7.48593,-0.445219,35089.3,505.371,33922.6,1612.49,58.455,3952.31,203.885,46.32,3.96059,181.653
0.6,0.4,0.8,0.6,0.4,1,-0.037902,185.518,21.1858,0.307256,20.3842,0.999135,0.0922579,335315,4666.76,3.57042,4560.68,16.9614,-66.5562,-7.33345,-0.151079,-5.41634,-0.353556,35084.3,509.909,33949,1590.73,61.5078,3954.64,199.389,44.8516,6.36868,179.465
0.6,0.4,0.8,0.6,0.6,0.2,-0.035902,185.57,21.1838,0.303656,20.4306,0.952735,0.534221,335393,4667.09,1.13249,4571.04,10.1763,-60.5111,-7.71886,-0.145618,0.837679,-0.327064,35093,531.179,34008.8,1544.86,58.7965,3960.39,187.354,49.7686,2.33432,177.681
0.6,0.4,0.8,0.6,0.6,0.4,-0.038702,185.544,21.1866,0.298856,20.4028,0.980535,0.14148,335373,4666.85,1.89007,4565.58,15.9877,-69.1903,-7.40612,-0.141905,-5.16651,-0.343336,35093.3,503.166,33974.4,1569.21,58.8474,3958.17,195.599,46.1086,4.44897,177.504
0.6,0.4,0.8,0.6,0.6,0.6,-0.045702,185.571,21.1936,0.301056,20.4388,0.944535,0.038392,335403,4669.8,1.13799,4573.49,9.18386,-77.5409,-8.82883,-0.134183,-7.77651,-0.39987,35113,517.911,34010.4,1536.98,58.5716,3973.35,183.085,49.1452,2.27723,176.952
0.6,0.4,0.8,0.6,0.6,0.8,-0.041902,185.515,21.1898,0.323656,20.4014,0.981935,0.0568322,335320,4667.41,6.16197,4566.21,16.4941,-70.2718,-7.64098,-0.129013,-6.42839,-0.360264,35087,525.495,33971.6,1565.9,66.5315,3960,195.044,47.1492,8.22285,176.936
0.6,0.4,0.8,0.6,0.6,1,-0.045502,185.558,21.1934,0.306056,20.4304,0.952935,0.0348201,335360,4669.14,1.16628,4567.03,9.72842,-76.467,-8.49498,-0.133904,-7.41952,-0.396217,35107.7,523.901,33990.8,1553.24,58.8012,3968.69,187.383,49.3904,2.269,179.909
0.6,0.4,0.8,0.6,0.8,0.2,-0.041102,185.583,21.189,0.290656,20.4356,0.947735,0.0569687,335444,4667.75,1.07303,4567.78,9.20695,-70.5223,-7.81334,-0.13188,-6.21959,-0.352222,35106.2,500.58,34007.8,1541.09,55.7472,3968.12,186.716,46.5225,2.18287,179.796
0.6,0.4,0.8,0.6,0.8,0.4,-0.040102,185.577,21.188,0.282456,20.4208,0.962535,0.112399,335434,4667.96,1.02998,4565.39,9.64153,-68.1121,-7.94587,-0.132394,-5.73598,-0.342854,35103.1,492.51,33992.5,1556.55,54.0862,3965.4,188.933,45.4291,2.12685,180.772
0.6,0.4,0.8,0.6,0.8,0.6,-0.045702,185.532,21.1936,0.301256,20.4,0.983335,0.0416182,335304,4669.11,1.21917,4564.44,15.4345,-76.9329,-8.48392,-0.136296,-7.66032,-0.436959,35100.1,516.239,33955,1584.96,57.8731,3959.89,196.466,48.3114,2.9888,178.353
0.6,0.4,0.8,0.6,0.8,0.8,-0.034302,185.598,21.1822,0.282056,20.4356,0.947735,0.370424,335478,4661.56,1.00896,4566.93,9.48384,-65.0017,-4.87226,-0.133679,-5.99617,-0.273919,35108,491.524,34012,1538.39,54.1006,3970.29,184.236,44.8789,2.0489,180.08
0.6,0.4,0.8,0.6,0.8,1,-0.046102,185.553,21.194,0.292056,20.4126,0.970735,0.032594,335372,4669.49,1.05824,4564.18,10.5687,-77.4326,-8.66935,-0.129108,-8.09018,-0.40702,35106.5,501.351,33973.6,1568.81,56.0091,3964.52,192.233,48.5737,2.17576,180.912
0.6,0.4,0.8,0.6,1,0.2,-0.043502,185.518,21.1914,0.321656,20.4046,0.978735,0.0485825,335325,4668.38,3.09964,4564.29,16.2596,-73.6547,-8.12104,-0.0740139,-7.26236,-0.269678,35091.4,535.324,33982.8,1554.64,64.6747,3960.6,195.196,47.9368,5.98259,178.016
0.6,0.4,0.8,0.6,1,0.4,-0.045902,185.579,21.1938,0.302056,20.4478,0.935535,0.0319405,335423,4669.41,1.12927,4574.63,8.94324,-76.5019,-8.63075,-0.134138,-7.73844,-0.396542,35113,524.056,34026,1522.19,58.0671,3973.64,182.753,49.0914,2.23075,176.504
0.6,0.4,0.8,0.6,1,0.6,-0.046902,185.572,21.1948,0.304656,20.445,0.938335,0.0359814,335410,4670.1,1.15198,4577.85,9.66946,-78.9403,-8.9778,-0.136845,-7.69818,-0.417895,35114,529.173,34026.9,1520.72,58.6774,3973.08,183.292,50.8749,2.30465,174.53
0.6,0.4,0.8,0.6,1,0.8,-0.038302,185.579,21.1862,0.285056,20.4232,0.960135,0.0783219,335448,4667.14,1.06185,4565.9,9.87653,-66.5881,-7.51686,-0.130024,-5.08194,-0.331147,35102.6,492.87,33999.9,1550.46,54.7204,3966.04,187.628,45.0421,2.08132,180.399
0.6,0.4,0.8,0.6,1,1,-0.041302,185.565,21.1892,0.307856,20.4356,0.947735,0.0798016,335380,4668.11,1.20636,4570.13,9.43771,-71.0235,-8.00214,-0.141999,-6.57968,-0.358366,35103.9,530.88,34004.1,1541.87,59.1102,3969.22,185.975,49.9647,2.3078,178.503
0.6,0.4,0.8,0.8,0.2,0.2,-0.019902,185.598,21.1678,0.233656,20.3724,1.01094,0.522558,335490,4659.99,0.831501,4548.9,10.3344,-40.9144,-4.16614,-0.113558,-0.765003,-0.17369,35080.9,410.345,33917.7,1637.92,45.272,3952.42,196.777,35.7031,1.83704,188.672
0.6,0.4,0.8,0.8,0.2,0.4,-0.027302,185.61,21.1752,0.239456,20.3984,0.984935,0.211013,335508,4660.85,0.842058,4554.82,9.64627,-52.8109,-4.43878,-0.11082,-2.15842,-0.227771,35096.2,420.849,33949.5,1606.76,45.9094,3958.42,192.221,36.9743,1.82347,186.057
0.6,0.4,0.8,0.8,0.2,0.6,-0.019102,185.62,21.167,0.231056,20.3914,0.991935,0.534204,335540,4658.82,0.815698,4552.61,9.9379,-39.0444,-3.587,-0.109427,0.865402,-0.12285,35084.6,404.53,33938.8,1620.92,43.4735,3954,193.52,35.5662,1.67019,187.014
0.6,0.4,0.8,0.8,0.2,0.8,-0.029702,185.598,21.1776,0.243056,20.392,0.991335,0.234032,335470,4664.04,0.85137,4554.09,9.78117,-55.2397,-6.04341,-0.114614,-2.9119,-0.259018,35093.6,426.03,33936.1,1617.94,45.6521,3955.49,195.944,37.9327,1.87189,186.353
0.6,0.4,0.8,0.8,0.2,1,-0.020702,185.611,21.1686,0.232056,20.3854,0.997935,0.414682,335523,4659.52,0.805647,4550.38,10.0123,-44.4406,-3.87778,-0.116528,2.01087,-0.148232,35087.5,408.584,33940.1,1619.59,44.5317,3951.8,194.592,35.4854,1.76737,188.095
0.6,0.4,0.8,0.8,0.4,0.2,-0.026702,185.596,21.1746,0.231056,20.3748,1.00854,0.207272,335483,4660.99,0.783847,4548.45,10.3769,-49.1073,-4.50484,-0.11298,-1.22615,-0.213722,35088.7,405.011,33916.3,1638.52,44.9369,3952.81,196.886,35.8836,1.7706,188.875
0.6,0.4,0.8,0.8,0.4,0.4,-0.025902,185.587,21.1738,0.240456,20.3744,1.00894,0.328674,335457,4661.99,0.832938,4548.2,11.275,-47.08,-5.06769,-0.116056,-1.02005,-0.207189,35084.1,415.776,33910.6,1642.22,45.0515,3950.54,198.946,37.3786,1.8418,188.553
0.6,0.4,0.8,0.8,0.4,0.6,-0.020702,185.591,21.1686,0.234056,20.3674,1.01594,0.409736,335475,4660.13,0.811276,4549.89,12.7433,-44.0895,-4.17828,-0.111484,-1.18564,-0.170348,35080.3,408.166,33910.6,1642.81,45.6389,3949.53,200.085,36.7459,1.90082,186.974
0.6,0.4,0.8,0.8,0.4,0.8,-0.029502,185.589,21.1774,0.233056,20.3724,1.01094,0.173824,335444,4664.85,0.807627,4547.26,11.0802,-55.2121,-6.42107,-0.111445,-3.44795,-0.254084,35090.9,409.049,33904,1647.34,45.5261,3953.67,198.289,36.0193,1.85677,189.116
0.6,0.4,0.8,0.8,0.4,1,-0.030302,185.612,21.1782,0.233456,20.3972,0.986135,0.137562,335512,4663.62,0.80885,4557.29,9.77883,-56.5387,-5.78767,-0.107915,-3.49963,-0.259758,35098.9,408.984,33943.8,1612.65,44.7587,3959.06,192.963,36.5886,1.78723,184.753
0.6,0.4,0.8,0.8,0.6,0.2,-0.025702,185.6,21.1736,0.250256,20.3968,0.986535,0.31165,335474,4661.59,0.867872,4554.82,9.60789,-51.0545,-4.85788,-0.120772,-0.659558,-0.212446,35090.1,439.449,33948.8,1606.96,47.4965,3954.47,194.657,38.916,1.93598,186.073
0.6,0.4,0.8,0.8,0.6,0.4,-0.035502,185.593,21.1834,0.234256,20.3844,0.998935,0.0670246,335465,4665.44,0.792129,4550.92,9.91658,-64.2091,-6.66002,-0.107202,-5.19236,-0.304718,35102.9,410.355,33923.8,1627.37,45.1469,3958.38,195.375,36.9133,1.80839,187.872
0.6,0.4,0.8,0.8,0.6,0.6,-0.028902,185.57,21.1768,0.239656,20.3598,1.02354,0.189148,335414,4663.39,0.863505,4544.36,12.0269,-52.7663,-5.69591,-0.114734,-0.138689,-0.270308,35085.4,418.537,33897.6,1654.92,45.7319,3946.75,201.92,36.1498,1.91432,190.094
0.6,0.4,0.8,0.8,0.6,0.8,-0.035702,185.588,21.1836,0.226056,20.3712,1.01214,0.0575653,335452,4665.68,0.758051,4547.37,11.3448,-61.8657,-6.7794,-0.102693,-5.45044,-0.318964,35097.4,396.206,33900.6,1649.55,44.0136,3954.5,199.532,35.1708,1.82158,188.929
0.6,0.4,0.8,0.8,0.6,1,-0.037302,185.549,21.1852,0.244456,20.3518,1.03154,0.0626111,335377,4666.93,1.16199,4550.11,16.8,-67.7429,-7.40586,-0.117637,-5.52237,-0.367775,35093.4,420.395,33892.8,1652.62,47.5909,3948.9,205.251,36.7535,3.40265,184.834
0.6,0.4,0.8,0.8,0.8,0.2,-0.033102,185.596,21.181,0.236656,20.3866,0.996735,0.318715,335458,4664.98,0.812188,4552.07,10.0811,-60.2146,-6.55992,-0.108496,-3.70764,-0.276709,35099.9,414.132,33922.1,1630.58,45.1468,3957.58,194.664,37.3738,1.79962,187.215
0.6,0.4,0.8,0.8,0.8,0.4,-0.027702,185.602,21.1756,0.234856,20.3858,0.997535,0.189858,335498,4662.39,0.802672,4554.12,10.1005,-53.4394,-5.19879,-0.112759,-2.70353,-0.224003,35094.1,412.781,33936.6,1619.04,44.8088,3955.96,195.23,36.4644,1.82061,186.179
0.6,0.4,0.8,0.8,0.8,0.6,-0.028102,185.6,21.176,0.245256,20.395,0.988335,0.200302,335485,4663.99,0.871747,4553.64,9.89613,-53.7495,-6.00203,-0.11765,-3.15301,-0.2199,35092.2,424.146,33939.9,1613.93,47.4161,3957.58,194.056,37.6832,1.84325,186.519
0.6,0.4,0.8,0.8,0.8,0.8,-0.026102,185.608,21.174,0.232056,20.3874,0.995935,0.189861,335501,4661.7,0.774605,4552.79,9.87206,-46.5751,-4.85336,-0.110987,-1.54076,-0.212488,35089.5,406.035,33925.5,1631.25,43.7784,3955.64,194.369,36.0212,1.76885,186.957
0.6,0.4,0.8,0.8,0.8,1,-0.023502,185.608,21.1714,0.243256,20.3964,0.986935,0.857546,335488,4660.55,0.835113,4554.62,9.85849,-49.2939,-4.61039,-0.119147,-1.41184,-0.205016,35092.1,425.678,33941.1,1615.05,46.348,3957.05,192.826,37.6485,1.83499,186.05
0.6,0.4,0.8,0.8,1,0.2,-0.024102,185.608,21.172,0.231856,20.3854,0.997935,0.433188,335503,4659.84,0.795879,4548.89,10.0605,-47.1634,-4.04288,-0.10851,-1.01413,-0.196333,35091.3,406.884,33927,1628.76,43.6164,3955.14,194.329,35.5768,1.7382,188.813
0.6,0.4,0.8,0.8,1,0.4,-0.027302,185.614,21.1752,0.238456,20.4012,0.982135,0.163274,335524,4662.22,0.840336,4555.44,9.4117,-51.5137,-5.0998,-0.112111,-2.64912,-0.211573,35094.6,414.569,33949.5,1606.61,46.6431,3960.11,191.008,37.1519,1.78934,185.861
0.6,0.4,0.8,0.8,1,0.6,-0.018502,185.568,21.1664,0.247656,20.3558,1.02754,0.492942,335451,4658.56,0.926152,4547.14,16.2158,-36.7389,-3.43371,-0.122291,1.84676,-0.17498,35066.8,426.079,33909.2,1641.77,48.6728,3942.55,204.035,38.4018,2.63589,186.611
0.6,0.4,0.8,0.8,1,0.8,-0.030702,185.587,21.1786,0.234456,20.373,1.01034,0.135783,335457,4662.87,0.81329,4552.04,12.3494,-53.7442,-5.41384,-0.110334,-3.36797,-0.258916,35091.2,414.667,33916.8,1635.95,44.0361,3952.92,198.963,36.3255,1.94971,186.096
0.6,0.4,0.8,0.8,1,1,-0.028902,185.595,21.1768,0.227256,20.3724,1.01094,0.128014,335464,4662.58,0.755665,4545.89,10.4195,-51.2216,-5.26073,-0.106705,-3.41652,-0.250242,35090.1,393.511,33894.9,1657.2,42.9386,3953.12,198.803,35.0886,1.73962,190.133
0.6,0.4,0.8,1,0.2,0.2,-0.00190204,185.63,21.1498,0.184256,20.3374,1.04594,0.56479,335582,4651.44,0.572577,4539.57,13.7343,-21.8405,0.0903473,-0.0955593,3.79782,0.0120007,35067.4,331.184,33873.3,1688.93,35.5149,3939.4,205.049,27.8962,1.43579,191.636
0.6,0.4,0.8,1,0.2,0.4,0.00189796,185.648,21.146,0.188456,20.3554,1.02794,0.90644,335606,4648.25,0.59137,4542.24,10.336,-14.9932,1.51556,-0.104165,8.84756,0.0662307,35066.4,334.899,33888.4,1681.47,35.0619,3937.96,201.384,28.4154,1.46565,191.999
0.6,0.4,0.8,1,0.2,0.6,0.00909796,185.654,21.1388,0.171856,20.3378,1.04554,0.591319,335626,4648.85,0.540625,4536.83,10.8117,-3.00162,1.36849,-0.0964001,6.87889,0.120939,35053.9,311.89,33860.5,1706.98,32.8291,3937.65,203.612,26.0264,1.34199,194.468
0.6,0.4,0.8,1,0.2,0.8,-0.00730204,185.638,21.1552,0.189856,20.3566,1.02674,0.46417,335596,4653.66,0.599097,4541.46,10.4127,-23.4271,-0.972773,-0.0996122,4.42677,-0.0219356,35072.4,333.199,33885.3,1679.78,36.9382,3944.74,199.116,28.2242,1.48632,192.352
0.6,0.4,0.8,1,0.2,1,0.025698,185.669,21.1222,0.176256,20.341,1.04234,4.52773,335644,4634.85,0.550141,4537.72,10.4671,7.35793,6.40254,-0.102595,11.8915,0.372166,35053.4,317.87,33872.6,1700.75,33.1023,3933.86,202.141,25.9576,1.39724,194.193
0.6,0.4,0.8,1,0.4,0.2,0.00809796,185.634,21.1398,0.195256,20.342,1.04134,1.22158,335593,4651.11,0.622134,4538.99,10.8772,1.87198,-0.072711,-0.105235,6.68418,0.111202,35043.5,345.476,33870,1693.75,37.3342,3937.62,203.843,30.4525,1.54274,193.354
0.6,0.4,0.8,1,0.4,0.4,0.00049796,185.64,21.1474,0.184856,20.3454,1.03794,2.09603,335608,4649.06,0.565662,4540.03,10.9113,-13.0352,0.515295,-0.102437,8.16314,0.0406269,35063.3,327.119,33879.4,1689.26,34.832,3937.1,202.957,27.5315,1.46578,192.818
0.6,0.4,0.8,1,0.4,0.6,0.00429796,185.656,21.1436,0.189056,20.3618,1.02154,0.879614,335628,4652.14,0.581256,4542,10.1638,-17.1604,-0.420071,-0.10511,5.53772,0.0758362,35067.5,337.767,33900.7,1665.82,35.4079,3942.52,200.131,28.4057,1.48973,192.205
0.6,0.4,0.8,1,0.4,0.8,0.024698,185.669,21.1232,0.192656,20.3578,1.02554,2.5754,335675,4642.59,0.61704,4544.3,10.3004,19.3705,3.50718,-0.120272,23.7679,0.26618,35033.6,343.219,33912.6,1672.54,37.1844,3923.06,201.166,29.2591,1.5147,190.986
0.6,0.4,0.8,1,0.4,1,0.00929796,185.669,21.1386,0.186256,20.3672,1.01614,2.0427,335678,4651.04,0.588785,4545.2,10.065,-5.68383,-0.451255,-0.10448,10.6829,0.165055,35059.8,329.627,33913.9,1660.12,35.8708,3940.52,196.889,27.8014,1.4329,190.656
0.6,0.4,0.8,1,0.6,0.2,-0.019702,185.596,21.1676,0.185656,20.3228,1.06054,0.214628,335457,4657.98,0.580771,4533.4,11.3046,-40.6721,-3.00345,-0.0864641,-2.0362,-0.167599,35080,331.877,33820.5,1733.32,35.2016,3942.11,208.358,28.3869,1.4842,195.938
0.6,0.4,0.8,1,0.6,0.4,-0.00690204,185.635,21.1548,0.191456,20.355,1.02834,0.508579,335573,4655.12,0.600604,4545.55,10.7664,-24.136,-1.72337,-0.10048,6.53501,-0.045721,35071.9,347.947,33891.5,1675.98,36.2056,3941.38,200.391,29.7867,1.49535,190.132
0.6,0.4,0.8,1,0.6,0.6,-0.014302,185.635,21.1622,0.182656,20.353,1.03034,0.372276,335584,4659.04,0.56372,4540.25,10.3105,-33.3288,-3.61257,-0.093598,0.707158,-0.105343,35079.9,330.263,33882.3,1678.98,35.1831,3947.07,200.583,27.7671,1.41793,193.007
0.6,0.4,0.8,1,0.6,0.8,-0.00610204,185.634,21.154,0.194656,20.3558,1.02754,0.622544,335581,4654.39,0.615429,4542.77,10.8495,-24.2246,-1.41411,-0.101276,3.12739,-0.0202475,35071,350.699,33893.3,1668.99,36.4978,3943.68,201.469,30.1244,1.49703,191.48
0.6,0.4,0.8,1,0.6,1,-0.00050204,185.647,21.1484,0.198656,20.367,1.01634,0.813701,335626,4647.53,0.636555,4547.76,10.1806,-11.6173,1.91942,-0.107829,4.64897,0.0316032,35063.9,350.835,33907.2,1659.21,37.0314,3944.7,198.877,30.3321,1.53998,189.316
0.6,0.4,0.8,1,0.8,0.2,-0.00170204,185.63,21.1496,0.189456,20.3426,1.04074,0.602212,335560,4652.35,0.643385,4537.65,10.9289,-11.8362,-0.386325,-0.0967185,4.40215,0.0117763,35058.1,340.028,33860.6,1702.17,36.5275,3940.93,202.912,28.321,1.50725,193.997
0.6,0.4,0.8,1,0.8,0.4,0.00029796,185.639,21.1476,0.183456,20.3436,1.03974,0.724856,335574,4650.31,0.579506,4539.41,10.7133,-13.9747,0.572604,-0.099821,6.60243,0.026584,35062.8,330.614,33863.9,1702.8,33.6115,3937.32,204.315,27.6415,1.45995,193.228
0.6,0.4,0.8,1,0.8,0.6,-0.00690204,185.616,21.1548,0.195856,20.3402,1.04314,0.856708,335530,4655.12,0.624885,4536.39,11.344,-25.3798,-1.8972,-0.106166,6.27684,-0.00286446,35067.1,351.687,33870.3,1692.02,37.8419,3937.09,204.895,29.8024,1.51695,194.423
0.6,0.4,0.8,1,0.8,0.8,-0.00690204,185.631,21.1548,0.202656,20.3622,1.02114,0.745041,335574,4655.37,0.686704,4544.65,10.4784,-25.6329,-1.96574,-0.105488,1.806,-0.0506508,35071.5,359.756,33899.8,1662.04,38.7768,3946.8,199.706,30.211,1.59905,190.722
0.6,0.4,0.8,1,0.8,1,-0.00310204,185.639,21.151,0.189656,20.353,1.03034,0.724005,335602,4654.19,0.594123,4541.04,10.5228,-9.47267,-1.36745,-0.101033,4.10779,0.0145812,35057.2,340.381,33880.7,1683.7,36.3838,3943.41,200.729,28.3247,1.4842,192.505
0.6,0.4,0.8,1,1,0.2,-0.010502,185.641,21.1584,0.194656,20.3672,1.01614,0.442642,335594,4654.41,0.627862,4543.52,10.0915,-26.8015,-1.3373,-0.102623,3.1088,-0.0344253,35076.4,347.313,33899.6,1663.55,36.912,3947.04,198.143,30.0252,1.50981,191.48
0.6,0.4,0.8,1,1,0.4,-0.023702,185.632,21.1716,0.184056,20.3614,1.02194,0.166895,335577,4661.65,0.543197,4542.62,10.1898,-49.5349,-4.81941,-0.0879142,-1.59035,-0.205185,35096.4,329.755,33893,1666.95,35.2353,3951.12,198.933,27.8241,1.44561,191.885
0.6,0.4,0.8,1,1,0.6,-0.015502,185.637,21.1634,0.191656,20.3656,1.01774,0.213397,335591,4657.34,0.593436,4544.92,10.0489,-34.0711,-2.68521,-0.0951896,1.39167,-0.107722,35082.7,339.529,33897.3,1665.87,36.2825,3948.73,198.245,28.8646,1.49965,190.802
0.6,0.4,0.8,1,1,0.8,-0.016902,185.615,21.1648,0.189256,20.3422,1.04114,0.278255,335516,4658.23,0.58703,4538.74,10.8894,-40.2099,-3.16266,-0.0918725,-0.0393756,-0.138478,35084.3,336.416,33858.2,1699.48,35.4013,3945.17,203.272,29.4487,1.4852,193.474
0.6,0.4,0.8,1,1,1,-0.014302,185.621,21.1622,0.198656,20.3548,1.02854,0.369491,335539,4656.38,0.664403,4542.12,10.5021,-33.3023,-2.28507,-0.102601,1.914,-0.0964851,35079.1,351.945,33881.1,1679.91,37.4307,3946.01,200.429,29.9354,1.5476,191.976
0.6,0.4,1,0.2,0.2,0.2,-0.052702,185.428,21.2006,0.531856,20.5338,0.849535,0.0334085,335021,4672.29,3.15471,4615.33,14.5163,-87.2656,-10.0689,-0.258843,-9.59211,-0.472714,35086,882.536,34171.7,1346.62,105.43,3986.38,171.949,91.5152,5.3234,153.363
0.6,0.4,1,0.2,0.2,0.4,-0.051302,185.441,21.1992,0.532456,20.5464,0.836935,0.0335233,335036,4671.68,3.02335,4623.2,12.7373,-85.2772,-9.76376,-0.258208,-9.2234,-0.443215,35090.3,880.327,34178.1,1345.26,105.388,3991.95,165.971,92.4244,4.61795,150.322
0.6,0.4,1,0.2,0.2,0.6,-0.052502,185.344,21.2004,0.602656,20.5206,0.862735,0.0332417,334887,4672.17,32.5076,4611.73,17.3201,-86.8689,-10.0099,-0.323295,-9.50858,-0.476359,35063.8,908.198,34144.6,1359.11,126.97,3985.96,172.286,89.9335,18.4716,153.762
0.6,0.4,1,0.2,0.2,0.8,-0.052302,185.377,21.2002,0.553456,20.5044,0.878935,0.033484,334872,4672.17,4.18862,4609.55,18.4058,-86.4893,-10.0083,-0.27315,-9.45728,-0.49796,35071.9,904.742,34114.7,1395.32,111.881,3979.29,178.929,93.2429,7.17098,154.312
0.6,0.4,1,0.2,0.2,1,-0.052302,185.481,21.2002,0.535656,20.59,0.793335,0.0330712,335131,4672.17,2.97878,4629.34,9.01791,-86.6434,-10.0102,-0.255503,-9.52962,-0.411906,35100.6,890.829,34239.5,1288.55,105.883,4001.94,156.26,93.151,3.88631,149.111
0.6,0.4,1,0.2,0.4,0.2,-0.051102,185.343,21.199,0.604256,20.52,0.863335,0.0336027,334898,4671.54,33.7525,4612.68,17.2797,-85.4572,-9.69355,-0.0920884,-9.3311,-0.353001,35061.1,916.121,34157.7,1346.39,126.151,3983.61,174.331,89.859,18.9478,153.309
0.6,0.4,1,0.2,0.4,0.4,-0.052102,185.415,21.2,0.539856,20.5282,0.855135,0.0348342,334939,4672.17,3.08683,4608.3,12.2932,-86.4567,-10.0086,-0.260066,-9.41717,-0.473489,35084,896.598,34138.8,1376.44,108.606,3988.15,170.004,93.2866,4.46059,157.994
