k1,k2,k3,k4,o1,o2,o3,o4,o5,o6
0.06,0.020333333,0.058,0.282,2067,1493.8,718.0333333,-22770,99680.86207,-9459.682759
0.06,0.025,0.03,0.034666667,124.9666667,1630.066667,180.5,22291.14023,723.5,3398.62069
0.06,0.025,0.03,0.113333333,220.5333333,1255.233333,297.3333333,70250.21609,8482.298851,11654.91954
0.06,0.025,0.030333333,0.282,290.2666667,758.8,428.7,24014.53793,5315.048276,-2349.131034
0.06,0.025,0.035,0.037,237.1,1802.066667,209,45401.64828,5299.965517,5843.206897
0.06,0.025,0.035,0.12,336,1453.966667,349.4,19086.06897,15061.03448,-11137.36552
0.06,0.025,0.0355,0.273,393.8666667,890.8666667,464.7666667,14567.49885,12308.07126,-18009.41149
0.06,0.025,0.04,0.037,445.6333333,1962.8,232.5333333,40213.47586,4933.098851,261.4551724
0.06,0.025,0.04,0.12,477.3333333,1615.633333,392.8666667,-959.8735632,6557.45977,-13435.05057
0.06,0.025,0.0405,0.273,668.5333333,1093.166667,546.5666667,77400.49425,17949.27356,-14106.47701
0.06,0.025,0.045,0.037,706.7666667,2087.366667,285.4333333,20530.95057,4743.104598,-4864.612644
0.06,0.025,0.045,0.12,730.5666667,1726.266667,430.2666667,47944.87816,23884.87816,-7714.177011
0.06,0.025,0.0455,0.273,957.6,1252.6,630.0333333,49086.21379,27561.91034,-18937.12414
0.06,0.025,0.05,0.037,1078.4,2103,323.5333333,41709.34483,16584.67586,-4457.310345
0.06,0.025,0.05,0.12,1078.066667,1810.1,507,23999.78621,7595.448276,-12070.13793
0.06,0.025,0.0505,0.273,1506.1,1354,697.4333333,68566.48276,3737.644828,-19472
0.06,0.025,0.055,0.037,1662.233333,2116.266667,395.8333333,50890.93563,51417.45402,-2607.574713
0.06,0.025,0.055,0.12,1914.4,1861.2,544.5333333,26442.64138,43983.6069,-12646.21379
0.06,0.025,0.0555,0.273,2847.6,1353.466667,700.8666667,-466173.531,-285044.4,37058.30575
0.06,0.025,0.06,0.037,2534,1984.933333,418.7666667,-799203.1034,-168777.2759,51537.12184
0.06,0.025,0.06,0.12,2671.366667,1848.433333,605.4,-55072.47471,69120.6069,-8813.282759
0.06,0.0255,0.057,0.273,3425.533333,1239.466667,694.2666667,-820008.9471,-216404.492,99782.94023
0.06,0.03,0.03,0.037,200.1,1669,221.8666667,32398.03448,4550.186207,4729.310345
0.06,0.03,0.03,0.12,290.4666667,1284.7,352.2666667,18725.90345,20253.90575,499.8413793
0.06,0.03,0.0305,0.273,399.7,749.5666667,453.1333333,32613.6931,9566.17931,-12643.07816
0.06,0.03,0.035,0.039333333,354.9,1834.566667,254.1666667,35311.16207,12720.39655,6015.695402
0.06,0.03,0.035,0.126666667,443.4333333,1406.9,390.0666667,46235.80345,6753.314943,-17378.37241
0.06,0.03,0.035666667,0.264,594.5,927.5,522.4,82250.05172,20310.62069,-11023
0.06,0.03,0.04,0.039333333,562.6666667,1981.466667,284.4666667,8478.195402,8435.816092,-749.708046
0.06,0.03,0.04,0.126666667,556.0333333,1546.966667,451.5,-8480.585057,17319.32759,-15255.7069
0.06,0.03,0.040666667,0.264,920.4666667,1057.4,594.0333333,61705.56552,22318.57011,-29444.28966
0.06,0.03,0.045,0.039333333,823.1,2035.733333,315.4666667,35133.13103,12036.1931,-2160.31954
0.06,0.03,0.045,0.126666667,1001.866667,1633.633333,520.1333333,52320.46667,62837.6046,-11188.94943
0.06,0.03,0.045666667,0.264,1342,1136.266667,649.7333333,-147790.9655,-145004.3793,-17941.96092
0.06,0.03,0.05,0.039333333,1264.166667,2067.5,367.9333333,72445.7069,33335.25287,-3314.724138
0.06,0.03,0.05,0.126666667,1593.8,1758.233333,561.7,-46579.4,83541.48966,-22172.72069
0.06,0.03,0.050666667,0.264,2275.6,1131.733333,701.5666667,-514581.4552,-247413.0759,44227.88046
0.06,0.03,0.055,0.039333333,2303.5,2039.266667,431.9333333,-432104.5172,-30177.31034,12973.77701
0.06,0.03,0.055,0.126666667,3202.6,1641.3,562.2,-869598.6345,-300756.0207,78597.69655
0.06,0.03,0.055666667,0.264,2945.933333,1326.1,789.9666667,-113857.8552,-108271.2092,-14076.61724
0.06,0.03,0.06,0.039333333,3371.8,1810.333333,425,-1437350.414,-277353.5172,108877.2414
0.06,0.03,0.06,0.126666667,4501.166667,1268.5,462.3,-1976979.466,-649919.8793,237712.3966
0.06,0.030666667,0.056,0.264,4573.666667,919.4666667,554.9,-1656062.08,-636536.4138,178731.4621
0.06,0.035,0.03,0.039333333,194.1333333,1606.933333,240.4333333,29745.21609,5110.629885,-1187.073563
0.06,0.035,0.03,0.126666667,362.0666667,1130.433333,383.1666667,27042.21149,18274.4023,2197.373563
0.06,0.035,0.030666667,0.264,449.1,662.8333333,436.4666667,59986.81034,6862.675862,-16117.4023
0.06,0.035,0.035,0.039333333,366.8333333,1680.233333,264.2,99861.31609,9657.62069,-1210.97931
0.06,0.035,0.035,0.126666667,614.4666667,1398.966667,447.6333333,36785.87816,23815.45287,-2968.46092
0.06,0.035,0.035666667,0.264,801.1,867.9,555.3333333,16501.59655,39451.31034,-22923.27586
0.06,0.035,0.04,0.039333333,640.6333333,1899.066667,317.6,77382.85287,7022.365517,-5006.075862
0.06,0.035,0.04,0.126666667,796.1666667,1473.466667,488.3333333,64713.22989,46586.21839,-4536.298851
0.06,0.035,0.040666667,0.264,1297.666667,1054.3,659.6,121330.3448,25999.58621,-43364.28966
0.06,0.035,0.045,0.039333333,1021.066667,2035.633333,357.3333333,70222.43908,23520.73563,-5036.183908
0.06,0.035,0.045,0.126666667,1154.866667,1621.4,576.4333333,78527.08966,20337.54253,-21149.73103
0.06,0.035,0.045666667,0.264,2010.833333,1122.366667,747.9,-156571.6954,-129086.6034,-6838.237931
0.06,0.035,0.05,0.039333333,1744,2020.1,416.6,-362214,-58041.7931,18146.48966
0.06,0.035,0.05,0.126666667,3074.266667,1576.3,532.7666667,-1252272.6,-375579.3149,122030.6931
0.06,0.035,0.050666667,0.264,2784.3,1147.233333,774.3333333,-183720.2448,-83216.75862,-4005.528736
0.06,0.035,0.055,0.039333333,4095.166667,1520.366667,351.8,-2284538.649,-470341.5172,167532.8
0.06,0.035,0.055,0.126666667,4054.766667,1310.4,474.0666667,-1932951.179,-677670.6736,205567.9034
0.06,0.035,0.055666667,0.264,5700.233333,672.0666667,474.4666667,-1488154.982,-1058522.526,249072.9678
0.06,0.035,0.06,0.039333333,5498.366667,1215.633333,309.6,-2788752.723,-693945.0552,252702.5724
0.06,0.035,0.06,0.126666667,7042.766667,520.7666667,206.9666667,-1718697.16,-699222.8356,235657.1644
0.06,0.035666667,0.056,0.264,6127.733333,521.3333333,298.3,-2055645.011,-803155.0552,184322.2414
0.06,0.04,0.03,0.039333333,284.8333333,1613.933333,242.9333333,84479.74713,7565.747126,6484.029885
0.06,0.04,0.03,0.126666667,253.5666667,989.5333333,374.1,38475.41149,19330.21724,10824.56552
0.06,0.04,0.030666667,0.264,474.0333333,644.7,460.3,64911.21724,17244.98966,-17039.52759
0.06,0.04,0.035,0.039333333,581.7333333,1899.466667,305.8,30825.09425,9122.910345,-14514.76552
0.06,0.04,0.035,0.126666667,525.9333333,1301.166667,493.8333333,71824.14943,36548.02299,439.7528736
0.06,0.04,0.035666667,0.264,853.4,793.9,577.2,-62473.88966,25735.57241,-26041.3931
0.06,0.04,0.04,0.039333333,732.5,1916.533333,337.9666667,84703.17241,17326.39655,-3157.050575
0.06,0.04,0.04,0.126666667,975.1333333,1434.533333,557.1333333,79696.44368,49376.84368,-6459.65977
0.06,0.04,0.040666667,0.264,1278.266667,940.9333333,699.3333333,32529.32874,35027.25287,-29716.01149
0.06,0.04,0.045,0.039333333,1658.2,2058.6,418.0333333,1705.531034,41552.51034,-9305.710345
0.06,0.04,0.045,0.126666667,2154.033333,1616.666667,616.0666667,-273913.7126,-52044.14023,24514.95402
0.06,0.04,0.045666667,0.264,3299.333333,863.7666667,624.9666667,-1079727.333,-736186.954,113476.5092
0.06,0.04,0.05,0.039333333,2999.966667,1814.033333,417.7666667,-1478651.378,-308789.1805,104747.2839
0.06,0.04,0.05,0.126666667,3882.633333,1329.466667,526.2666667,-2000728.651,-746451.9333,199388.2851
0.06,0.04,0.050666667,0.264,5287.3,635.5333333,478.5,-1604067.2,-1034916.603,196050.3103
0.06,0.04,0.055,0.039333333,4179.633333,1494.166667,369.9,-2286609.73,-516799.1414,191639.3966
0.06,0.04,0.055,0.126666667,5863.066667,844.7333333,317.5,-2603316.395,-939852.1379,288687.1379
0.06,0.04,0.055666667,0.264,7064.3,293.0666667,207.1666667,-1332172.09,-816145.0517,172564.4368
0.06,0.04,0.06,0.039333333,7035.2,681.9,205.1,-2196305.255,-616206.2621,260724.5966
0.06,0.04,0.06,0.126666667,7858.433333,188.4666667,96.2,-829823.9678,-339112.0552,112615.8
0.06,0.040666667,0.056,0.264,7243.7,248.1666667,88.8,-1638254.121,-348762.4414,74315.86207
0.06,0.045,0.03,0.039333333,372.1333333,1676.133333,304.7,36609.11954,7563.17931,1224.972414
0.06,0.045,0.03,0.126666667,515,1202.733333,443.2666667,33809.62069,28488.13793,16935.65977
0.06,0.045,0.030666667,0.264,562.5333333,566.9,464.5,86522.71034,4072.551724,-28772.36207
0.06,0.045,0.035,0.039333333,638.3666667,1889.133333,337,69380.63908,8482.586207,-4167.241379
0.06,0.045,0.035,0.126666667,511.4666667,1262.633333,498,-22554.78851,10955.93103,733.5862069
0.06,0.045,0.035666667,0.264,1064.466667,773.0333333,613.3666667,45693.94943,13182.61609,-27762.46092
0.06,0.045,0.04,0.039333333,1032.866667,2027.966667,399.6333333,15574.16782,17114.81149,-19174.42644
0.06,0.045,0.04,0.126666667,1277.633333,1488.666667,594.6,126480.4253,39382.71034,-4595.137931
0.06,0.045,0.040666667,0.264,1875.1,926.5,722.9,-152447.0862,-90204.0931,-22488.81034
0.06,0.045,0.045,0.039333333,2378.2,1842.3,410.4,-1248102.2,-254571.7034,75754.25517
0.06,0.045,0.045,0.126666667,3360.866667,1250.066667,476.2666667,-1961440.06,-661392.1701,206192.1195
0.06,0.045,0.045666667,0.264,3816.833333,937.3333333,659.6666667,-1109348.287,-739166.2989,107288.1149
0.06,0.045,0.05,0.039333333,4189.333333,1491.333333,362.1666667,-2439247.632,-596108.954,195675.4598
0.06,0.045,0.05,0.126666667,5048.6,971.8,412.2,-2219815.152,-909386.2966,295084.1103
0.06,0.045,0.050666667,0.264,5976.366667,349.7666667,361.9333333,-1181489.567,-1161593.216,187628.777
0.06,0.045,0.055,0.039333333,6667.6,762.1,212.1333333,-2648722.028,-682368.7034,249119.8483
0.06,0.045,0.055,0.126666667,6793.2,561,256.0666667,-1952819.793,-897077.1172,265412.3448
0.06,0.045,0.055666667,0.264,8132.4,89.03333333,120.0666667,-427144.3241,-517155.4759,65088.41149
0.06,0.045,0.06,0.039333333,8486,243.3,69.76666667,-897262.4828,-217126.8966,103898.5897
0.06,0.045,0.06,0.126666667,8671.333333,115.5333333,58.4,-604998.046,-255366.8966,80177.57241
0.06,0.045666667,0.056,0.264,7794.533333,244.2,56.56666667,-1858371.766,-331482.7264,70861.15862
0.06,0.05,0.03,0.039333333,367.3,1675.1,325.5,13941.17586,17571.05172,-10212.53448
0.06,0.05,0.03,0.126666667,484.3666667,1054.466667,467.5333333,83642.2023,26712.07356,28742.94943
0.06,0.05,0.030666667,0.264,956.9333333,696.0666667,577.0333333,69333.28046,21913.14023,-21856.14023
0.06,0.05,0.035,0.039333333,549.0333333,1767.033333,350.8666667,77201.8954,12765.14253,-4092.409195
0.06,0.05,0.035,0.126666667,764.5,1225.7,506.8333333,2217.672414,11874.46552,8412.086207
0.06,0.05,0.035666667,0.264,1223.7,753.9333333,644.4,32336.53103,43745.50345,-19346.5931
0.06,0.05,0.04,0.039333333,1528.066667,1939.433333,402.2666667,-444666.6851,-64558.25977,11367.67356
0.06,0.05,0.04,0.126666667,1214.166667,1486.733333,676.8,-33565.50575,17424.17241,-24860.91724
0.06,0.05,0.040666667,0.264,2874.5,760.0333333,682.6,-750166.2931,-740564.5517,69498.35862
0.06,0.05,0.045,0.039333333,2538.3,1835,469.3333333,-1164243.034,-231360.5172,81553.65517
0.06,0.05,0.045,0.126666667,3901.733333,1305.8,536.2333333,-1543864.331,-642588.4184,199817.1517
0.06,0.05,0.045666667,0.264,4930.466667,493.0333333,491,-1156725.189,-1128120.862,178088.3793
0.06,0.05,0.05,0.039333333,6226.333333,827,229.7666667,-2860841.69,-713090.8851,253995.931
0.06,0.05,0.05,0.126666667,6492.7,648.9,261.5,-2263945.583,-859951.9138,284554.1207
0.06,0.05,0.050666667,0.264,7495.266667,235,221.4666667,-1010493.31,-881080.6805,155012.6897
0.06,0.05,0.055,0.039333333,7758.566667,461.6333333,156.2666667,-1923074.682,-642791.2253,221578.1356
0.06,0.05,0.055,0.126666667,7655.266667,344,168.7666667,-1595871.759,-736007.7977,219594.2759
0.06,0.05,0.055666667,0.264,8908.566667,0.033333333,10.83333333,-55.01954023,-3472.936782,0.557471264
0.06,0.05,0.06,0.039333333,9034.066667,72.96666667,23.66666667,-195731.8253,-43127.3908,34369.81609
0.06,0.05,0.06,0.126666667,9004.4,53.9,36.8,-292052.3724,-146918.0897,42919.53103
0.06,0.050666667,0.056,0.264,7906.6,179.2666667,48.06666667,-1440920.89,-304553.1793,45322.25747
0.06,0.055,0.03,0.039333333,420.6333333,1669.433333,333.7333333,36866.40575,7159.002299,-1523.294253
0.06,0.055,0.03,0.126666667,584.4333333,1093.266667,483.6,47068.43218,24429.35172,14608.24828
0.06,0.055,0.030666667,0.264,1122.533333,539.4,556.9,-126575.4276,-122936.1862,21645.86897
0.06,0.055,0.035,0.039333333,873.5,1872.333333,403.3666667,66280.51724,41615.87931,-832.5057471
0.06,0.055,0.035,0.126666667,1129.2,1340.366667,603.1666667,-751.1103448,59960.89655,-6849.925287
0.06,0.055,0.035666667,0.264,1700.4,782.1,676.5,-86068.76552,-87790.31034,-24752.63793
0.06,0.055,0.04,0.039333333,1410.233333,1955.3,464.7,148699.1,24766.58966,-2036.562069
0.06,0.055,0.04,0.126666667,2100.166667,1329.633333,622.0333333,-899871.7299,-350695.3161,77922.84023
0.06,0.055,0.040666667,0.264,4577.566667,563.8,537.2333333,-974934.0897,-1024788.826,161152.8069
0.06,0.055,0.045,0.039333333,3809.933333,1513.3,370.5666667,-2412771.255,-585171.7885,197511.5828
0.06,0.055,0.045,0.126666667,5452.333333,860.6,410.1666667,-2498063.103,-1158739.264,307151.3448
0.06,0.055,0.045666667,0.264,6192.3,279.3666667,284.8666667,-973989.3552,-951577.6828,138140.4644
0.06,0.055,0.05,0.039333333,6620.8,803.5666667,220.0666667,-2801707.469,-723323.469,262634.2023
0.06,0.055,0.05,0.126666667,7150.633333,492.9,222.1333333,-1783357.003,-781408.5701,246299.3586
0.06,0.055,0.050666667,0.264,7188.2,161.6666667,193.2,-712746.9655,-741495.731,89549
0.06,0.055,0.055,0.039333333,9035.133333,76.73333333,31.06666667,-274486.2046,-80658.0092,39231.94943
0.06,0.055,0.055,0.126666667,8321.3,218.3666667,119.8333333,-978713.7345,-484849.9483,160527.7874
0.06,0.055,0.055666667,0.264,9162.766667,0.033333333,10.33333333,-80.02643678,-5363.816092,1.885057471
0.06,0.055,0.06,0.039333333,9290.866667,58.7,35.8,-463499.2483,-228956.3379,50898.97241
0.06,0.055,0.06,0.126666667,9242.033333,56.23333333,36.73333333,-307734.008,-153719.577,47309.68506
0.06,0.055666667,0.056,0.264,8269.8,249.8,55.76666667,-2020566.662,-390938.4276,83113.84828
0.06,0.06,0.03,0.039333333,488.1333333,1785.1,375.3333333,40229.81379,14080.12644,-11140.27586
0.06,0.06,0.03,0.126666667,860.3333333,1238.666667,574.2333333,4188.252874,12191.12644,17020.08046
0.06,0.06,0.030666667,0.264,1378.266667,597.5666667,582.3,115402.0851,78009.05517,-4422.693103
0.06,0.06,0.035,0.039333333,941.0666667,1887.4,441.9,58839.21379,55577.24828,-11.68275862
0.06,0.06,0.035,0.126666667,1448.7,1297.5,632.0666667,-302390.9138,-135226.0138,28356.10345
0.06,0.06,0.035666667,0.264,2286.666667,682,640.4333333,-334427.9655,-322405.9195,34783.65517
0.06,0.06,0.04,0.039333333,2854.233333,1647.5,415.9,-1682515.672,-389123.4931,120841.6379
0.06,0.06,0.04,0.126666667,2697.133333,1209.733333,625.1666667,-1354652.722,-631880.1609,154079.8391
0.06,0.06,0.040666667,0.264,5705.033333,450.0333333,428.3,-1240507.863,-1216029.976,188133.8172
0.06,0.06,0.045,0.039333333,5342.966667,1040.2,286.8333333,-3302973.51,-899014.0402,269235.8621
0.06,0.06,0.045,0.126666667,6003.6,607.7,313.4666667,-2025956.952,-1005149.945,282818.5241
0.06,0.06,0.045666667,0.264,6711.533333,226.2666667,236.7666667,-968771.6644,-900651.354,135506.7885
0.06,0.06,0.05,0.039333333,7411.933333,499.7333333,148.3,-2125368.743,-573171.3241,197496.2207
0.06,0.06,0.05,0.126666667,7840.266667,282.9666667,135.7666667,-1462988.405,-653524.3839,177000.2333
0.06,0.06,0.050666667,0.264,8763.1,20.03333333,47.63333333,-97737.1069,-188764.2034,23032.11609
0.06,0.06,0.055,0.039333333,8967.933333,4.166666667,15.06666667,-4037.195402,-7253.616092,430.8850575
0.06,0.06,0.055,0.126666667,8893.933333,112.1333333,64.26666667,-512289.577,-253945.1885,88025.82529
0.06,0.06,0.055666667,0.264,9240,0,8.366666667,0,-1132.310345,0
0.06,0.06,0.06,0.039333333,9426.7,0,7.166666667,0,-474.1896552,0
0.06,0.06,0.06,0.126666667,9550.833333,0,8.333333333,0,-2056.873563,0
0.06,0.06,0.06,0.3,9564.5,0,8.038461538,0,-1285.58,0
