k1,k2,k3,k4,k5,o1,o2,o3,o4,o5,o6,o7,o8,o9
0.284698,0.57233,0.331284,0.387422,0.423302,14.5795,6.90108,6.85432,148.716,39.9684,55.0848,65.1094,73.1072,36.1394
0.265554,0.599706,0.884022,0.0924304,0.263435,7.74032,10.5913,10.0033,41.6529,78.2444,131.237,47.3372,49.819,73.517
0.19954,0.371049,0.143886,0.0435472,0.486632,10.1733,5.33688,12.8247,66.0099,26.5294,212.987,27.0143,59.4878,56.9751
0.0655602,0.146623,0.309869,0.880695,0.56316,15.5095,7.12228,5.70312,189.956,40.6581,33.6279,70.6461,65.4768,27.9966
0.0385854,0.761812,0.417274,0.0531559,0.0692534,10.7067,6.17748,11.4507,77.4174,30.7119,262.302,39.6957,44.5777,26.7514
0.808605,0.896306,0.339336,0.108038,0.455978,15.3199,7.54708,5.46792,156.709,54.6465,36.7226,77.109,58.4497,36.6429
0.312502,0.355971,0.92494,0.822351,0.128722,9.34892,16.2443,2.74172,74.6114,188.377,11.0748,103.143,21.7188,34.3474
0.582915,0.895304,0.271974,0.909556,0.57354,20.1785,5.31088,2.84552,300.191,25.9276,10.9667,74.477,42.3161,10.9045
0.709394,0.825131,0.0769405,0.358768,0.725443,19.6575,3.86468,4.81272,264.068,18.9884,28.2467,56.5725,66.7597,17.257
0.359764,0.565165,0.441451,0.129961,0.132388,11.5105,10.3233,6.50112,85.0949,79.0724,74.1782,69.4414,51.371,56.2554
0.444888,0.67462,0.904137,0.717738,0.517528,12.0407,10.8941,5.40012,114.741,90.7246,29.0417,89.9449,47.2566,41.7852
0.59728,0.54472,0.878915,0.775812,0.440986,11.4029,12.5485,4.38352,100.557,120.742,21.376,97.2941,36.7806,40.8282
0.397355,0.43026,0.688974,0.857367,0.620276,12.7085,10.1649,5.46152,122.942,83.7965,28.1984,89.7153,48.9979,40.0591
0.499636,0.52362,0.432007,0.371812,0.19855,13.3695,10.7785,4.18692,128.13,87.9038,26.6988,92.3788,45.2237,37.2715
0.392235,0.426517,0.511315,0.385105,0.0236287,11.6485,13.7229,2.96352,97.2606,139.645,20.737,101.216,30.8709,35.3324
0.66302,0.309052,0.638846,0.85189,0.183785,10.8845,15.2901,2.16032,93.6755,174.327,7.82597,112.051,19.2616,27.0142
0.585774,0.852913,0.833025,0.39338,0.380201,12.4163,10.6887,5.22992,114.853,88.0988,31.8516,87.7754,48.5202,42.5433
0.439468,0.704209,0.243595,0.0637213,0.606601,12.7385,5.74888,9.84752,99.765,32.444,119.734,43.3613,75.8269,51.0809
0.179045,0.526168,0.447927,0.478256,0.377055,13.6673,7.87528,6.79232,133.844,46.3677,56.9494,66.4778,72.4023,38.7801
0.540139,0.518018,0.528746,0.216989,0.623166,10.6933,8.99368,8.64792,77.7099,67.6418,76.1243,61.6671,62.9455,60.89
0.809107,0.589374,0.797771,0.655273,0.307804,11.9571,13.2669,3.11092,108.359,134.725,12.7615,107.222,28.6931,32.4034
0.244486,0.698677,0.83562,0.383327,0.934092,10.3465,6.75888,11.2295,80.2447,37.2358,114.377,44.8864,82.3869,53.0386
0.0358132,0.452282,0.734175,0.543336,0.384492,10.9711,9.24328,8.12052,92.5603,62.9407,71.4777,64.1774,67.704,50.8698
0.697746,0.67433,0.834669,0.446903,0.927231,11.2169,9.13008,7.98792,94.8638,68.7255,57.0466,70.3521,62.6248,52.9457
0.295112,0.768877,0.234798,0.0793634,0.195103,14.0567,6.27028,8.00792,122.771,34.9421,107.259,51.748,67.0007,45.0059
0.605843,0.772664,0.0913781,0.435045,0.891134,19.5357,3.45088,5.34832,262.234,15.3525,32.9288,50.1811,74.1519,16.6501
0.470399,0.387504,0.470507,0.16224,0.100412,10.1269,13.2339,4.97412,67.3946,132.657,44.3376,79.2637,36.77,58.0124
0.849722,0.118581,0.426414,0.644103,0.685138,10.8109,11.8667,5.65732,89.66,108.589,33.6635,85.0402,44.6184,50.6255
0.26506,0.090761,0.434413,0.465218,0.242874,9.11732,13.2461,5.97152,69.0181,125.488,45.1037,73.5825,44.6851,58.1683
0.0831552,0.724621,0.662155,0.255644,0.788264,10.1077,5.02588,13.2013,69.2852,22.4814,173.915,30.6331,88.3084,44.4584
0.759209,0.670535,0.689376,0.0535174,0.590814,9.54592,10.2955,8.49352,63.4459,87.5553,73.9868,61.9073,53.6231,68.2162
0.532715,0.266142,0.248515,0.697886,0.738429,15.6095,7.34088,5.38452,177.515,47.0693,31.6676,76.2407,61.7051,30.169
0.840723,0.880013,0.833398,0.152672,0.269255,11.9437,11.9433,4.44792,101.627,109.786,26.9003,92.9462,40.2695,43.868
0.75477,0.431592,0.527616,0.41145,0.615806,11.6895,10.4601,6.18532,99.4877,86.4722,41.0126,80.0643,52.9439,49.7461
0.247024,0.586447,0.520424,0.118987,0.406149,9.82372,7.79268,10.7185,65.314,46.0722,136.012,44.8297,67.7967,59.9152
0.520247,0.678706,0.440017,0.116035,0.613137,11.5459,7.62588,9.16312,88.1385,49.612,92.8218,54.6143,69.5942,56.7459
0.140377,0.772478,0.188402,0.107542,0.131946,14.3331,4.93548,9.06632,126.793,22.5443,148.75,41.1176,71.1909,34.8882
0.416083,0.0249037,0.873688,0.506261,0.683759,6.15372,12.6773,9.50392,33.3815,120.192,79.3887,52.0647,42.1092,85.5853
0.211407,0.776896,0.641304,0.167056,0.122232,11.4589,9.31928,7.55672,87.1378,63.1099,97.9998,62.6833,58.7168,50.7167
0.250626,0.787532,0.746892,0.678759,0.7888,13.5827,7.35748,7.39472,136.408,45.4553,52.1413,67.7026,72.4222,39.1134
0.219642,0.238141,0.911928,0.222604,0.796842,5.69412,8.31848,14.3223,26.4113,50.9902,182.198,28.8816,56.5617,80.9975
