k1,k2,k3,k4,k5,o1,o2,o3,o4,o5,o6,o7,o8,o9
0.571877,0.9348,0.141235,0.810975,0.00688887,22.5198,4.1076,0.209,411.09,18.7498,0.296578,75.1991,5.01096,0.983708
0.756412,0.743149,0.603867,0.47588,0.464987,13.804,9.3148,3.7176,157.029,79.8153,15.3429,100.904,40.656,28.6082
0.170145,0.414241,0.975345,0.624998,0.321776,8.8318,12.5852,5.4194,69.2998,132.37,31.3522,84.8078,39.5064,55.4369
0.853431,0.755192,0.420937,5.54124e-05,0.64478,12.3592,7.8858,6.5914,119.371,59.4314,47.844,72.7928,64.2494,45.8965
0.556418,0.399641,0.463215,0.802236,0.250542,13.3152,11.3496,2.1716,153.313,110.398,6.08537,118.202,23.5032,19.6585
0.55714,0.16829,0.612677,0.746091,0.925516,10.68,9.3728,6.7836,98.6525,76.6812,45.6887,76.8887,58.027,50.8352
0.0262518,0.49408,0.378766,0.181085,0.781098,9.9208,3.2438,13.6718,73.9481,9.93275,198.69,21.0293,101.224,32.7228
0.15753,0.711102,0.927191,0.332007,0.488401,9.457,8.3926,8.9868,74.5815,59.8064,83.1797,57.9432,68.6652,60.87
0.709563,0.433811,0.646224,0.178812,0.584784,8.8446,10.7326,7.2592,67.6808,98.9465,52.9506,71.8122,51.4718,63.1891
0.633624,0.363558,0.0251523,0.042806,0.230225,15.6134,7.155,4.068,169.383,66.271,26.7787,81.1912,47.9657,35.8888
0.133194,0.841992,0.280941,0.637446,0.355586,18.8646,4.713,3.2588,290.268,21.5233,14.1851,67.2436,52.9296,13.1007
0.592747,0.869779,0.998724,0.692711,0.0414912,12.382,13.7728,0.6816,131.602,159.323,1.43371,131.573,8.80119,9.7086
0.933583,0.342216,0.945427,0.997999,0.72228,9.5232,12.6094,4.7038,84.5876,134.136,21.6244,95.5327,35.7559,44.7995
0.730655,0.839573,0.685915,0.430796,0.127479,14.177,11.0974,1.562,166.741,108.412,4.11538,121.905,19.263,15.46
0.444198,0.837498,0.12831,0.131142,0.560025,17.2816,3.7196,5.8352,216.962,16.6839,48.5181,48.8203,83.0316,23.3283
