CMDLINE /export/apps/opt/qiskit/0.34.2/envs/qiskit/bin/python3.10 spatial.py
MEM 95075.277344 1684772864.2862
MEM 95109.371094 1684772864.3866
MEM 95109.375000 1684772864.4868
MEM 95125.796875 1684772864.5870
MEM 95192.914062 1684772864.6875
MEM 95226.878906 1684772864.7880
MEM 95293.687500 1684772864.8886
MEM 95327.710938 1684772864.9980
MEM 95374.406250 1684772865.0984
MEM 95461.476562 1684772865.2000
MEM 95495.468750 1684772865.3006
MEM 95495.468750 1684772865.4058
MEM 95497.527344 1684772865.5165
MEM 95529.109375 1684772865.6198
MEM 95613.066406 1684772865.7211
MEM 95680.257812 1684772865.8221
MEM 95680.562500 1684772865.9311
MEM 95680.562500 1684772866.0321
MEM 95713.546875 1684772866.1373
MEM 95713.546875 1684772866.2398
MEM 95730.441406 1684772866.3410
MEM 95764.125000 1684772866.4420
MEM 95797.597656 1684772866.5425
MEM 95797.597656 1684772866.6427
MEM 95865.027344 1684772866.7441
MEM 95932.218750 1684772866.8451
MEM 95932.503906 1684772866.9454
MEM 95932.503906 1684772867.0456
MEM 95962.511719 1684772867.1459
MEM 95965.285156 1684772867.2471
MEM 95982.078125 1684772867.3871
MEM 95982.261719 1684772867.4873
MEM 96015.808594 1684772867.5875
MEM 96016.281250 1684772867.6878
MEM 96049.515625 1684772867.7890
MEM 96049.515625 1684772867.8899
MEM 96049.851562 1684772867.9901
MEM 96049.554688 1684772868.0909
MEM 96083.042969 1684772868.1919
MEM 96083.042969 1684772868.2929
MEM 96083.398438 1684772868.3939
MEM 96083.640625 1684772868.4941
MEM 96083.640625 1684772868.5969
MEM 96083.640625 1684772868.6979
MEM 96083.390625 1684772868.7989
MEM 96083.390625 1684772868.8998
MEM 96116.820312 1684772869.0009
MEM 96116.957031 1684772869.1011
MEM 96116.968750 1684772869.2068
MEM 96116.968750 1684772869.3078
MEM 96116.968750 1684772869.4081
MEM 96150.246094 1684772869.5083
MEM 96116.773438 1684772869.6085
MEM 96150.257812 1684772869.7088
MEM 96150.675781 1684772869.8099
MEM 96183.839844 1684772869.9109
MEM 96217.628906 1684772870.0123
MEM 96284.976562 1684772870.1131
MEM 96318.125000 1684772870.2140
MEM 96352.253906 1684772870.3145
MEM 96352.269531 1684772870.4146
MEM 96368.812500 1684772870.5148
MEM 96419.460938 1684772870.6161
MEM 96503.199219 1684772870.7171
MEM 96603.582031 1684772870.8181
MEM 96637.367188 1684772870.9191
MEM 96705.816406 1684772871.0201
MEM 96771.921875 1684772871.1211
MEM 96889.660156 1684772871.2215
MEM 96889.871094 1684772871.3217
MEM 96889.871094 1684772871.4219
MEM 96956.878906 1684772871.5223
MEM 96990.359375 1684772871.6230
MEM 97057.128906 1684772871.7241
MEM 97091.250000 1684772871.8250
MEM 97159.281250 1684772871.9260
MEM 97192.093750 1684772872.0320
MEM 97192.093750 1684772872.1329
MEM 97200.300781 1684772872.2349
MEM 97292.828125 1684772872.3360
MEM 97293.035156 1684772872.4369
MEM 97293.035156 1684772872.5554
MEM 97376.699219 1684772872.6561
MEM 97460.570312 1684772872.7571
MEM 97494.160156 1684772872.8580
MEM 97561.921875 1684772872.9585
MEM 97561.921875 1684772873.0589
MEM 97561.921875 1684772873.1598
MEM 97594.664062 1684772873.2609
MEM 97594.664062 1684772873.3618
MEM 97611.460938 1684772873.4629
MEM 97611.542969 1684772873.5631
MEM 97611.855469 1684772873.6728
MEM 97611.855469 1684772873.7748
MEM 97678.894531 1684772873.8760
MEM 97746.382812 1684772873.9771
MEM 97813.687500 1684772874.0781
MEM 97880.578125 1684772874.1791
MEM 97947.453125 1684772874.2800
MEM 98062.273438 1684772874.3811
MEM 98116.164062 1684772874.4815
MEM 98116.164062 1684772874.5817
MEM 98116.164062 1684772874.6828
MEM 98149.378906 1684772874.7838
MEM 98183.078125 1684772874.8889
MEM 98183.101562 1684772874.9938
MEM 98183.582031 1684772875.0941
MEM 98183.582031 1684772875.1948
MEM 98183.582031 1684772875.3018
MEM 98216.968750 1684772875.4028
MEM 98216.968750 1684772875.5068
MEM 98266.781250 1684772875.6073
MEM 98267.300781 1684772875.7075
MEM 98267.300781 1684772875.8076
MEM 98283.921875 1684772875.9079
MEM 98267.378906 1684772876.0089
MEM 98283.636719 1684772876.1099
MEM 98300.648438 1684772876.2110
MEM 98300.847656 1684772876.3119
MEM 98300.847656 1684772876.4129
MEM 98300.847656 1684772876.5131
MEM 98300.847656 1684772876.6133
MEM 98334.234375 1684772876.7135
MEM 98334.234375 1684772876.8178
MEM 98367.718750 1684772876.9188
MEM 98367.718750 1684772877.0223
MEM 98401.011719 1684772877.1230
MEM 98401.476562 1684772877.2239
MEM 98401.695312 1684772877.3338
MEM 98401.695312 1684772877.4341
MEM 98418.371094 1684772877.5349
MEM 98434.734375 1684772877.6397
MEM 98451.796875 1684772877.7518
MEM 98451.796875 1684772877.8546
MEM 98485.386719 1684772877.9562
MEM 98452.144531 1684772878.0576
MEM 98485.273438 1684772878.1588
MEM 98485.507812 1684772878.2651
MEM 98485.507812 1684772878.3702
MEM 98485.859375 1684772878.4704
MEM 98485.859375 1684772878.5747
MEM 98485.859375 1684772878.6753
MEM 98519.167969 1684772878.7756
MEM 98519.218750 1684772878.8807
MEM 98552.597656 1684772878.9855
MEM 98552.714844 1684772879.0938
MEM 98586.437500 1684772879.1951
MEM 98653.527344 1684772879.2957
MEM 98720.796875 1684772879.3972
MEM 98787.703125 1684772879.4981
MEM 98888.878906 1684772879.5991
MEM 98958.324219 1684772879.7001
MEM 99107.406250 1684772879.8011
MEM 99190.777344 1684772879.9022
MEM 99278.414062 1684772880.0033
MEM 99342.316406 1684772880.1041
MEM 99414.167969 1684772880.2052
MEM 99546.343750 1684772880.3062
MEM 99645.136719 1684772880.4071
MEM 99779.324219 1684772880.5081
MEM 99916.492188 1684772880.6091
MEM 100050.355469 1684772880.7102
MEM 100148.707031 1684772880.8147
MEM 100148.835938 1684772880.9159
MEM 100148.835938 1684772881.0174
MEM 100148.597656 1684772881.1214
MEM 100148.597656 1684772881.2275
MEM 100182.390625 1684772881.3290
MEM 100182.390625 1684772881.4329
MEM 100182.390625 1684772881.5387
MEM 100182.539062 1684772881.6419
MEM 100182.539062 1684772881.7459
MEM 100215.296875 1684772881.8464
MEM 100215.574219 1684772881.9493
MEM 100232.441406 1684772882.0497
MEM 100232.441406 1684772882.1502
MEM 100232.812500 1684772882.2536
MEM 100232.812500 1684772882.3588
MEM 100299.812500 1684772882.4609
MEM 100299.812500 1684772882.5611
MEM 100299.812500 1684772882.6615
MEM 100333.433594 1684772882.7679
MEM 100333.480469 1684772882.8718
MEM 100366.832031 1684772882.9841
MEM 100400.730469 1684772883.0889
MEM 100400.886719 1684772883.1936
MEM 100400.886719 1684772883.2948
MEM 100433.984375 1684772883.4009
MEM 100434.078125 1684772883.5065
MEM 100467.976562 1684772883.6170
MEM 100467.992188 1684772883.7224
MEM 100467.992188 1684772883.8277
MEM 100500.812500 1684772883.9291
MEM 100568.164062 1684772884.0311
MEM 100702.496094 1684772884.1321
MEM 100786.859375 1684772884.2351
MEM 100837.300781 1684772884.3361
MEM 100887.515625 1684772884.4371
MEM 100954.507812 1684772884.5382
MEM 100988.550781 1684772884.6423
MEM 100988.707031 1684772884.7425
MEM 100988.707031 1684772884.8481
MEM 100988.097656 1684772884.9516
MEM 100988.097656 1684772885.0554
MEM 101021.687500 1684772885.1610
MEM 101021.687500 1684772885.2657
MEM 101021.687500 1684772885.3705
MEM 101021.890625 1684772885.4717
MEM 101021.890625 1684772885.5761
MEM 101055.421875 1684772885.6860
MEM 101072.664062 1684772885.7892
MEM 101072.664062 1684772885.8943
MEM 101105.710938 1684772886.0001
MEM 101142.164062 1684772886.1011
MEM 101250.460938 1684772886.2081
MEM 101341.078125 1684772886.3091
MEM 101424.992188 1684772886.4201
MEM 101425.359375 1684772886.5224
MEM 101425.359375 1684772886.6277
MEM 101458.722656 1684772886.7306
MEM 101492.679688 1684772886.8312
MEM 101542.558594 1684772886.9322
MEM 101627.273438 1684772887.0331
MEM 101660.785156 1684772887.1342
MEM 101760.796875 1684772887.2351
MEM 101761.542969 1684772887.3354
MEM 101761.542969 1684772887.4459
MEM 101794.527344 1684772887.5469
MEM 101845.007812 1684772887.6474
MEM 101878.589844 1684772887.7481
MEM 101912.250000 1684772887.8491
MEM 101996.500000 1684772887.9501
MEM 102081.558594 1684772888.0519
MEM 102181.265625 1684772888.1531
MEM 102214.898438 1684772888.2691
MEM 102214.898438 1684772888.3693
MEM 102214.906250 1684772888.4769
MEM 102281.687500 1684772888.5780
MEM 102365.609375 1684772888.6791
MEM 102466.882812 1684772888.7800
MEM 102584.332031 1684772888.8811
MEM 102651.617188 1684772888.9816
MEM 102651.617188 1684772889.0818
MEM 102701.628906 1684772889.1829
MEM 102702.054688 1684772889.2833
MEM 102735.550781 1684772889.3837
MEM 102735.562500 1684772889.4840
MEM 102735.562500 1684772889.5842
MEM 102802.679688 1684772889.6847
MEM 102802.683594 1684772889.7849
MEM 102814.250000 1684772889.8858
MEM 102803.093750 1684772889.9869
MEM 102803.093750 1684772890.0882
MEM 102836.550781 1684772890.1938
MEM 102836.570312 1684772890.2984
MEM 102836.761719 1684772890.4025
MEM 102836.781250 1684772890.5052
MEM 102836.781250 1684772890.6054
MEM 102869.570312 1684772890.7118
MEM 102869.996094 1684772890.8122
MEM 102886.421875 1684772890.9125
MEM 102886.609375 1684772891.0158
MEM 102886.609375 1684772891.1163
MEM 102886.609375 1684772891.2226
MEM 102886.609375 1684772891.3229
MEM 102919.550781 1684772891.4242
MEM 102886.941406 1684772891.5252
MEM 102920.222656 1684772891.6301
MEM 102920.222656 1684772891.7410
MEM 102920.414062 1684772891.8508
MEM 102920.414062 1684772891.9519
MEM 102920.414062 1684772892.0528
MEM 102920.437500 1684772892.1562
MEM 102987.414062 1684772892.2567
MEM 102987.414062 1684772892.3619
MEM 103020.914062 1684772892.4623
MEM 103020.914062 1684772892.5664
MEM 103021.375000 1684772892.6666
MEM 103021.375000 1684772892.7708
MEM 103021.375000 1684772892.8711
MEM 103054.523438 1684772892.9715
MEM 103054.625000 1684772893.0716
MEM 103088.371094 1684772893.1720
MEM 103088.519531 1684772893.2775
MEM 103088.519531 1684772893.3844
MEM 103088.546875 1684772893.4963
MEM 103088.546875 1684772893.6012
MEM 103121.863281 1684772893.7016
MEM 103121.863281 1684772893.8066
MEM 103155.300781 1684772893.9077
MEM 103155.382812 1684772894.0083
MEM 103155.382812 1684772894.1086
MEM 103155.527344 1684772894.2088
MEM 103155.527344 1684772894.3091
MEM 103172.359375 1684772894.4094
MEM 103188.910156 1684772894.5097
MEM 103222.261719 1684772894.6100
MEM 103222.546875 1684772894.7103
MEM 103222.835938 1684772894.8105
MEM 103222.835938 1684772894.9107
MEM 103239.488281 1684772895.0110
MEM 103256.351562 1684772895.1113
MEM 103323.398438 1684772895.2121
MEM 103424.468750 1684772895.3131
MEM 103491.222656 1684772895.4141
MEM 103558.496094 1684772895.5151
MEM 103558.496094 1684772895.6153
MEM 103559.097656 1684772895.7158
MEM 103659.636719 1684772895.8170
MEM 103693.441406 1684772895.9174
MEM 103693.441406 1684772896.0179
MEM 103693.441406 1684772896.1189
MEM 103693.289062 1684772896.2199
MEM 103693.289062 1684772896.3209
MEM 103726.929688 1684772896.4212
MEM 103726.929688 1684772896.5214
MEM 103794.000000 1684772896.6218
MEM 103794.000000 1684772896.7220
MEM 103844.207031 1684772896.8223
MEM 103844.207031 1684772896.9225
MEM 103877.363281 1684772897.0228
MEM 103878.074219 1684772897.1231
MEM 103911.269531 1684772897.2234
MEM 103911.398438 1684772897.3237
MEM 103942.269531 1684772897.4251
MEM 103945.261719 1684772897.5260
MEM 103945.261719 1684772897.6268
MEM 103961.906250 1684772897.7270
MEM 103945.171875 1684772897.8278
MEM 103978.773438 1684772897.9281
MEM 103978.773438 1684772898.0299
MEM 103978.773438 1684772898.1309
MEM 103978.886719 1684772898.2389
MEM 103978.886719 1684772898.3399
MEM 104012.160156 1684772898.4410
MEM 104012.328125 1684772898.5419
MEM 104012.777344 1684772898.6574
MEM 104029.343750 1684772898.7576
MEM 104045.816406 1684772898.8593
MEM 104062.539062 1684772898.9598
MEM 104062.792969 1684772899.0619
MEM 104062.792969 1684772899.1676
MEM 104062.835938 1684772899.2679
MEM 104062.835938 1684772899.3680
MEM 104096.324219 1684772899.4682
MEM 104062.816406 1684772899.5685
MEM 104096.351562 1684772899.6688
MEM 104129.734375 1684772899.7693
MEM 104129.753906 1684772899.8695
MEM 104163.300781 1684772899.9699
MEM 104163.300781 1684772900.0701
MEM 104166.082031 1684772900.1704
MEM 104163.535156 1684772900.2706
MEM 104196.804688 1684772900.3708
MEM 104280.308594 1684772900.4721
MEM 104398.574219 1684772900.5730
MEM 104432.484375 1684772900.6740
MEM 104466.019531 1684772900.7745
MEM 104466.019531 1684772900.8749
MEM 104532.988281 1684772900.9760
MEM 104574.621094 1684772901.0771
MEM 104667.007812 1684772901.1780
MEM 104633.664062 1684772901.2830
MEM 104666.984375 1684772901.3929
MEM 104667.484375 1684772901.4931
MEM 104667.484375 1684772901.5992
MEM 104700.984375 1684772901.7002
MEM 104700.984375 1684772901.8004
MEM 104734.230469 1684772901.9007
MEM 104734.230469 1684772902.0009
MEM 104750.828125 1684772902.1013
MEM 104751.136719 1684772902.2061
MEM 104818.714844 1684772902.3071
MEM 104852.242188 1684772902.4092
MEM 104852.296875 1684772902.5095
MEM 104852.296875 1684772902.6097
MEM 104885.695312 1684772902.7149
MEM 104885.695312 1684772902.8206
MEM 104919.285156 1684772902.9318
MEM 104919.285156 1684772903.0379
MEM 104919.285156 1684772903.1445
MEM 104919.652344 1684772903.2480
MEM 104919.652344 1684772903.3537
MEM 104952.921875 1684772903.4584
MEM 104952.921875 1684772903.5647
MEM 104969.472656 1684772903.6650
MEM 104969.472656 1684772903.7699
MEM 104969.640625 1684772903.9313
MEM 104969.644531 1684772904.0315
MEM 104969.644531 1684772904.1317
MEM 104969.898438 1684772904.2320
MEM 104969.898438 1684772904.3340
MEM 105003.082031 1684772904.4370
MEM 105003.214844 1684772904.5401
MEM 105003.214844 1684772904.6499
MEM 105003.621094 1684772904.7514
MEM 105036.988281 1684772904.8573
MEM 105038.085938 1684772904.9579
MEM 105103.941406 1684772905.0591
MEM 105171.933594 1684772905.1601
MEM 105188.187500 1684772905.2613
MEM 105204.941406 1684772905.3665
MEM 105204.941406 1684772905.4724
MEM 105204.945312 1684772905.5728
MEM 105204.972656 1684772905.6791
MEM 105204.972656 1684772905.7844
MEM 105205.117188 1684772905.8847
MEM 105205.117188 1684772905.9905
MEM 105238.195312 1684772906.0909
MEM 105238.484375 1684772906.1919
MEM 105238.484375 1684772906.2967
MEM 105271.996094 1684772906.4027
MEM 105271.996094 1684772906.5046
MEM 105305.445312 1684772906.6050
MEM 105305.773438 1684772906.7091
MEM 105305.773438 1684772906.8098
MEM 105305.511719 1684772906.9139
MEM 105305.511719 1684772907.0143
MEM 105338.472656 1684772907.1186
MEM 105338.472656 1684772907.2227
MEM 105338.605469 1684772907.3244
MEM 105422.824219 1684772907.4251
MEM 105423.425781 1684772907.5259
MEM 105423.546875 1684772907.6262
MEM 105423.546875 1684772907.7268
MEM 105456.847656 1684772907.8280
MEM 105456.847656 1684772907.9288
MEM 105523.925781 1684772908.0300
MEM 105591.296875 1684772908.1311
MEM 105725.773438 1684772908.2320
MEM 105759.320312 1684772908.3351
MEM 105759.320312 1684772908.4397
MEM 105792.968750 1684772908.5412
MEM 105793.105469 1684772908.6415
MEM 105793.105469 1684772908.7449
MEM 105826.371094 1684772908.8451
MEM 105843.253906 1684772908.9490
MEM 105910.386719 1684772909.0500
MEM 105994.449219 1684772909.1731
MEM 106045.085938 1684772909.2741
MEM 106179.351562 1684772909.3751
MEM 106246.656250 1684772909.4760
MEM 106246.664062 1684772909.5769
MEM 106246.671875 1684772909.6779
MEM 106279.902344 1684772909.7790
MEM 106380.890625 1684772909.8801
MEM 106381.066406 1684772909.9808
MEM 106381.066406 1684772910.0818
MEM 106414.414062 1684772910.1842
MEM 106380.996094 1684772910.2903
MEM 106414.281250 1684772910.3990
MEM 106414.566406 1684772910.5000
MEM 106481.292969 1684772910.6012
MEM 106599.449219 1684772910.7065
MEM 106599.523438 1684772910.8080
MEM 106599.523438 1684772910.9122
MEM 106632.660156 1684772911.0182
MEM 106632.835938 1684772911.1289
MEM 106649.757812 1684772911.2311
MEM 106649.757812 1684772911.3349
MEM 106649.480469 1684772911.4367
MEM 106649.480469 1684772911.5412
MEM 106682.878906 1684772911.6420
MEM 106682.945312 1684772911.7519
MEM 106683.535156 1684772911.8563
MEM 106699.980469 1684772911.9626
MEM 106717.000000 1684772912.0629
MEM 106717.000000 1684772912.1689
MEM 106717.000000 1684772912.2766
MEM 106717.000000 1684772912.3769
MEM 106717.000000 1684772912.4783
MEM 106716.863281 1684772912.5789
MEM 106716.863281 1684772912.6799
MEM 106750.265625 1684772912.7810
MEM 106750.265625 1684772912.8819
MEM 106798.582031 1684772912.9831
MEM 106851.394531 1684772913.0841
MEM 106884.804688 1684772913.1850
MEM 106884.804688 1684772913.2859
MEM 106885.855469 1684772913.3872
MEM 106884.863281 1684772913.4874
MEM 106896.300781 1684772913.5883
MEM 106918.335938 1684772913.6887
MEM 106918.335938 1684772913.7889
MEM 106918.335938 1684772913.8898
MEM 106920.285156 1684772913.9909
MEM 106918.078125 1684772914.0920
MEM 106934.527344 1684772914.1928
MEM 106951.613281 1684772914.2939
MEM 106951.613281 1684772914.4059
MEM 106951.613281 1684772914.5061
MEM 106952.089844 1684772914.6068
MEM 106952.089844 1684772914.7078
MEM 107019.199219 1684772914.8082
MEM 107019.437500 1684772914.9088
MEM 107053.531250 1684772915.0101
MEM 107136.804688 1684772915.1111
MEM 107203.750000 1684772915.2120
MEM 107270.562500 1684772915.3126
MEM 107237.238281 1684772915.4128
MEM 107271.390625 1684772915.5139
MEM 107305.062500 1684772915.6150
MEM 107338.562500 1684772915.7160
MEM 107372.234375 1684772915.8170
MEM 107372.234375 1684772915.9178
MEM 107456.160156 1684772916.0191
MEM 107590.429688 1684772916.1201
MEM 107674.222656 1684772916.2211
MEM 107741.605469 1684772916.3221
MEM 107825.542969 1684772916.4230
MEM 107892.417969 1684772916.5240
MEM 107959.238281 1684772916.6250
MEM 108060.800781 1684772916.7260
MEM 108060.996094 1684772916.8272
MEM 108094.289062 1684772916.9281
MEM 108178.507812 1684772917.0285
MEM 108178.519531 1684772917.1287
MEM 108178.519531 1684772917.2289
MEM 108211.718750 1684772917.3292
MEM 108211.718750 1684772917.4299
MEM 108245.300781 1684772917.5310
MEM 108245.300781 1684772917.6319
MEM 108245.300781 1684772917.7330
MEM 108245.628906 1684772917.8333
MEM 108245.628906 1684772917.9335
MEM 108262.394531 1684772918.0338
MEM 108245.660156 1684772918.1341
MEM 108278.933594 1684772918.2344
MEM 108278.933594 1684772918.3347
MEM 108312.832031 1684772918.4351
MEM 108312.832031 1684772918.5353
MEM 108346.449219 1684772918.6361
MEM 108379.863281 1684772918.7370
MEM 108379.863281 1684772918.8372
MEM 108379.863281 1684772918.9374
MEM 108480.460938 1684772919.0380
MEM 108581.148438 1684772919.1391
MEM 108615.000000 1684772919.2443
MEM 108615.000000 1684772919.3449
MEM 108682.183594 1684772919.4460
MEM 108682.398438 1684772919.5504
MEM 108682.398438 1684772919.6506
MEM 108715.867188 1684772919.7509
MEM 108682.441406 1684772919.8512
MEM 108816.425781 1684772919.9651
MEM 108816.714844 1684772920.0683
MEM 108816.714844 1684772920.1726
MEM 108833.230469 1684772920.2739
MEM 108816.578125 1684772920.3758
MEM 108849.902344 1684772920.4859
MEM 108850.203125 1684772920.5895
MEM 108850.203125 1684772920.6937
MEM 108850.718750 1684772920.7949
MEM 108850.718750 1684772920.8951
MEM 108850.718750 1684772921.0029
MEM 108850.011719 1684772921.1041
MEM 108850.011719 1684772921.2047
MEM 108883.531250 1684772921.3060
MEM 108883.738281 1684772921.4068
MEM 108883.824219 1684772921.5138
MEM 108883.839844 1684772921.6191
MEM 108883.839844 1684772921.7199
MEM 108900.398438 1684772921.8210
MEM 108917.402344 1684772921.9222
MEM 108950.683594 1684772922.0230
MEM 108950.855469 1684772922.1252
MEM 108950.855469 1684772922.2279
MEM 108984.304688 1684772922.3281
MEM 108984.304688 1684772922.4283
MEM 109001.250000 1684772922.5290
MEM 109001.250000 1684772922.6293
MEM 109001.265625 1684772922.7295
MEM 109001.339844 1684772922.8299
MEM 109068.402344 1684772922.9310
MEM 109169.312500 1684772923.0321
MEM 109253.507812 1684772923.1325
MEM 109236.433594 1684772923.2327
MEM 109269.988281 1684772923.3340
MEM 109303.617188 1684772923.4350
MEM 109303.667969 1684772923.5360
MEM 109337.214844 1684772923.6370
MEM 109404.183594 1684772923.7374
MEM 109404.183594 1684772923.8376
MEM 109437.500000 1684772923.9386
MEM 109437.867188 1684772924.0409
MEM 109522.019531 1684772924.1421
MEM 109622.777344 1684772924.2431
MEM 109656.316406 1684772924.3441
MEM 109690.250000 1684772924.4444
MEM 109690.250000 1684772924.5448
MEM 109722.578125 1684772924.6543
MEM 109689.949219 1684772924.7753
MEM 109723.628906 1684772924.8756
MEM 109723.628906 1684772924.9810
MEM 109723.667969 1684772925.0828
MEM 109723.945312 1684772925.1854
MEM 109723.945312 1684772925.2891
MEM 109757.191406 1684772925.3913
MEM 109757.191406 1684772925.4973
MEM 109790.691406 1684772925.5984
MEM 109790.691406 1684772925.7042
MEM 109824.523438 1684772925.8070
MEM 109824.523438 1684772925.9108
MEM 109840.839844 1684772926.0200
MEM 109841.367188 1684772926.1219
MEM 109841.367188 1684772926.2221
MEM 109841.367188 1684772926.3283
MEM 109841.093750 1684772926.4307
MEM 109857.617188 1684772926.5338
MEM 109875.242188 1684772926.6342
MEM 109875.242188 1684772926.7343
MEM 109875.242188 1684772926.8348
MEM 109875.265625 1684772926.9358
MEM 109875.265625 1684772927.0368
MEM 109908.367188 1684772927.1402
MEM 109941.714844 1684772927.2451
MEM 110009.003906 1684772927.3531
MEM 110076.207031 1684772927.4541
MEM 110110.082031 1684772927.5550
MEM 110210.589844 1684772927.6560
MEM 110294.738281 1684772927.7571
MEM 110361.710938 1684772927.8582
MEM 110395.929688 1684772927.9587
MEM 110395.949219 1684772928.0589
MEM 110395.949219 1684772928.1592
MEM 110395.468750 1684772928.2594
MEM 110395.953125 1684772928.3597
MEM 110429.070312 1684772928.4601
MEM 110429.070312 1684772928.5609
MEM 110446.062500 1684772928.6620
MEM 110513.210938 1684772928.7631
MEM 110580.585938 1684772928.8635
MEM 110580.585938 1684772928.9637
MEM 110580.585938 1684772929.0649
MEM 110580.570312 1684772929.1659
MEM 110580.570312 1684772929.2669
MEM 110613.593750 1684772929.3683
MEM 110613.593750 1684772929.4686
MEM 110613.656250 1684772929.5689
MEM 110680.707031 1684772929.6700
MEM 110715.875000 1684772929.7710
MEM 110714.980469 1684772929.8719
MEM 110747.703125 1684772929.9840
MEM 110748.621094 1684772930.0849
MEM 110748.621094 1684772930.1859
MEM 110748.621094 1684772930.2869
MEM 110748.621094 1684772930.3879
MEM 110815.695312 1684772930.4890
MEM 110815.820312 1684772930.5892
MEM 110815.820312 1684772930.6899
MEM 110848.804688 1684772930.7909
MEM 110848.804688 1684772930.8919
MEM 110882.117188 1684772930.9929
MEM 110882.117188 1684772931.0939
MEM 110882.117188 1684772931.1999
MEM 110882.542969 1684772931.3009
MEM 110950.003906 1684772931.4019
MEM 111050.832031 1684772931.5022
MEM 111050.851562 1684772931.6024
MEM 111050.851562 1684772931.7029
MEM 111084.347656 1684772931.8039
MEM 111118.058594 1684772931.9042
MEM 111118.058594 1684772932.0044
MEM 111118.085938 1684772932.1049
MEM 111118.062500 1684772932.2059
MEM 111134.574219 1684772932.3069
MEM 111151.648438 1684772932.4079
MEM 111151.648438 1684772932.5089
MEM 111151.648438 1684772932.6099
MEM 111151.816406 1684772932.7109
MEM 111185.417969 1684772932.8120
MEM 111218.832031 1684772932.9123
MEM 111218.832031 1684772933.0125
MEM 111218.832031 1684772933.1182
MEM 111218.781250 1684772933.2214
MEM 111218.781250 1684772933.3262
MEM 111252.042969 1684772933.4266
MEM 111252.042969 1684772933.5278
MEM 111252.042969 1684772933.6287
MEM 111252.464844 1684772933.7293
MEM 111252.464844 1684772933.8296
MEM 111252.031250 1684772933.9299
MEM 111252.031250 1684772934.0302
MEM 111285.828125 1684772934.1305
MEM 111285.828125 1684772934.2308
MEM 111285.828125 1684772934.3311
MEM 111286.101562 1684772934.4314
MEM 111286.101562 1684772934.5317
MEM 111286.078125 1684772934.6320
MEM 111286.078125 1684772934.7323
MEM 111319.394531 1684772934.8326
MEM 111319.394531 1684772934.9329
MEM 111319.394531 1684772935.0332
MEM 111352.867188 1684772935.1542
MEM 111353.191406 1684772935.2631
MEM 111353.191406 1684772935.3659
MEM 111386.632812 1684772935.4669
MEM 111386.863281 1684772935.5728
MEM 111437.343750 1684772935.6732
MEM 111437.343750 1684772935.7734
MEM 111437.343750 1684772935.8736
MEM 111437.390625 1684772935.9739
MEM 111521.062500 1684772936.0751
MEM 111521.429688 1684772936.1759
MEM 111521.429688 1684772936.2769
MEM 111554.742188 1684772936.3771
MEM 111521.273438 1684772936.4799
MEM 111554.816406 1684772936.5800
MEM 111554.816406 1684772936.6802
MEM 111554.816406 1684772936.7805
MEM 111555.210938 1684772936.8809
MEM 111555.210938 1684772936.9819
MEM 111588.460938 1684772937.0830
MEM 111622.097656 1684772937.1834
MEM 111622.097656 1684772937.2836
MEM 111622.097656 1684772937.3839
MEM 111622.394531 1684772937.4842
MEM 111655.328125 1684772937.5850
MEM 111688.664062 1684772937.6859
MEM 111689.328125 1684772937.7871
MEM 111772.812500 1684772937.8881
MEM 111823.410156 1684772937.9891
MEM 111873.960938 1684772938.0901
MEM 111907.515625 1684772938.1911
MEM 111940.863281 1684772938.2914
MEM 111941.160156 1684772938.3916
MEM 111941.160156 1684772938.4919
MEM 111974.609375 1684772938.5922
MEM 111974.824219 1684772938.6931
MEM 111974.824219 1684772938.7939
MEM 112008.453125 1684772938.8943
MEM 112109.257812 1684772938.9950
MEM 112143.050781 1684772939.0961
MEM 112243.304688 1684772939.1991
MEM 112310.773438 1684772939.3080
MEM 112344.558594 1684772939.4111
MEM 112462.101562 1684772939.5121
MEM 112495.613281 1684772939.6172
MEM 112495.613281 1684772939.7202
MEM 112529.335938 1684772939.8248
MEM 112495.867188 1684772939.9262
MEM 112529.324219 1684772940.0264
MEM 112529.324219 1684772940.1267
MEM 112612.980469 1684772940.2281
MEM 112613.187500 1684772940.3326
MEM 112680.441406 1684772940.4331
MEM 112781.332031 1684772940.5341
MEM 112814.867188 1684772940.6343
MEM 112831.460938 1684772940.7345
MEM 112881.457031 1684772940.8350
MEM 112965.777344 1684772940.9360
MEM 113032.988281 1684772941.0371
MEM 113033.121094 1684772941.1379
MEM 113033.996094 1684772941.2452
MEM 113066.800781 1684772941.3455
MEM 113066.835938 1684772941.4458
MEM 113066.835938 1684772941.5468
MEM 113066.816406 1684772941.6478
MEM 113099.871094 1684772941.7489
MEM 113234.343750 1684772941.8500
MEM 113318.609375 1684772941.9510
MEM 113362.648438 1684772942.0520
MEM 113453.023438 1684772942.1530
MEM 113587.222656 1684772942.2540
MEM 113654.074219 1684772942.3543
MEM 113654.804688 1684772942.4545
MEM 113654.804688 1684772942.5547
MEM 113654.804688 1684772942.6550
MEM 113654.453125 1684772942.7553
MEM 113654.453125 1684772942.8559
MEM 113721.500000 1684772942.9570
MEM 113721.933594 1684772943.0573
MEM 113738.535156 1684772943.1577
MEM 113788.917969 1684772943.2590
MEM 113889.718750 1684772943.3600
