0.2,0.4,0.15,0.4,0.4,0.4,0.0398,178.108,21.012,0.8752,13.468,7.8138,0.065029,311893,4597.58,207.288,2470.89,639.161,54.2253,8.8981,1.37984,4.114,3.25786,33093.6,954.383,21670,12318,255.627,2398.9,1704.4,4.57292,82.9412,893.916
0.2,0.4,0.2,0.4,0.4,0.4,0.1004,172.5,20.9514,4.0364,10.961,10.3208,8.32398,297054,4563.84,2409.1,1926.99,1101.89,46.1186,21.6384,55.6545,2.76987,10.3017,31632.9,3354.55,17465.1,15687.7,1163.22,1872.3,2225.3,-24.1016,449.215,934.5
0.2,0.4,0.25,0.4,0.4,0.4,0.2274,163.193,20.8244,11.3788,8.8694,12.4124,24.3234,275476,4492.14,9642.81,1521.13,1579.74,29.0974,49.4896,207.424,1.0057,26.0844,29154.4,7289.36,13948.5,17856.2,3125.29,1448.52,2635.06,-76.2834,1421.61,898.509
0.2,0.4,0.3,0.4,0.4,0.4,0.7422,150.904,20.3096,22.4458,7.1322,14.1496,118.134,249230,4238.09,23255.7,1186.87,2032.7,-43.2616,129.608,997.166,-2.57823,92.1672,26085,11601.8,11159.9,18764.9,5320.61,1121.49,2899.59,-133.053,3027.16,839.153
0.2,0.4,0.35,0.4,0.4,0.4,1.3682,136.248,19.6836,36.2632,5.6674,15.6144,218.314,220619,3938.42,43182,931.837,2466.13,-114.267,229.357,1929.9,-5.38821,188.172,22691.8,14514.6,8829.82,18801.4,7785.93,858.233,3069.66,-174.677,5111.36,749.955
0.2,0.4,0.4,0.4,0.4,0.4,2.4336,120.396,18.6182,51.9818,4.4686,16.8132,396.062,190392,3488.7,68098.3,728.861,2847.15,-219.564,365.343,3771.95,-8.39966,350.158,19302.4,16944.3,6876.14,18127.2,9551.78,660.688,3108.23,-198.786,7630.33,660.934
0.2,0.4,0.45,0.4,0.4,0.4,3.389,105.844,17.6628,66.5964,3.5762,17.7056,569.274,164888,3145.33,93251.8,583.815,3155.7,-289.776,450.419,5342.58,-9.75649,499.667,16417,17200.4,5472.61,17067.6,11051.8,518.775,3101.99,-202.252,10018.3,579.182
0.2,0.4,0.5,0.4,0.4,0.4,4.5068,91.833,16.545,80.9288,2.7796,18.5022,754.929,139466,2768.15,118987,458.349,3461.76,-341.481,546.185,7198.08,-10.2237,683.827,13766.5,17535.8,4171.78,15837.7,12052.9,392.274,3044.79,-183.73,12498.4,488.888
0.2,0.4,0.55,0.4,0.4,0.4,5.4834,78.2972,15.5684,94.855,2.1934,19.0884,921.63,116057,2455.93,144432,368.2,3710.87,-358.926,618.944,8841.94,-10.0025,852.666,11368.8,17216.9,3271.93,14235.7,12970.9,299.314,2968.69,-172.618,14988.6,409.404
0.2,0.4,0.6,0.4,0.4,0.4,6.4394,66.0734,14.6124,107.56,1.7188,19.563,1080.3,95861.9,2173.01,167808,299.375,3907.9,-352.665,681.071,10493.4,-8.91502,1020.45,9308.18,16512.6,2520.33,12629.7,13527.8,231.469,2867.67,-146.705,17356.2,345.303
0.2,0.4,0.65,0.4,0.4,0.4,7.3548,55.2298,13.697,118.958,1.3572,19.9246,1247.54,78891.9,1926.13,189612,235.543,4070.9,-336.178,720.888,12056.8,-7.72908,1183.95,7518.14,15084.3,1956.15,10964.6,13895.1,180.309,2754.15,-120.853,19610.9,295.717
0.2,0.4,0.7,0.4,0.4,0.4,8.3036,45.2304,12.7482,129.639,1.09,20.1918,1382.52,63590.4,1676.49,211206,192.336,4197.16,-304.18,778.217,13633.9,-6.45582,1361.14,5945.62,13085.2,1521.06,9343.38,14015.2,143.46,2612.52,-100.489,21740.6,254.193
0.2,0.4,0.75,0.4,0.4,0.4,9.2776,37.599,11.7742,138.067,0.913,20.3688,1550.38,51617.7,1442.16,228561,178.863,4282.33,-281.368,811.452,15302.7,-5.80781,1544.67,4812.46,11772.9,1270.02,7990.39,13635.3,120.284,2451.52,-84.3942,23463.4,218.345
