k1,k2,k3,k4,k5,k6,o1,o2,o3,o4,o5,o6
0.8,0.6,0.2,0.6,0.8,0.2,0.0036,32.8742,3.866,0.9286,1.2092,2.9038
0.8,0.6,0.2,0.6,0.8,0.4,0.0022,34.6606,3.8674,0.1708,2.2392,1.8738
0.8,0.6,0.2,0.6,0.8,0.6,0.0018,35.3542,3.8678,0.0786,2.841,1.272
0.8,0.6,0.2,0.6,0.8,0.8,0.0024,35.705,3.8672,0.0338,3.1464,0.9666
0.8,0.6,0.2,0.6,0.8,1,0.0022,35.9116,3.8674,0.0168,3.3362,0.7768
0.8,0.6,0.2,0.6,1,0.2,0.003,32.8916,3.8666,0.9326,1.2312,2.8818
0.8,0.6,0.2,0.6,1,0.4,0.0024,34.6216,3.8672,0.2296,2.2588,1.8542
0.8,0.6,0.2,0.6,1,0.6,0.0038,35.3282,3.8658,0.076,2.8104,1.3026
0.8,0.6,0.2,0.6,1,0.8,0.0026,35.73,3.867,0.0346,3.172,0.941
0.8,0.6,0.2,0.6,1,1,0.0022,35.9214,3.8674,0.0216,3.3508,0.7622
0.8,0.6,0.2,0.8,0.2,0.2,0.0024,32.9666,3.8672,0.8332,1.2074,2.9056
0.8,0.6,0.2,0.8,0.2,0.4,0.0014,34.697,3.8682,0.1598,2.2654,1.8476
0.8,0.6,0.2,0.8,0.2,0.6,0.0016,35.3872,3.868,0.043,2.8386,1.2744
0.8,0.6,0.2,0.8,0.2,0.8,0.0026,35.692,3.867,0.0216,3.121,0.992
0.8,0.6,0.2,0.8,0.2,1,0.0014,35.9108,3.8682,0.0132,3.3326,0.7804
0.8,0.6,0.2,0.8,0.4,0.2,0.0022,32.941,3.8674,0.8442,1.193,2.92
0.8,0.6,0.2,0.8,0.4,0.4,0.0036,34.7002,3.866,0.1432,2.2498,1.8632
0.8,0.6,0.2,0.8,0.4,0.6,0.0012,35.3754,3.8684,0.0442,2.8284,1.2846
0.8,0.6,0.2,0.8,0.4,0.8,0.0024,35.7244,3.8672,0.023,3.155,0.958
0.8,0.6,0.2,0.8,0.4,1,0.0024,35.9072,3.8672,0.0138,3.3286,0.7844
0.8,0.6,0.2,0.8,0.6,0.2,0.0022,32.9334,3.8674,0.8608,1.202,2.911
0.8,0.6,0.2,0.8,0.6,0.4,0.002,34.6984,3.8676,0.1506,2.257,1.856
0.8,0.6,0.2,0.8,0.6,0.6,0.0018,35.3658,3.8678,0.0496,2.8236,1.2894
0.8,0.6,0.2,0.8,0.6,0.8,0.002,35.7084,3.8676,0.0258,3.1422,0.9708
0.8,0.6,0.2,0.8,0.6,1,0.0024,35.9148,3.8672,0.0132,3.3356,0.7774
0.8,0.6,0.2,0.8,0.8,0.2,0.0022,33.0224,3.8674,0.8236,1.2538,2.8592
0.8,0.6,0.2,0.8,0.8,0.4,0.0016,34.6632,3.868,0.1676,2.2392,1.8738
0.8,0.6,0.2,0.8,0.8,0.6,0.0022,35.3706,3.8674,0.0488,2.8272,1.2858
0.8,0.6,0.2,0.8,0.8,0.8,0.0034,35.7148,3.8662,0.0214,3.1428,0.9702
0.8,0.6,0.2,0.8,0.8,1,0.0014,35.9144,3.8682,0.014,3.337,0.776
0.8,0.6,0.2,0.8,1,0.2,0.003,32.9308,3.8666,0.9148,1.2526,2.8604
0.8,0.6,0.2,0.8,1,0.4,0.0034,34.683,3.8662,0.1696,2.2592,1.8538
0.8,0.6,0.2,0.8,1,0.6,0.003,35.3626,3.8666,0.0604,2.83,1.283
0.8,0.6,0.2,0.8,1,0.8,0.0018,35.6938,3.8678,0.025,3.127,0.986
0.8,0.6,0.2,0.8,1,1,0.0018,35.8984,3.8678,0.0174,3.324,0.789
0.8,0.6,0.2,1,0.2,0.2,0.0012,33.0498,3.8684,0.762,1.2206,2.8924
0.8,0.6,0.2,1,0.2,0.4,0.0038,34.7002,3.8658,0.1414,2.2478,1.8652
0.8,0.6,0.2,1,0.2,0.6,0.0026,35.38,3.867,0.051,2.8384,1.2746
0.8,0.6,0.2,1,0.2,0.8,0.0022,35.7246,3.8674,0.0152,3.1476,0.9654
0.8,0.6,0.2,1,0.2,1,0.0032,35.9304,3.8664,0.0082,3.3454,0.7676
0.8,0.6,0.2,1,0.4,0.2,0.0026,32.947,3.867,0.8392,1.1936,2.9194
0.8,0.6,0.2,1,0.4,0.4,0.0026,34.7364,3.867,0.1226,2.2664,1.8466
0.8,0.6,0.2,1,0.4,0.6,0.0024,35.3946,3.8672,0.038,2.8402,1.2728
0.8,0.6,0.2,1,0.4,0.8,0.0032,35.7456,3.8664,0.0172,3.1696,0.9434
0.8,0.6,0.2,1,0.4,1,0.0026,35.9396,3.867,0.01,3.357,0.756
0.8,0.6,0.2,1,0.6,0.2,0.0008,32.9406,3.8688,0.86,1.2098,2.9032
0.8,0.6,0.2,1,0.6,0.4,0.0022,34.7042,3.8674,0.1536,2.2656,1.8474
0.8,0.6,0.2,1,0.6,0.6,0.0022,35.4038,3.8674,0.0394,2.851,1.262
0.8,0.6,0.2,1,0.6,0.8,0.0024,35.7326,3.8672,0.0178,3.158,0.955
0.8,0.6,0.2,1,0.6,1,0.0022,35.9262,3.8674,0.012,3.346,0.767
0.8,0.6,0.2,1,0.8,0.2,0.0022,32.96,3.8674,0.8464,1.2142,2.8988
0.8,0.6,0.2,1,0.8,0.4,0.0022,34.7132,3.8674,0.1478,2.2688,1.8442
0.8,0.6,0.2,1,0.8,0.6,0.0022,35.3872,3.8674,0.0516,2.8466,1.2664
0.8,0.6,0.2,1,0.8,0.8,0.0032,35.7242,3.8664,0.0204,3.1514,0.9616
0.8,0.6,0.2,1,0.8,1,0.0014,35.9384,3.8682,0.01,3.357,0.756
0.8,0.6,0.2,1,1,0.2,0.0014,32.9698,3.8682,0.8562,1.2346,2.8784
0.8,0.6,0.2,1,1,0.4,0.0026,34.6844,3.867,0.1644,2.2562,1.8568
0.8,0.6,0.2,1,1,0.6,0.0026,35.3624,3.867,0.06,2.8298,1.2832
0.8,0.6,0.2,1,1,0.8,0.0016,35.7172,3.868,0.0178,3.1434,0.9696
0.8,0.6,0.2,1,1,1,0.0014,35.91,3.8682,0.0208,3.3394,0.7736
0.8,0.6,0.4,0.2,0.2,0.2,0.0382,27.136,3.8314,5.7888,0.2966,3.8164
0.8,0.6,0.4,0.2,0.2,0.4,0.0106,31.178,3.859,2.4462,1.0236,3.0894
0.8,0.6,0.4,0.2,0.2,0.6,0.0042,33.2906,3.8654,1.0312,1.7276,2.3854
0.8,0.6,0.4,0.2,0.2,0.8,0.0034,34.3644,3.8662,0.4598,2.2308,1.8822
0.8,0.6,0.4,0.2,0.2,1,0.0034,34.9184,3.8662,0.258,2.583,1.53
0.8,0.6,0.4,0.2,0.4,0.2,0.0332,27.1794,3.8364,5.7766,0.3328,3.7802
0.8,0.6,0.4,0.2,0.4,0.4,0.0228,30.9792,3.8468,2.6586,1.025,3.088
0.8,0.6,0.4,0.2,0.4,0.6,0.0036,33.3032,3.866,1.005,1.7146,2.3984
0.8,0.6,0.4,0.2,0.4,0.8,0.0022,34.3218,3.8674,0.502,2.2316,1.8814
0.8,0.6,0.4,0.2,0.4,1,0.0018,34.9196,3.8678,0.2788,2.6066,1.5064
0.8,0.6,0.4,0.2,0.6,0.2,0.0378,27.1216,3.8318,5.8448,0.3386,3.7744
0.8,0.6,0.4,0.2,0.6,0.4,0.0112,30.9886,3.8584,2.6714,1.0588,3.0542
0.8,0.6,0.4,0.2,0.6,0.6,0.006,33.225,3.8636,1.0808,1.7098,2.4032
0.8,0.6,0.4,0.2,0.6,0.8,0.0028,34.2656,3.8668,0.5236,2.1964,1.9166
0.8,0.6,0.4,0.2,0.6,1,0.004,34.9012,3.8656,0.286,2.5932,1.5198
0.8,0.6,0.4,0.2,0.8,0.2,0.0368,27.0428,3.8328,5.9342,0.3502,3.7628
0.8,0.6,0.4,0.2,0.8,0.4,0.0196,30.9998,3.85,2.6636,1.0538,3.0592
0.8,0.6,0.4,0.2,0.8,0.6,0.005,33.1018,3.8646,1.1794,1.6862,2.4268
0.8,0.6,0.4,0.2,0.8,0.8,0.004,34.2608,3.8656,0.5708,2.2376,1.8754
0.8,0.6,0.4,0.2,0.8,1,0.0026,34.8512,3.867,0.3052,2.5638,1.5492
0.8,0.6,0.4,0.2,1,0.2,0.0358,27.0438,3.8338,5.9768,0.3948,3.7182
0.8,0.6,0.4,0.2,1,0.4,0.0148,30.9206,3.8548,2.77,1.0858,3.0272
0.8,0.6,0.4,0.2,1,0.6,0.0054,33.1752,3.8642,1.172,1.7518,2.3612
0.8,0.6,0.4,0.2,1,0.8,0.003,34.2396,3.8666,0.575,2.2216,1.8914
0.8,0.6,0.4,0.2,1,1,0.0036,34.8318,3.866,0.3354,2.5736,1.5394
0.8,0.6,0.4,0.4,0.2,0.2,0.0336,27.1426,3.836,5.7374,0.2564,3.8566
0.8,0.6,0.4,0.4,0.2,0.4,0.0126,31.2154,3.857,2.4016,1.0144,3.0986
0.8,0.6,0.4,0.4,0.2,0.6,0.0036,33.427,3.866,0.8636,1.697,2.416
0.8,0.6,0.4,0.4,0.2,0.8,0.004,34.4488,3.8656,0.3748,2.2296,1.8834
0.8,0.6,0.4,0.4,0.2,1,0.0026,34.942,3.867,0.1918,2.5412,1.5718
0.8,0.6,0.4,0.4,0.4,0.2,0.041,27.3138,3.8286,5.606,0.2888,3.8242
0.8,0.6,0.4,0.4,0.4,0.4,0.0174,31.283,3.8522,2.3306,1.0062,3.1068
0.8,0.6,0.4,0.4,0.4,0.6,0.0042,33.4426,3.8654,0.8592,1.7076,2.4054
0.8,0.6,0.4,0.4,0.4,0.8,0.003,34.3878,3.8666,0.4068,2.2016,1.9114
0.8,0.6,0.4,0.4,0.4,1,0.0026,35.0186,3.867,0.1762,2.6022,1.5108
0.8,0.6,0.4,0.4,0.6,0.2,0.041,27.1952,3.8286,5.7296,0.2938,3.8192
0.8,0.6,0.4,0.4,0.6,0.4,0.026,31.2272,3.8436,2.369,0.9802,3.1328
0.8,0.6,0.4,0.4,0.6,0.6,0.0044,33.4312,3.8652,0.909,1.7458,2.3672
0.8,0.6,0.4,0.4,0.6,0.8,0.004,34.4104,3.8656,0.3918,2.2082,1.9048
0.8,0.6,0.4,0.4,0.6,1,0.0032,35.0044,3.8664,0.1788,2.59,1.523
0.8,0.6,0.4,0.4,0.8,0.2,0.037,27.102,3.8326,5.8364,0.3114,3.8016
0.8,0.6,0.4,0.4,0.8,0.4,0.0106,31.1156,3.859,2.4978,1.0128,3.1002
0.8,0.6,0.4,0.4,0.8,0.6,0.0034,33.2718,3.8662,1.0296,1.708,2.405
0.8,0.6,0.4,0.4,0.8,0.8,0.0028,34.4566,3.8668,0.3896,2.2534,1.8596
0.8,0.6,0.4,0.4,0.8,1,0.0036,34.9616,3.866,0.2008,2.5688,1.5442
0.8,0.6,0.4,0.4,1,0.2,0.0384,27.137,3.8312,5.822,0.3306,3.7824
0.8,0.6,0.4,0.4,1,0.4,0.007,31.0406,3.8626,2.5614,1.005,3.108
0.8,0.6,0.4,0.4,1,0.6,0.005,33.2932,3.8646,1.0142,1.7124,2.4006
0.8,0.6,0.4,0.4,1,0.8,0.0034,34.3702,3.8662,0.4612,2.238,1.875
0.8,0.6,0.4,0.4,1,1,0.0032,34.9356,3.8664,0.235,2.5774,1.5356
0.8,0.6,0.4,0.6,0.2,0.2,0.0384,27.3284,3.8312,5.565,0.265,3.848
0.8,0.6,0.4,0.6,0.2,0.4,0.018,31.383,3.8516,2.2206,0.9956,3.1174
0.8,0.6,0.4,0.6,0.2,0.6,0.0042,33.4986,3.8654,0.8156,1.72,2.393
0.8,0.6,0.4,0.6,0.2,0.8,0.003,34.553,3.8666,0.2856,2.2456,1.8674
0.8,0.6,0.4,0.6,0.2,1,0.0032,34.971,3.8664,0.1806,2.5584,1.5546
0.8,0.6,0.4,0.6,0.4,0.2,0.0382,27.3004,3.8314,5.5928,0.265,3.848
0.8,0.6,0.4,0.6,0.4,0.4,0.0194,31.3526,3.8502,2.2516,0.9948,3.1182
0.8,0.6,0.4,0.6,0.4,0.6,0.003,33.4242,3.8666,0.8566,1.6878,2.4252
0.8,0.6,0.4,0.6,0.4,0.8,0.004,34.4754,3.8656,0.3168,2.1982,1.9148
0.8,0.6,0.4,0.6,0.4,1,0.003,35.0152,3.8666,0.1618,2.584,1.529
0.8,0.6,0.4,0.6,0.6,0.2,0.028,27.2496,3.8416,5.6538,0.2854,3.8276
0.8,0.6,0.4,0.6,0.6,0.4,0.0126,31.225,3.857,2.3528,0.9752,3.1378
0.8,0.6,0.4,0.6,0.6,0.6,0.0042,33.441,3.8654,0.8402,1.687,2.426
0.8,0.6,0.4,0.6,0.6,0.8,0.0036,34.5128,3.866,0.3442,2.2634,1.8496
0.8,0.6,0.4,0.6,0.6,1,0.003,34.9588,3.8666,0.1862,2.552,1.561
0.8,0.6,0.4,0.6,0.8,0.2,0.0278,27.314,3.8418,5.6056,0.3018,3.8112
0.8,0.6,0.4,0.6,0.8,0.4,0.0248,31.2566,3.8448,2.3666,1.0084,3.1046
0.8,0.6,0.4,0.6,0.8,0.6,0.0026,33.3942,3.867,0.9208,1.7224,2.3906
0.8,0.6,0.4,0.6,0.8,0.8,0.0034,34.434,3.8662,0.383,2.2236,1.8894
0.8,0.6,0.4,0.6,0.8,1,0.0036,34.9898,3.866,0.1916,2.5878,1.5252
0.8,0.6,0.4,0.6,1,0.2,0.0422,27.1856,3.8274,5.724,0.2774,3.8356
0.8,0.6,0.4,0.6,1,0.4,0.026,31.2084,3.8436,2.401,0.9934,3.1196
0.8,0.6,0.4,0.6,1,0.6,0.0038,33.3376,3.8658,0.9686,1.7124,2.4006
0.8,0.6,0.4,0.6,1,0.8,0.0024,34.4296,3.8672,0.3894,2.2266,1.8864
0.8,0.6,0.4,0.6,1,1,0.0028,34.9816,3.8668,0.1836,2.5724,1.5406
0.8,0.6,0.4,0.8,0.2,0.2,0.0314,27.2822,3.8382,5.6096,0.2704,3.8426
0.8,0.6,0.4,0.8,0.2,0.4,0.0192,31.3184,3.8504,2.2886,0.9978,3.1152
0.8,0.6,0.4,0.8,0.2,0.6,0.004,33.5062,3.8656,0.7866,1.6988,2.4142
0.8,0.6,0.4,0.8,0.2,0.8,0.0028,34.4944,3.8668,0.3162,2.2178,1.8952
0.8,0.6,0.4,0.8,0.2,1,0.002,35.0364,3.8676,0.1276,2.572,1.541
0.8,0.6,0.4,0.8,0.4,0.2,0.0394,27.225,3.8302,5.6716,0.2672,3.8458
0.8,0.6,0.4,0.8,0.4,0.4,0.0122,31.2836,3.8574,2.3194,1.0008,3.1122
0.8,0.6,0.4,0.8,0.4,0.6,0.0038,33.4554,3.8658,0.8146,1.6762,2.4368
0.8,0.6,0.4,0.8,0.4,0.8,0.0032,34.4118,3.8664,0.3718,2.1904,1.9226
0.8,0.6,0.4,0.8,0.4,1,0.0018,34.9906,3.8678,0.157,2.5558,1.5572
0.8,0.6,0.4,0.8,0.6,0.2,0.0328,27.2074,3.8368,5.6858,0.2704,3.8426
0.8,0.6,0.4,0.8,0.6,0.4,0.0204,31.3284,3.8492,2.3094,1.0274,3.0856
0.8,0.6,0.4,0.8,0.6,0.6,0.006,33.384,3.8636,0.8846,1.6726,2.4404
0.8,0.6,0.4,0.8,0.6,0.8,0.0036,34.4408,3.866,0.3802,2.2274,1.8856
0.8,0.6,0.4,0.8,0.6,1,0.005,34.9942,3.8646,0.1676,2.5668,1.5462
0.8,0.6,0.4,0.8,0.8,0.2,0.0364,27.2046,3.8332,5.7022,0.2804,3.8326
0.8,0.6,0.4,0.8,0.8,0.4,0.0154,31.3196,3.8542,2.2934,1.0076,3.1054
0.8,0.6,0.4,0.8,0.8,0.6,0.0036,33.423,3.866,0.8624,1.6918,2.4212
0.8,0.6,0.4,0.8,0.8,0.8,0.0034,34.4704,3.8662,0.3458,2.2228,1.8902
0.8,0.6,0.4,0.8,0.8,1,0.002,35.0076,3.8676,0.1678,2.5834,1.5296
0.8,0.6,0.4,0.8,1,0.2,0.0384,27.3064,3.8312,5.6024,0.2804,3.8326
0.8,0.6,0.4,0.8,1,0.4,0.0248,31.3354,3.8448,2.3046,1.0252,3.0878
0.8,0.6,0.4,0.8,1,0.6,0.0042,33.4352,3.8654,0.8494,1.6904,2.4226
0.8,0.6,0.4,0.8,1,0.8,0.003,34.4398,3.8666,0.3814,2.2282,1.8848
0.8,0.6,0.4,0.8,1,1,0.0038,35.0028,3.8658,0.173,2.582,1.531
0.8,0.6,0.4,1,0.2,0.2,0.0366,27.2564,3.833,5.6106,0.2404,3.8726
0.8,0.6,0.4,1,0.2,0.4,0.0222,31.3862,3.8474,2.242,1.016,3.097
0.8,0.6,0.4,1,0.2,0.6,0.0032,33.4728,3.8664,0.7716,1.6512,2.4618
0.8,0.6,0.4,1,0.2,0.8,0.0034,34.5042,3.8662,0.3094,2.2202,1.8928
0.8,0.6,0.4,1,0.2,1,0.004,35.0212,3.8656,0.1284,2.5556,1.5574
0.8,0.6,0.4,1,0.4,0.2,0.0406,27.258,3.829,5.6616,0.289,3.824
0.8,0.6,0.4,1,0.4,0.4,0.025,31.4304,3.8446,2.1862,1.0016,3.1114
0.8,0.6,0.4,1,0.4,0.6,0.0032,33.4166,3.8664,0.8452,1.6686,2.4444
0.8,0.6,0.4,1,0.4,0.8,0.0044,34.5022,3.8652,0.3146,2.2224,1.8906
0.8,0.6,0.4,1,0.4,1,0.0038,35.04,3.8658,0.13,2.5762,1.5368
0.8,0.6,0.4,1,0.6,0.2,0.037,27.2036,3.8326,5.6726,0.2492,3.8638
0.8,0.6,0.4,1,0.6,0.4,0.019,31.3538,3.8506,2.2184,0.9632,3.1498
0.8,0.6,0.4,1,0.6,0.6,0.0058,33.4318,3.8638,0.8478,1.6838,2.4292
0.8,0.6,0.4,1,0.6,0.8,0.0038,34.551,3.8658,0.303,2.2602,1.8528
0.8,0.6,0.4,1,0.6,1,0.0032,35.0592,3.8664,0.13,2.596,1.517
0.8,0.6,0.4,1,0.8,0.2,0.0332,27.2362,3.8364,5.6426,0.2556,3.8574
0.8,0.6,0.4,1,0.8,0.4,0.0156,31.2506,3.854,2.3426,0.9876,3.1254
0.8,0.6,0.4,1,0.8,0.6,0.0044,33.4342,3.8652,0.8478,1.6876,2.4254
0.8,0.6,0.4,1,0.8,0.8,0.003,34.5032,3.8666,0.3202,2.2304,1.8826
0.8,0.6,0.4,1,0.8,1,0.0046,35.0244,3.865,0.1592,2.589,1.524
0.8,0.6,0.4,1,1,0.2,0.033,27.3046,3.8366,5.5996,0.2812,3.8318
0.8,0.6,0.4,1,1,0.4,0.0102,31.2814,3.8594,2.3348,1.016,3.097
0.8,0.6,0.4,1,1,0.6,0.0038,33.5018,3.8658,0.801,1.709,2.404
0.8,0.6,0.4,1,1,0.8,0.0024,34.4446,3.8672,0.3474,2.1996,1.9134
0.8,0.6,0.4,1,1,1,0.004,35.0316,3.8656,0.1586,2.5962,1.5168
0.8,0.6,0.6,0.2,0.2,0.2,0.1272,20.5854,3.7424,12.2252,0.0934,4.0196
0.8,0.6,0.6,0.2,0.2,0.4,0.0896,25.971,3.78,7.1534,0.4448,3.6682
0.8,0.6,0.6,0.2,0.2,0.6,0.0524,29.724,3.8172,3.9208,1.0024,3.1106
0.8,0.6,0.6,0.2,0.2,0.8,0.0378,31.9978,3.8318,2.1114,1.4814,2.6316
0.8,0.6,0.6,0.2,0.2,1,0.0312,33.3576,3.8384,1.1406,1.877,2.236
0.8,0.6,0.6,0.2,0.4,0.2,0.128,20.5276,3.7416,12.313,0.1226,3.9904
0.8,0.6,0.6,0.2,0.4,0.4,0.0982,26.0504,3.7714,7.0968,0.459,3.654
0.8,0.6,0.6,0.2,0.4,0.6,0.053,29.677,3.8166,3.9554,0.9894,3.1236
0.8,0.6,0.6,0.2,0.4,0.8,0.0406,31.9942,3.829,2.1396,1.5032,2.6098
0.8,0.6,0.6,0.2,0.4,1,0.0336,33.279,3.836,1.242,1.8974,2.2156
0.8,0.6,0.6,0.2,0.6,0.2,0.1264,20.4206,3.7432,12.422,0.1262,3.9868
0.8,0.6,0.6,0.2,0.6,0.4,0.089,25.785,3.7806,7.3624,0.4684,3.6446
0.8,0.6,0.6,0.2,0.6,0.6,0.0534,29.5736,3.8162,4.0672,0.9974,3.1156
0.8,0.6,0.6,0.2,0.6,0.8,0.0432,31.8626,3.8264,2.244,1.4734,2.6396
0.8,0.6,0.6,0.2,0.6,1,0.0304,33.2978,3.8392,1.2104,1.8878,2.2252
0.8,0.6,0.6,0.2,0.8,0.2,0.1244,20.447,3.7452,12.3988,0.1314,3.9816
0.8,0.6,0.6,0.2,0.8,0.4,0.0944,25.7098,3.7752,7.4568,0.4822,3.6308
0.8,0.6,0.6,0.2,0.8,0.6,0.0548,29.4706,3.8148,4.1504,0.9762,3.1368
0.8,0.6,0.6,0.2,0.8,0.8,0.0382,31.6474,3.8314,2.4338,1.453,2.66
0.8,0.6,0.6,0.2,0.8,1,0.0332,33.268,3.8364,1.2502,1.895,2.218
0.8,0.6,0.6,0.2,1,0.2,0.1344,20.4186,3.7352,12.4572,0.1514,3.9616
0.8,0.6,0.6,0.2,1,0.4,0.0982,25.6696,3.7714,7.4992,0.4806,3.6324
0.8,0.6,0.6,0.2,1,0.6,0.0486,29.3046,3.821,4.3256,0.9916,3.1214
0.8,0.6,0.6,0.2,1,0.8,0.042,31.7256,3.8276,2.424,1.5176,2.5954
0.8,0.6,0.6,0.2,1,1,0.0336,33.2452,3.836,1.2948,1.9164,2.1966
0.8,0.6,0.6,0.4,0.2,0.2,0.1364,20.572,3.7332,12.2542,0.0998,4.0132
0.8,0.6,0.6,0.4,0.2,0.4,0.0956,26.1568,3.774,6.953,0.4242,3.6888
0.8,0.6,0.6,0.4,0.2,0.6,0.05,29.8176,3.8196,3.799,0.9766,3.1364
0.8,0.6,0.6,0.4,0.2,0.8,0.042,32.224,3.8276,1.8686,1.4606,2.6524
0.8,0.6,0.6,0.4,0.2,1,0.0294,33.4784,3.8402,1.0294,1.8884,2.2246
0.8,0.6,0.6,0.4,0.4,0.2,0.138,20.6926,3.7316,12.1364,0.101,4.012
0.8,0.6,0.6,0.4,0.4,0.4,0.0926,25.9682,3.777,7.1516,0.4372,3.6758
0.8,0.6,0.6,0.4,0.4,0.6,0.0636,29.9288,3.806,3.714,0.9892,3.1238
0.8,0.6,0.6,0.4,0.4,0.8,0.0418,32.1218,3.8278,1.9864,1.4764,2.6366
0.8,0.6,0.6,0.4,0.4,1,0.035,33.4802,3.8346,1.005,1.8602,2.2528
0.8,0.6,0.6,0.4,0.6,0.2,0.1286,20.491,3.741,12.331,0.1034,4.0096
0.8,0.6,0.6,0.4,0.6,0.4,0.0948,26.1274,3.7748,7.031,0.4736,3.6394
0.8,0.6,0.6,0.4,0.6,0.6,0.0486,29.8062,3.821,3.8244,0.992,3.121
0.8,0.6,0.6,0.4,0.6,0.8,0.0428,32.1178,3.8268,2.0002,1.4852,2.6278
0.8,0.6,0.6,0.4,0.6,1,0.0278,33.5204,3.8418,0.977,1.8796,2.2334
0.8,0.6,0.6,0.4,0.8,0.2,0.128,20.5994,3.7416,12.2238,0.1052,4.0078
0.8,0.6,0.6,0.4,0.8,0.4,0.093,26.1726,3.7766,6.9672,0.4568,3.6562
0.8,0.6,0.6,0.4,0.8,0.6,0.054,29.799,3.8156,3.835,0.99,3.123
0.8,0.6,0.6,0.4,0.8,0.8,0.0452,32.0344,3.8244,2.0506,1.4498,2.6632
0.8,0.6,0.6,0.4,0.8,1,0.027,33.452,3.8426,1.0806,1.9156,2.1974
0.8,0.6,0.6,0.4,1,0.2,0.1302,20.602,3.7394,12.2318,0.1136,3.9994
0.8,0.6,0.6,0.4,1,0.4,0.0874,26.0688,3.7822,7.0672,0.4586,3.6544
0.8,0.6,0.6,0.4,1,0.6,0.0536,29.6692,3.816,3.9614,0.987,3.126
0.8,0.6,0.6,0.4,1,0.8,0.04,32.0268,3.8296,2.0676,1.4644,2.6486
0.8,0.6,0.6,0.4,1,1,0.0342,33.4538,3.8354,1.0794,1.909,2.204
0.8,0.6,0.6,0.6,0.2,0.2,0.1308,20.56,3.7388,12.2482,0.0874,4.0256
0.8,0.6,0.6,0.6,0.2,0.4,0.09,26.313,3.7796,6.7876,0.4206,3.6924
0.8,0.6,0.6,0.6,0.2,0.6,0.0512,30.0672,3.8184,3.5554,0.9814,3.1316
0.8,0.6,0.6,0.6,0.2,0.8,0.0408,32.2452,3.8288,1.8618,1.4762,2.6368
0.8,0.6,0.6,0.6,0.2,1,0.0306,33.5924,3.839,0.924,1.8958,2.2172
0.8,0.6,0.6,0.6,0.4,0.2,0.1344,20.5844,3.7352,12.2426,0.1026,4.0104
0.8,0.6,0.6,0.6,0.4,0.4,0.094,26.0952,3.7756,7.0004,0.4116,3.7014
0.8,0.6,0.6,0.6,0.4,0.6,0.0502,29.9558,3.8194,3.6672,0.9828,3.1302
0.8,0.6,0.6,0.6,0.4,0.8,0.0424,32.3656,3.8272,1.7584,1.4916,2.6214
0.8,0.6,0.6,0.6,0.4,1,0.035,33.5826,3.8346,0.9056,1.8632,2.2498
0.8,0.6,0.6,0.6,0.6,0.2,0.1372,20.6526,3.7324,12.167,0.0924,4.0206
0.8,0.6,0.6,0.6,0.6,0.4,0.0892,26.13,3.7804,6.982,0.4328,3.6802
0.8,0.6,0.6,0.6,0.6,0.6,0.047,29.793,3.8226,3.8024,0.9584,3.1546
0.8,0.6,0.6,0.6,0.6,0.8,0.0406,32.1688,3.829,1.9288,1.467,2.646
0.8,0.6,0.6,0.6,0.6,1,0.0324,33.488,3.8372,1.0106,1.8762,2.2368
0.8,0.6,0.6,0.6,0.8,0.2,0.1234,20.6536,3.7462,12.1594,0.0996,4.0134
0.8,0.6,0.6,0.6,0.8,0.4,0.0922,26.17,3.7774,6.9718,0.4596,3.6534
0.8,0.6,0.6,0.6,0.8,0.6,0.0488,29.8938,3.8208,3.705,0.96,3.153
0.8,0.6,0.6,0.6,0.8,0.8,0.0424,32.2282,3.8272,1.8804,1.4762,2.6368
0.8,0.6,0.6,0.6,0.8,1,0.0272,33.5558,3.8424,0.9338,1.8724,2.2406
0.8,0.6,0.6,0.6,1,0.2,0.1216,20.63,3.748,12.1906,0.109,4.004
0.8,0.6,0.6,0.6,1,0.4,0.091,26.08,3.7786,7.0408,0.4398,3.6732
0.8,0.6,0.6,0.6,1,0.6,0.048,29.7528,3.8216,3.863,0.9778,3.1352
0.8,0.6,0.6,0.6,1,0.8,0.04,32.152,3.8296,1.9468,1.4688,2.6442
0.8,0.6,0.6,0.6,1,1,0.0396,33.4976,3.83,1.0242,1.8922,2.2208
0.8,0.6,0.6,0.8,0.2,0.2,0.1182,20.5806,3.7514,12.213,0.0854,4.0276
0.8,0.6,0.6,0.8,0.2,0.4,0.0904,26.239,3.7792,6.852,0.4106,3.7024
0.8,0.6,0.6,0.8,0.2,0.6,0.0544,29.8566,3.8152,3.7374,0.9496,3.1634
0.8,0.6,0.6,0.8,0.2,0.8,0.0444,32.3548,3.8252,1.7296,1.45,2.663
0.8,0.6,0.6,0.8,0.2,1,0.029,33.6366,3.8406,0.867,1.8846,2.2284
0.8,0.6,0.6,0.8,0.4,0.2,0.1384,20.6278,3.7312,12.1988,0.0982,4.0148
0.8,0.6,0.6,0.8,0.4,0.4,0.098,26.1528,3.7716,6.9696,0.4344,3.6786
0.8,0.6,0.6,0.8,0.4,0.6,0.0512,30.0064,3.8184,3.6034,0.9686,3.1444
0.8,0.6,0.6,0.8,0.4,0.8,0.043,32.203,3.8266,1.8782,1.4482,2.6648
0.8,0.6,0.6,0.8,0.4,1,0.0346,33.66,3.835,0.8436,1.879,2.234
