k1,k2,k3,k4,k5,o1,o2,o3,o4,o5,o6,o7,o8,o9
0.2,0.4,0.6,0.4,0.6,10.4998,7.85598,8.48055,87.9949,48.3482,64.8121,65.181,75.0159,55.4871
0.2,0.4,0.6,0.4,0.8,10.4999,6.76328,9.57327,87.9952,36.1159,80.6628,56.3584,83.8387,53.678
0.2,0.4,0.6,0.4,1,10.4998,5.92923,10.4073,87.9952,27.9224,94.1012,49.563,90.6341,51.0556
0.2,0.4,0.6,0.6,0.2,11.3892,11.8288,3.6184,107.011,109.504,12.9991,107.821,36.8726,36.8113
0.2,0.4,0.6,0.6,0.4,11.6776,9.78625,5.37257,111.966,75.7653,25.8315,91.9509,53.592,43.9375
0.2,0.4,0.6,0.6,0.6,11.8948,8.30459,6.63693,115.82,55.0294,38.1359,79.7799,66.3212,45.6671
0.2,0.4,0.6,0.6,0.8,12.0623,7.19601,7.57813,118.865,41.582,49.0016,70.2849,76.2009,45.0518
0.2,0.4,0.6,0.6,1,12.194,6.34233,8.29996,121.311,32.4487,58.3468,62.734,84.0264,43.4494
0.2,0.4,0.6,0.8,0.2,11.9191,12.1343,2.78301,118.779,116.741,7.14317,117.339,29.0158,28.5754
0.2,0.4,0.6,0.8,0.4,12.4294,10.1032,4.30382,128.222,81.714,15.9269,102.218,45.1228,35.9896
0.2,0.4,0.6,0.8,0.6,12.8142,8.61921,5.40295,135.68,59.9059,24.6013,90.1073,57.7137,38.3471
0.2,0.4,0.6,0.8,0.8,13.1112,7.50118,6.22401,141.641,45.607,32.3899,80.3565,67.6808,38.4056
0.2,0.4,0.6,0.8,1,13.3454,6.63471,6.85624,146.474,35.805,39.1673,72.4131,75.6995,37.4266
0.2,0.4,0.6,1,0.2,12.247,12.3481,2.2412,125.99,121.908,4.39667,123.559,23.4954,23.0619
0.2,0.4,0.6,1,0.4,12.9307,10.3294,3.57631,139.261,86.036,10.7147,109.34,38.5791,30.3374
0.2,0.4,0.6,1,0.6,13.4467,8.84604,4.54355,149.857,63.4922,17.1067,97.5047,50.5864,32.9411
0.2,0.4,0.6,1,0.8,13.8455,7.72259,5.26832,158.398,48.5944,22.922,87.7214,60.2212,33.3624
0.2,0.4,0.6,1,1,14.1604,6.84766,5.82826,165.366,38.3139,28.0281,79.5937,68.0547,32.7601
0.2,0.4,0.8,0.2,0.2,7.53892,11.8214,7.47607,42.66,103.251,65.4853,66.2673,49.1738,75.1229
0.2,0.4,0.8,0.2,0.4,7.17741,9.53381,10.1252,38.9235,68.0035,101.186,51.4131,60.8484,79.9442
0.2,0.4,0.8,0.2,0.6,6.90724,7.91019,12.0184,36.2396,47.3792,133.44,41.4245,68.3069,77.9934
0.2,0.4,0.8,0.2,0.8,6.70121,6.723,13.4122,34.2508,34.5836,160.85,34.4114,73.3038,73.7047
0.2,0.4,0.8,0.2,1,6.54048,5.82924,14.4663,32.7331,26.2244,183.713,29.2944,76.7923,68.8432
0.2,0.4,0.8,0.4,0.2,8.86549,12.709,5.26175,63.3879,123.866,29.283,88.3248,42.0365,57.6341
0.2,0.4,0.8,0.4,0.4,8.86554,10.4345,7.53633,63.3876,84.5651,52.4782,73.1068,57.2538,65.6861
0.2,0.4,0.8,0.4,0.6,8.86554,8.79402,9.17684,63.3876,60.7051,74.2699,61.9915,68.369,66.7202
0.2,0.4,0.8,0.4,0.8,8.86554,7.57436,10.3965,63.3877,45.4095,93.2961,53.6359,76.7247,64.8548
0.2,0.4,0.8,0.4,1,8.86553,6.64144,11.3294,63.3877,35.1315,109.521,47.1848,83.1759,61.8816
0.2,0.4,0.8,0.6,0.2,9.63116,13.2985,3.90673,76.9849,138.8,14.8053,103.059,33.4778,44.4303
0.2,0.4,0.8,0.6,0.4,9.91145,11.0457,5.87926,81.1041,96.8212,30.4233,88.5018,49.5833,54.0027
0.2,0.4,0.8,0.6,0.6,10.1228,9.40123,7.3123,84.3208,70.7379,45.6596,77.1899,61.9953,56.7183
0.2,0.4,0.8,0.6,0.8,10.2859,8.16417,8.38629,86.8707,53.6792,59.2842,68.2717,71.7228,56.3506
0.2,0.4,0.8,0.6,1,10.4145,7.2073,9.21457,88.9251,42.0185,71.1149,61.1208,79.4884,54.6243
0.2,0.4,0.8,0.8,0.2,10.0874,13.6993,3.04932,85.3249,149.424,8.44778,112.643,26.7822,35.2391
0.2,0.4,0.8,0.8,0.4,10.5871,11.4718,4.77749,93.2592,105.751,19.4386,99.2176,42.5528,45.2671
0.2,0.4,0.8,0.8,0.6,10.9653,9.83052,6.04058,99.5777,78.1803,30.5183,88.2014,55.1062,48.8164
0.2,0.4,0.8,0.8,0.8,11.2582,8.58484,6.99332,104.664,59.9008,40.6224,79.1688,65.1883,49.3112
0.2,0.4,0.8,0.8,1,11.4901,7.61341,7.7329,108.813,47.259,49.522,71.7062,73.394,48.3651
0.2,0.4,0.8,1,0.2,10.3716,13.9795,2.48524,90.4243,157.002,5.36287,118.931,22.005,28.9329
