k1,k2,k3,k4,k5,k6,o1,o2,o3,o4,o5,o6,o7,o8,o9,o10,o11,o12,o13,o14,o15,o16,o17,o18,o19,o20,o21,o22,o23,o24,o25,o26,o27
0.6,0.6,1,0.4,1,0.8,0.365,1775.91,209.787,9.2175,126.722,85.495,0.432857,256808,6248.19,117.479,7698.67,861.018,-68.9764,10.5264,0.950489,-0.106479,4.01937,-6081.12,-859.24,-151.51,-1972,485.63,-1419.52,2170.07,-495.456,122.358,-323.534
0.6,0.6,1,0.4,1,1,0.355,1780.37,209.798,8.68,130.653,81.565,0.465138,256767,6241.64,105.351,7646.65,803.479,-68.5737,13.7864,1.1214,-4.03924,4.95932,-5953.22,-684.164,-56.5595,-2073.22,441.767,-1334.26,2087.81,-472.44,105.379,-268.756
0.6,0.6,1,0.6,0.2,0.2,0.385,1761.58,209.768,7.495,110.647,101.57,0.447895,257100,6242.08,145.734,7618,1186.83,-75.9466,13.5734,1.99441,-6.884,4.90281,-6424.96,-808.399,23.3387,-2337.92,481.216,-1769.98,2526.43,-500.479,109.326,-446.107
0.6,0.6,1,0.6,0.2,0.4,0.36,1767.6,209.792,6.9225,116.112,96.105,0.366316,257240,6246.92,128.638,7733.25,1085.85,-52.8714,11.1977,0.985363,-5.36892,4.92702,-6335.96,-858.696,34.8001,-2280.13,449.187,-1690,2444.91,-463.951,113.194,-453.242
0.6,0.6,1,0.6,0.2,0.6,0.3875,1771.51,209.765,6.2925,119.365,92.8525,0.443452,256844,6238.48,85.9268,7752.77,1020.62,-79.8654,15.3795,1.56056,-8.5453,5.52597,-6181.11,-640.569,10.512,-2262.27,392.711,-1619.13,2376.62,-407.691,103.156,-430.385
0.6,0.6,1,0.6,0.2,0.8,0.3525,1776.26,209.8,5.8875,123.75,88.4675,0.369167,256260,6242.49,86.7668,7794.15,924.671,-60.5606,13.409,1.06732,-1.98684,5.02026,-6044.01,-527.487,-181.185,-2001.6,351.411,-1509.04,2260.47,-386.447,87.6542,-403.101
0.6,0.6,1,0.6,0.2,1,0.3325,1780.62,209.82,5.42,127.665,84.5525,0.402951,256860,6248.02,62.4948,7859.03,906.468,-51.0471,10.6264,1.21338,-6.54999,3.44491,-5995.19,-608.776,-5.82102,-2184.61,318.281,-1476.37,2233.95,-336.706,80.9629,-426.441
0.6,0.6,1,0.6,0.4,0.2,0.375,1762.07,209.778,7.515,111.165,101.052,0.435464,257124,6245.61,136.702,7519.91,1138.89,-81.119,11.8155,1.09211,-1.20739,5.12563,-6364.36,-1021.16,-229.844,-2116.24,489.814,-1710.77,2461.31,-490.268,111.437,-373.094
0.6,0.6,1,0.6,0.4,0.4,0.385,1766.8,209.768,7.205,115.57,96.6475,0.442882,257324,6243.49,119.732,7647.72,1084.88,-57.3144,12.8742,0.81812,-5.52075,5.08091,-6289.3,-787.437,103.335,-2382.46,440.421,-1658.32,2413.23,-461.784,102.549,-409.989
0.6,0.6,1,0.6,0.4,0.6,0.365,1771.28,209.787,6.61,119.48,92.7375,0.397769,255974,6244.48,96.2886,7671.64,978.665,-47.8619,12.3986,1.32065,-4.94506,4.49455,-6132.28,-710.302,-543.894,-1696.52,385.892,-1545.93,2300.85,-421.835,88.94,-368.844
0.6,0.6,1,0.6,0.4,0.8,0.355,1776.44,209.798,6.1175,124.16,88.0575,0.404987,256000,6236.63,87.2919,7762.9,921.443,-55.4908,16.3227,1.35417,-5.74617,5.63367,-6040.82,-521.082,-330.622,-1869.66,355.422,-1495.66,2250.24,-384.951,86.4995,-385.861
0.6,0.6,1,0.6,0.4,1,0.3875,1781.23,209.765,5.725,128.525,83.6925,0.453477,257212,6241.15,58.5858,7709.8,901.973,-62.3209,14.0387,0.786028,-5.27663,5.46031,-5999.18,-659.156,70.8626,-2325.8,327.061,-1488.02,2242.3,-351.474,91.1583,-349.578
0.6,0.6,1,0.6,0.6,0.2,0.3175,1762.35,209.835,7.9375,111.922,100.295,0.357588,256761,6244.17,153.222,7385.65,1136.06,-69.8224,12.5763,1.81438,-1.42145,4.40986,-6386.65,-894.768,-353.371,-2049.65,501.195,-1710.13,2461.61,-492.727,104.184,-304.546
0.6,0.6,1,0.6,0.6,0.4,0.3175,1767.09,209.835,7.34,116.065,96.1525,0.34255,256669,6249.91,100.711,7602.52,1071.38,-44.2108,9.71167,0.82411,-1.21618,4.08429,-6286.93,-723.138,-216.271,-2090.09,419.284,-1665.02,2416.62,-446.476,101.93,-380.644
0.6,0.6,1,0.6,0.6,0.6,0.3575,1771.35,209.795,6.8125,119.757,92.46,0.39067,257402,6239.68,94.644,7640.45,988.399,-81.5732,14.8053,0.946898,-3.92562,6.16596,-6123.76,-705.87,200.756,-2460.32,401.987,-1558.82,2311.05,-429.186,97.6679,-358.119
0.6,0.6,1,0.6,0.6,0.8,0.3375,1776.65,209.815,6.43,124.703,87.515,0.39458,255535,6245.55,81.0728,7787.84,871.739,-51.3795,11.8646,1.43346,-4.10987,3.46736,-5984.76,-654.901,-684.053,-1472.26,350.238,-1437.77,2192.88,-391.208,85.58,-373.483
0.6,0.6,1,0.6,0.6,1,0.2725,1779.73,209.88,6.3275,127.74,84.4775,0.298991,256648,6255.12,80.707,7824.46,895.834,-32.242,7.12802,0.584718,-1.77609,2.58635,-6047.14,-605.849,-77.8674,-2079.46,355.14,-1474.46,2228.12,-389.393,92.5024,-403.838
0.6,0.6,1,0.6,0.8,0.2,0.3125,1762.52,209.84,8.1825,112.34,99.8775,0.325658,257275,6251.35,131.232,7526.93,1107.05,-46.3242,9,0.809994,-0.286967,3.85041,-6373.87,-924.876,-86.4638,-2242.9,494.786,-1678.79,2429.69,-494.373,117.897,-360.683
0.6,0.6,1,0.6,0.8,0.4,0.3675,1766.43,209.785,8.0625,116.08,96.1375,0.41849,257624,6242.52,151.813,7615.28,1082.81,-66.9629,13.3699,1.72384,-2.47559,4.54583,-6334.19,-946.664,154.314,-2410.84,497.039,-1658.85,2411.25,-510.391,115.879,-392.738
0.6,0.6,1,0.6,0.8,0.6,0.3475,1771.26,209.805,7.07,119.933,92.285,0.347613,256883,6243.13,87.7445,7706.09,1028.77,-65.0462,13.1005,1.131,-5.67323,5.04858,-6196.02,-725.289,-71.2083,-2189.92,407.903,-1604.96,2360.05,-425.366,105.186,-411.121
0.6,0.6,1,0.6,0.8,0.8,0.3375,1776.34,209.815,6.6225,124.582,87.635,0.41463,256283,6243.79,90.4311,7622.7,900.874,-60.2487,12.7368,1.05254,-3.37754,4.68741,-6030.79,-683.111,-404.137,-1850.49,382.464,-1462.44,2215.6,-393.083,90.5887,-305.479
0.6,0.6,1,0.6,0.8,1,0.3625,1781.18,209.79,6.2425,129.018,83.2,0.367011,256550,6240.17,69.1616,7682.59,844.406,-90.7029,14.5726,1.18756,-4.95373,5.10276,-5899.9,-580.741,-142.006,-2071.57,340.778,-1403.78,2158.09,-371.285,84.7609,-307.191
0.6,0.6,1,0.6,1,0.2,0.295,1762.06,209.857,8.975,112.698,99.52,0.338822,257245,6245.17,160.43,7643.2,1135.8,-64.3769,12.0847,2.38083,-4.07094,4.33494,-6445.57,-1024.72,-51.2041,-2187.16,547.285,-1713.78,2467.98,-559.12,132.101,-433.193
0.6,0.6,1,0.6,1,0.4,0.365,1767.79,209.787,7.9275,117.31,94.9075,0.382732,256348,6243.57,131.797,7590.77,1013.83,-83.9466,12.8647,0.618008,0.0795489,5.31956,-6238.04,-897.937,-449.903,-1792.7,483.947,-1595.9,2344.97,-497.028,114.151,-345.989
0.6,0.6,1,0.6,1,0.6,0.335,1772.12,209.817,7.4725,121.21,91.0075,0.358672,256495,6245.04,103.353,7687.85,944.509,-60.4806,12.1415,1.37014,-6.17579,4.45112,-6140.52,-662.301,-171.436,-2023.95,439.736,-1511.37,2267.56,-462.606,108.588,-359.869
0.6,0.6,1,0.6,1,0.8,0.3425,1777.61,209.81,6.745,125.968,86.25,0.341046,256004,6245.22,80.6015,7645.3,912.524,-59.643,12.0577,1.45848,-6.30212,4.06704,-6028.37,-566.949,-414.526,-1824.91,363.55,-1474.25,2230.95,-403.743,87.9862,-322.603
0.6,0.6,1,0.6,1,1,0.37,1780.77,209.782,6.6825,129.04,83.1775,0.449223,255332,6235.66,72.904,7633.09,872.081,-86.3392,16.7849,1.7694,-6.94717,5.17977,-5917.78,-443.2,-643.179,-1601.63,326.73,-1431.05,2187.29,-371.468,75.663,-296.275
0.6,0.6,1,0.8,0.2,0.2,0.4075,1762.62,209.745,6.11,110.275,101.942,0.432525,257131,6239.8,111.341,7668.01,1150.14,-75.4202,14.7232,1.03276,-3.68628,6.27161,-6306.7,-772.136,4.96009,-2332.45,410.582,-1727.13,2479.01,-418.97,88.6304,-452.769
0.6,0.6,1,0.8,0.2,0.4,0.3425,1767.17,209.81,5.79,114.575,97.6425,0.351071,257098,6248.64,113.023,7837.63,1075.99,-52.1144,10.3434,0.846541,-3.79392,4.06761,-6274.51,-816.831,-7.05683,-2220.27,413.133,-1664.69,2418.88,-405.924,94.9974,-500.503
0.6,0.6,1,0.8,0.2,0.6,0.3325,1773.18,209.82,4.8975,119.698,92.52,0.367863,256884,6236.64,73.7564,7968.98,1020.57,-46.8612,16.3357,0.773515,-4.53075,6.31539,-6129.42,-631.952,40.1766,-2224.05,314.51,-1618.32,2371,-335.289,75.8028,-538.466
0.6,0.6,1,0.8,0.2,0.8,0.37,1776.08,209.782,4.83,122.493,89.725,0.409123,256888,6239.99,70.9585,7761.46,934.21,-78.4849,14.6396,1.47409,-5.82429,5.04185,-5995.15,-657.498,-55.0784,-2188.67,317.113,-1509.42,2264.67,-338.964,76.2088,-391.528
0.6,0.6,1,0.8,0.2,1,0.3675,1781.79,209.785,4.08,127.455,84.7625,0.428515,256709,6246.86,55.4572,7817.2,862.818,-80.6009,11.197,0.770025,-3.7566,4.22033,-5867.54,-472.534,8.74104,-2230.89,254.952,-1445.44,2199.45,-282.475,62.9263,-383.699
0.6,0.6,1,0.8,0.4,0.2,0.3525,1761.69,209.8,6.9425,110.24,101.978,0.399242,257187,6243.04,153.949,7711.53,1176.89,-79.7794,13.1208,1.43135,-4.89684,5.73727,-6433.95,-975.449,-46.0118,-2224.51,500.858,-1765.22,2518.84,-497.63,116.966,-487.904
0.6,0.6,1,0.8,0.4,0.4,0.41,1766.97,209.743,6.385,114.897,97.32,0.50817,256880,6240.84,143.641,7828.87,1045.52,-68.0744,14.166,0.618697,-6.32378,6.46246,-6276.19,-776.431,-5.10359,-2173.05,450.448,-1646.7,2401.02,-451.662,102.283,-480.889
0.6,0.6,1,0.8,0.4,0.6,0.365,1772.5,209.787,5.4575,119.547,92.67,0.387744,256775,6239.09,75.4819,7804.01,1026.55,-66.9574,15.1028,1.37896,-2.45096,5.80496,-6124.73,-678.951,-97.5702,-2148.25,329.802,-1618.69,2369.81,-358.687,77.2491,-458.972
0.6,0.6,1,0.8,0.4,0.8,0.3475,1777.05,209.805,5.105,123.765,88.4525,0.402751,255856,6247.52,67.6381,8065.75,921.095,-55.9581,10.8775,0.53485,0.595652,4.73961,-6024.61,-563.181,-336.496,-1740.66,312.186,-1524.87,2274,-343.895,79.3634,-537.114
0.6,0.6,1,0.8,0.4,1,0.37,1781.73,209.782,4.745,128.065,84.1525,0.419148,256074,6244.01,64.8421,7791.84,862.601,-67.3679,12.6245,1.08206,-3.52536,4.69281,-5875.86,-379.266,-202.003,-1997.05,268.694,-1428.12,2181.42,-317.274,62.7708,-370.912
0.6,0.6,1,0.8,0.6,0.2,0.3825,1761.64,209.77,7.2425,110.455,101.763,0.407212,257401,6232.76,166.024,7565.87,1175.14,-87.8444,18.2536,2.20275,-8.59302,7.10862,-6424.29,-906.907,84.1943,-2401.17,501.086,-1764.06,2520.02,-515.391,106.9,-414.197
0.6,0.6,1,0.8,0.6,0.4,0.3425,1766.68,209.81,6.6475,114.945,97.2725,0.401197,257096,6245.88,122.961,7672.96,1058.73,-94.0723,11.6968,0.963139,0.151717,4.39766,-6220.77,-968.046,-145.574,-2102.99,422.933,-1648.34,2398.26,-451.039,91.9259,-409.539
0.6,0.6,1,0.8,0.6,0.6,0.325,1771.77,209.827,5.76,119.155,93.0625,0.31015,255384,6249.41,92.0826,7790.66,1047.7,-75.9385,9.97851,1.30877,-5.01291,3.18014,-6202.98,-467.748,-544.387,-1715.23,385.861,-1642.17,2398.47,-388.246,98.1604,-462.869
0.6,0.6,1,0.8,0.6,0.8,0.3725,1777.24,209.78,5.1875,124.013,88.205,0.389718,256895,6253.7,69.9673,7891.25,961.231,-37.8625,7.79393,0.691886,1.73217,2.87583,-6073.12,-611.474,32.6686,-2214.69,306.42,-1558.93,2308.79,-345.012,77.3098,-469.932
0.6,0.6,1,0.8,0.6,1,0.3075,1781.46,209.845,4.7725,127.877,84.34,0.353828,256219,6251.67,60.8679,7798.7,925.428,-51.8804,8.82974,0.586422,-2.69156,3.33378,-6003.36,-515.79,-289.51,-1960.74,289.373,-1516.93,2270.75,-306.233,74.4159,-405.755
0.6,0.6,1,0.8,0.8,0.2,0.29,1762.08,209.863,7.285,111.032,101.185,0.326717,256451,6254.11,138.811,7724.4,1191.71,-57.0039,7.62143,1.22541,-3.3503,3.0615,-6474.44,-838.101,-320.96,-1968.86,488.428,-1791.54,2546.29,-475.653,112.183,-501.745
0.6,0.6,1,0.8,0.8,0.4,0.3875,1767.77,209.765,6.7075,116.047,96.17,0.433427,257235,6246.27,127.26,7608.87,1076.75,-69.1773,11.4873,1.89057,-4.88562,3.66328,-6274.94,-767.36,60.6224,-2363.22,429.603,-1664.81,2420.5,-448.136,96.2278,-386.504
0.6,0.6,1,0.8,0.8,0.6,0.3525,1772.4,209.8,6.035,120.043,92.175,0.459392,256806,6246.87,92.7807,7630.37,991.187,-49.499,11.1734,0.829737,-4.4085,4.09104,-6141.91,-587.779,-57.6213,-2245.38,378.601,-1564.35,2319.13,-389.345,92.2721,-354.469
0.6,0.6,1,0.8,0.8,0.8,0.355,1776,209.798,5.455,123.055,89.1625,0.415013,256582,6246.55,68.6847,7591.71,963.926,-65.1429,11.3553,1.10373,-2.62609,4.10508,-6038.46,-594.697,-236.586,-2096.98,311.04,-1545.76,2298.74,-343.514,73.1013,-321.508
0.6,0.6,1,0.8,0.8,1,0.36,1781.75,209.792,5.2225,128.567,83.65,0.426466,256047,6236.63,67.8576,7798.29,910.348,-41.6541,16.313,0.992381,-2.26496,6.52982,-6031.64,-586.636,-411.462,-1799.25,328.583,-1503.34,2253.55,-348.295,87.9001,-398.011
0.6,0.6,1,0.8,1,0.2,0.3475,1761.63,209.805,7.785,111.028,101.19,0.427813,256627,6238.29,158.826,7620.29,1174.35,-77.4618,15.479,1.47089,-6.73138,6.22454,-6456.21,-730.527,-106.313,-2193.36,530.595,-1755.93,2510.91,-519.741,122.53,-441.01
0.6,0.6,1,0.8,1,0.4,0.3175,1766.22,209.835,6.955,114.81,97.4075,0.377638,256882,6241.16,123.005,7649.6,1060.31,-72.974,14.0726,1.59578,0.875013,5.81516,-6261.25,-891.319,-207.38,-2059.91,437.273,-1655.83,2403.6,-452.54,101.82,-398.647
0.6,0.6,1,0.8,1,0.6,0.33,1772.37,209.822,6.3725,120.362,91.855,0.336942,256058,6240.78,97.5376,7739.61,999.443,-82.6646,14.2793,1.37301,-2.31541,4.92767,-6156.66,-712.096,-440.163,-1793.72,400.608,-1594.79,2346.65,-413.436,100.671,-413.218
0.6,0.6,1,0.8,1,0.8,0.2975,1777.06,209.855,5.77,124.485,87.7325,0.359893,256104,6245.62,93.2953,7620.05,891.996,-51.967,11.8503,0.96584,-1.29001,4.57853,-6000.39,-645.48,-478.85,-1778.25,351.611,-1455.85,2207.03,-376.021,81.0862,-299.715
0.6,0.6,1,0.8,1,1,0.315,1780.84,209.838,5.395,127.877,84.34,0.341629,256699,6246.72,73.3574,7788.14,905.288,-60.0881,11.307,0.692306,-0.264574,4.21594,-6000.12,-566.166,-40.3251,-2159.16,324.962,-1491.09,2241.6,-354.45,79.9656,-390.407
0.6,0.6,1,1,0.2,0.2,0.3725,1762.44,209.78,5.7725,109.793,102.425,0.414781,257709,6240.81,133.64,7715.56,1231.28,-75.5894,14.225,1.57368,0.220345,5.91898,-6463.33,-913.046,199.557,-2553.14,469.198,-1828.16,2576.49,-427.12,109.636,-517.11
0.6,0.6,1,1,0.2,0.4,0.3625,1767.03,209.79,5.2575,113.877,98.34,0.427162,256989,6242.6,110.623,7754.8,1137.95,-46.9749,13.3244,0.608177,-3.94295,5.40025,-6314.64,-695.037,-2.80113,-2303.14,381.3,-1734.66,2487.67,-390.542,87.015,-490.069
0.6,0.6,1,1,0.2,0.6,0.345,1772.11,209.808,4.6,118.323,93.895,0.351855,256289,6240.68,69.4637,7934.59,1081.4,-48.6003,14.3222,0.82005,-6.0564,5.55762,-6193.37,-566.404,-207.011,-2024.06,305.329,-1689.59,2444.56,-339.214,77.0381,-551.688
0.6,0.6,1,1,0.2,0.8,0.35,1776.52,209.803,4.2325,122.358,89.86,0.363409,256748,6252.71,56.214,7931.73,968.106,-59.3905,8.30238,0.452256,-0.496366,3.44762,-6040.71,-473.948,85.6131,-2294.03,278.933,-1574.03,2325.55,-300.971,74.8071,-493.609
0.6,0.6,1,1,0.2,1,0.36,1781.26,209.792,3.8325,126.683,85.535,0.361303,256195,6249.49,50.8165,7826.89,859.137,-30.4429,9.91198,0.957694,-1.82777,3.62897,-5921.78,-514.862,-350.292,-1881.89,260.945,-1443.91,2196.58,-268.582,67.0948,-386.704
0.6,0.6,1,1,0.4,0.2,0.3625,1761.75,209.79,6.0025,109.347,102.87,0.392074,258055,6238.8,133.401,7707.52,1214.14,-74.8599,15.2417,1.98656,-2.12127,5.74649,-6406.85,-973.285,310.116,-2640.98,439.6,-1798.79,2549.63,-432.67,94.4991,-504.521
0.6,0.6,1,1,0.4,0.4,0.3175,1767.7,209.835,5.045,114.388,97.83,0.442801,256749,6242.45,96.6045,7823.23,1090.26,-66.856,13.3934,2.70247,-2.83763,4.5704,-6226.8,-709.285,-119.507,-2155.73,365.223,-1681.88,2434.62,-361.952,86.0678,-500.435
0.6,0.6,1,1,0.4,0.6,0.3,1772.02,209.852,4.6525,118.328,93.89,0.345865,257250,6241.42,84.7486,7847.54,1003.83,-71.9108,13.9541,1.52055,-3.95063,5.06316,-6104.49,-769.118,59.2741,-2293.74,333.44,-1596.94,2350.29,-338.786,76.8715,-469.377
0.6,0.6,1,1,0.4,0.8,0.345,1777.55,209.808,4.5125,123.67,88.5475,0.371905,256133,6250.58,71.1277,7855.74,974.895,-74.2645,9.36232,0.95307,-0.126466,3.75299,-6074.84,-472.575,-216.039,-2015.57,309.249,-1593.66,2344.5,-321.349,77.6586,-459.007
0.6,0.6,1,1,0.4,1,0.38,1781.43,209.773,3.94,126.95,85.2675,0.461754,256857,6250.55,53.1493,7874.19,915.349,-100.918,9.33228,0.644411,1.74586,3.96326,-5895.29,-611.859,-9.95564,-2214.25,256.843,-1495.41,2244.17,-275.695,65.6828,-438.46
0.6,0.6,1,1,0.6,0.2,0.36,1761.84,209.792,6.3025,109.737,102.48,0.351278,256601,6251.71,130.247,7927.05,1207.68,-41.4936,8.80922,1.00862,-3.7198,4.05484,-6446.26,-744.122,-95.0997,-2116.07,445.832,-1791.51,2545.64,-451.184,103.025,-611.059
0.6,0.6,1,1,0.6,0.4,0.3225,1767.64,209.83,5.5125,114.782,97.435,0.314279,256238,6246.08,102.19,7867.33,1090.11,-34.3866,11.6414,0.98468,-2.83945,4.66638,-6276.24,-572.232,-212.34,-2012.17,386.173,-1677.74,2430.38,-393.362,88.9695,-522.411
0.6,0.6,1,1,0.6,0.6,0.355,1771.69,209.798,4.9825,118.27,93.9475,0.480175,256714,6239.19,87.6864,7951.81,1062.18,-119.287,15.0019,1.72051,-6.19383,5.43974,-6122.52,-648.126,28.0971,-2231.43,345.277,-1649.25,2404.47,-355.795,83.8387,-550.685
0.6,0.6,1,1,0.6,0.8,0.3725,1777.32,209.78,4.4925,123.392,88.825,0.424806,256005,6247.2,71.0726,7777.9,937.167,-78.7151,11.0245,1.03664,-6.57264,3.91999,-5990.47,-486.643,-350.829,-1916.09,297.191,-1520.98,2278.1,-305.74,71.0313,-401.224
0.6,0.6,1,1,0.6,1,0.34,1781.02,209.812,4.1725,126.81,85.4075,0.420451,255766,6251.81,43.2709,7883.64,919.56,-88.143,8.72556,0.858496,-5.68712,3.11925,-5936.08,-454.265,-419.517,-1815.68,248.742,-1523.23,2280.26,-274.401,69.729,-445.293
0.6,0.6,1,1,0.8,0.2,0.3275,1761.03,209.825,6.84,109.495,102.722,0.356134,257731,6251.27,151.974,7831.28,1168.33,-53.0892,9.02738,0.969825,1.05553,3.27407,-6421.13,-941.379,279.217,-2487.55,478.187,-1750.65,2500.79,-478.324,103.118,-543.499
0.6,0.6,1,1,0.8,0.4,0.3125,1766.27,209.84,6.06,113.975,98.2425,0.315633,256799,6245.43,129.184,7745.82,1129.76,-66.5741,11.9649,1.36466,-7.42575,4.66338,-6345.27,-850.58,-190.68,-2087.72,433.142,-1727.34,2484.57,-433.227,97.5418,-481.483
0.6,0.6,1,1,0.8,0.6,0.3825,1772.25,209.77,5.2875,119.108,93.11,0.352074,256656,6253.34,79.7693,7762.47,1056.52,-71.4708,7.99296,1.32334,-2.14648,2.5518,-6190.64,-570.372,-63.5254,-2236.29,356.034,-1656.1,2410.16,-357.893,91.7402,-453.185
0.6,0.6,1,1,0.8,0.8,0.38,1776.63,209.773,4.6,122.805,89.4125,0.386566,256849,6244.79,62.6115,7815.9,994.769,-58.2751,12.2496,0.718797,-5.73774,4.92306,-6052.7,-475.855,75.3487,-2349.06,278.194,-1584.11,2339.39,-303.722,67.8396,-449.027
0.6,0.6,1,1,0.8,1,0.3675,1781.55,209.785,4.165,127.3,84.9175,0.428515,256372,6236.83,48.073,7674.68,936.181,-60.6152,16.2095,1.05701,-3.2584,5.72463,-5947.66,-467.787,-266.227,-2080.69,261.828,-1503.92,2255.92,-265.644,64.9284,-349.123
0.6,0.6,1,1,1,0.2,0.38,1762.28,209.773,6.765,110.615,101.603,0.431679,258262,6245.75,137.108,7818.24,1181.19,-58.5634,11.7483,0.693534,-3.93103,5.3795,-6425.6,-889.82,576.241,-2808.44,463.921,-1772.94,2525.96,-471.121,103.951,-543.407
0.6,0.6,1,1,1,0.4,0.34,1766.68,209.812,6.1725,114.465,97.7525,0.340251,257047,6238.76,137.121,7686.57,1134.62,-40.86,15.287,1.6605,-5.39158,5.84627,-6378.42,-856.824,-115.862,-2183.97,444.897,-1728.11,2482.12,-439.825,96.7395,-454.283
0.6,0.6,1,1,1,0.6,0.37,1771.65,209.782,5.6375,118.873,93.345,0.489323,255293,6241.23,104.076,7738.27,1005.13,-106.432,13.9779,1.5881,-7.44393,4.37328,-6096.67,-595.463,-708.671,-1542.07,376.425,-1577.26,2334.8,-389.55,84.4387,-415.392
0.6,0.6,1,1,1,0.8,0.36,1777.01,209.792,4.9125,123.52,88.6975,0.361303,255976,6251.83,60.3357,7900.4,932.131,-45.4607,8.74155,0.966416,-6.38316,2.50516,-6004.15,-486.272,-318.189,-1864.34,290.754,-1505.76,2264.11,-329.363,72.8081,-459.958
0.6,0.6,1,1,1,1,0.335,1781.72,209.817,4.535,127.873,84.345,0.368697,255973,6246.29,52.4449,7787.6,871.189,-74.4665,11.5099,0.56218,-5.18525,4.08464,-5893.74,-525.914,-427.863,-1813.33,269.06,-1450.42,2205.99,-290.939,69.8927,-373.086
0.6,0.8,0.2,0.2,0.2,0.2,0.22,1841.53,209.933,1.435,184.697,27.52,0.252231,252628,6255.46,1.96068,7725.14,68.6963,-33.8883,6.98231,0.0719799,1.05669,0.702356,-4057.15,-56.2476,-1974.98,-80.9767,40.5081,196.102,556.607,-36.6651,3.25694,59.3908
0.6,0.8,0.2,0.2,0.2,0.4,0.2175,1843.29,209.935,1.59,186.618,25.6,0.240796,252930,6258.48,2.26757,7791.23,64.2807,-2.4517,5.47783,0.119474,-2.31008,0.463158,-4067.58,-87.2868,-1848.78,-167.029,39.3517,220.882,535.433,-44.9617,3.05865,28.5509
0.6,0.8,0.2,0.2,0.2,0.6,0.22,1844.74,209.933,1.42,187.895,24.3225,0.272281,252986,6256.36,2.00862,7759.06,55.407,-31.4188,6.52115,0.0402005,5.35148,0.432632,-3997.45,6.46536,-1708.81,-313.152,37.3743,251.254,497.43,-42.6275,2.85168,49.0766
0.6,0.8,0.2,0.2,0.2,0.8,0.1925,1846.27,209.96,1.5725,189.605,22.6125,0.195934,252947,6248.54,2.52606,7720.37,54.248,-24.0797,10.4714,0.0900188,0.988509,0.967011,-3990.73,-37.9996,-1799.54,-241.156,49.5242,278.004,474.508,-46.7157,3.08205,68.9994
0.6,0.8,0.2,0.2,0.2,1,0.2225,1847.93,209.93,1.42,191.083,21.135,0.288716,252816,6252.64,2.12892,7748.64,44.3476,-49.9844,8.37652,0.11183,-1.18382,0.428534,-3884.92,4.05454,-1792.28,-238.051,37.3002,349.875,405.348,-39.6162,1.98827,59.8159
0.6,0.8,0.2,0.2,0.4,0.2,0.1975,1841.62,209.955,1.7675,185.14,27.0775,0.234079,253045,6252.04,2.93077,7753.51,68.7985,-45.9338,8.70064,0.113703,-0.689373,0.734029,-4040.03,-29.3454,-1690.61,-328.562,38.7038,199.46,554.963,-60.8746,3.10077,45.1545
0.6,0.8,0.2,0.2,0.4,0.4,0.29,1842.71,209.863,1.7225,186.095,26.1225,0.316692,253410,6250.6,2.59699,7777.46,66.5038,-66.113,9.38333,0.128296,-0.759449,1.21501,-4015.54,-15.0463,-1472.56,-544.222,43.1698,207.557,546.455,-50.3169,3.68821,34.3242
0.6,0.8,0.2,0.2,0.4,0.6,0.225,1844.43,209.928,1.6275,187.792,24.425,0.234962,252868,6255.15,2.36466,7775.16,55.4179,-32.6545,7.14919,0.0865288,1.28741,0.45802,-3972.44,-24.602,-1789.24,-224.353,33.6697,274.837,477.886,-46.7316,2.58979,41.0207
0.6,0.8,0.2,0.2,0.4,0.8,0.215,1846.04,209.938,1.5725,189.355,22.8625,0.209298,253191,6259.89,2.42581,7753.92,57.9886,-48.4753,4.78791,0.109687,-2.98629,0.23515,-3991.46,-46.2474,-1649.07,-381.846,46.5321,259.551,497.668,-46.0709,2.85836,50.3547
0.6,0.8,0.2,0.2,0.4,1,0.2025,1847.72,209.95,1.4375,190.912,21.305,0.181949,253268,6255.19,1.99608,7786.17,54.7037,-28.8785,7.15551,0.04151,2.57165,0.532068,-3980.89,-12.0587,-1575.49,-432.341,35.7663,270.986,480.379,-45.3025,2.62563,35.8714
0.6,0.8,0.2,0.2,0.6,0.2,0.24,1841.35,209.912,1.7125,184.78,27.4375,0.258045,252944,6251.86,2.6214,7792.12,65.2442,-50.9795,8.78045,0.0892231,2.30857,0.814536,-4016,-48.748,-1748.64,-262.561,52.7091,229.327,522.018,-45.6373,4.05843,27.6253
0.6,0.8,0.2,0.2,0.6,0.4,0.205,1843.12,209.947,1.7775,186.645,25.5725,0.213509,252773,6257.85,2.73483,7763.5,58.9621,-27.4226,5.80778,0.0783083,-0.104987,0.448759,-4023.7,-25.9638,-1842.23,-172.91,45.0083,242.901,511.223,-55.1243,3.5287,45.0784
0.6,0.8,0.2,0.2,0.6,0.6,0.245,1844.47,209.907,1.7125,187.89,24.3275,0.275664,253269,6249.07,2.99232,7774.72,58.7371,-40.1399,10.1656,0.133271,4.24005,0.714048,-3998.9,-33.8201,-1583.29,-425.848,53.9257,255.185,494.329,-51.1495,3.88637,39.58
