k1,k2,o1
0.07326,0.36,2150.4
0.07326,0.38,2137.8
0.00594,0.74,2018.8
0.07326,0.4,2124.4
0.07326,0.42,2108.0
0.07326,0.44,2135.8
0.07326,0.46,2112.6
0.07326,0.48,2118.0
0.07326,0.5,2125.0
0.07326,0.52,2122.4
0.07326,0.54,2133.4
0.07326,0.56,2106.2
0.07326,0.58,2111.4
0.00594,0.76,2045.4
0.07326,0.6,2136.8
0.07326,0.62,2130.0
0.07326,0.64,2129.8
0.07326,0.66,2115.2
0.07326,0.68,2119.8
0.07326,0.7000000000000001,2133.4
0.07326,0.72,2122.0
0.07326,0.74,2125.8
0.07326,0.76,2138.6
0.07326,0.78,2137.2
0.00594,0.78,2027.4
0.07326,0.8,2118.4
0.07326,0.8200000000000001,2138.2
0.07326,0.84,2105.4
0.07326,0.86,2123.0
0.07326,0.88,2106.8
0.07326,0.9,2108.6
0.07326,0.92,2133.2
0.07326,0.9400000000000001,2121.0
0.07326,0.96,2110.0
0.07326,0.98,2116.8
0.0,0.38,0.0
0.00594,0.8,2036.0
0.07524,0.0,2122.2
0.07524,0.02,2143.6
0.07524,0.04,2133.2
0.07524,0.06,2123.2
0.07524,0.08,2124.2
0.07524,0.1,2151.6
0.07524,0.12,2130.6
0.07524,0.14,2129.2
0.07524,0.16,2108.4
0.07524,0.18,2119.2
0.00594,0.8200000000000001,2050.6
0.07524,0.2,2158.2
0.07524,0.22,2124.2
0.07524,0.24,2121.8
0.07524,0.26,2126.2
0.07524,0.28,2116.0
0.07524,0.3,2131.4
0.07524,0.32,2133.0
0.07524,0.34,2113.2
0.07524,0.36,2130.4
0.07524,0.38,2123.4
0.00594,0.84,2039.4
0.07524,0.4,2113.6
0.07524,0.42,2107.8
0.07524,0.44,2138.0
0.07524,0.46,2095.4
0.07524,0.48,2121.8
0.07524,0.5,2131.4
0.07524,0.52,2122.8
0.07524,0.54,2140.0
0.07524,0.56,2120.2
0.07524,0.58,2135.8
0.00594,0.86,2055.8
0.07524,0.6,2134.0
0.07524,0.62,2128.6
0.07524,0.64,2123.6
0.07524,0.66,2134.2
0.07524,0.68,2117.8
0.07524,0.7000000000000001,2110.2
0.07524,0.72,2120.6
0.07524,0.74,2140.6
0.07524,0.76,2126.6
0.07524,0.78,2110.8
0.00594,0.88,2053.6
0.07524,0.8,2132.4
0.07524,0.8200000000000001,2120.8
0.07524,0.84,2129.6
0.07524,0.86,2109.8
0.07524,0.88,2114.6
0.07524,0.9,2133.0
0.07524,0.92,2127.4
0.07524,0.9400000000000001,2139.2
0.07524,0.96,2130.8
0.07524,0.98,2133.2
0.00594,0.9,2042.8
0.07722,0.0,2147.8
0.07722,0.02,2122.2
0.07722,0.04,2116.8
0.07722,0.06,2113.0
0.07722,0.08,2117.0
0.07722,0.1,2145.8
0.07722,0.12,2106.0
0.07722,0.14,2121.4
0.07722,0.16,2135.2
0.07722,0.18,2117.6
0.00594,0.92,2039.4
0.07722,0.2,2121.0
0.07722,0.22,2129.4
0.07722,0.24,2129.6
0.07722,0.26,2119.6
0.07722,0.28,2127.6
0.07722,0.3,2126.0
0.07722,0.32,2143.4
0.07722,0.34,2114.6
0.07722,0.36,2116.4
0.07722,0.38,2108.8
0.00594,0.9400000000000001,2035.4
0.07722,0.4,2120.4
0.07722,0.42,2135.4
0.07722,0.44,2126.6
0.07722,0.46,2149.8
0.07722,0.48,2116.8
0.07722,0.5,2118.0
0.07722,0.52,2126.4
0.07722,0.54,2101.0
0.07722,0.56,2112.6
0.07722,0.58,2120.4
0.00594,0.96,2035.0
0.07722,0.6,2130.2
0.07722,0.62,2125.0
0.07722,0.64,2121.0
0.07722,0.66,2135.6
0.07722,0.68,2101.8
0.07722,0.7000000000000001,2121.8
0.07722,0.72,2108.2
0.07722,0.74,2122.0
0.07722,0.76,2135.8
0.07722,0.78,2125.0
0.00594,0.98,2045.8
0.07722,0.8,2144.0
0.07722,0.8200000000000001,2128.6
0.07722,0.84,2134.6
0.07722,0.86,2145.0
0.07722,0.88,2117.0
0.07722,0.9,2125.0
0.07722,0.92,2112.6
0.07722,0.9400000000000001,2106.4
0.07722,0.96,2113.8
0.07722,0.98,2105.0
0.0,0.04,0.0
0.0,0.4,0.0
0.00792,0.0,2089.0
0.07919999999999999,0.0,2134.4
0.07919999999999999,0.02,2092.4
0.07919999999999999,0.04,2124.6
0.07919999999999999,0.06,2134.4
0.07919999999999999,0.08,2139.8
0.07919999999999999,0.1,2120.0
0.07919999999999999,0.12,2139.6
0.07919999999999999,0.14,2120.8
0.07919999999999999,0.16,2142.8
0.07919999999999999,0.18,2126.2
0.00792,0.02,2067.0
0.07919999999999999,0.2,2129.6
0.07919999999999999,0.22,2098.2
0.07919999999999999,0.24,2122.6
0.07919999999999999,0.26,2100.2
0.07919999999999999,0.28,2121.8
0.07919999999999999,0.3,2133.6
0.07919999999999999,0.32,2126.4
0.07919999999999999,0.34,2118.0
0.07919999999999999,0.36,2150.0
0.07919999999999999,0.38,2130.2
0.00792,0.04,2052.8
0.07919999999999999,0.4,2136.8
0.07919999999999999,0.42,2142.6
0.07919999999999999,0.44,2143.4
0.07919999999999999,0.46,2133.8
0.07919999999999999,0.48,2132.2
0.07919999999999999,0.5,2111.8
0.07919999999999999,0.52,2122.8
0.07919999999999999,0.54,2120.8
0.07919999999999999,0.56,2118.0
0.07919999999999999,0.58,2119.2
0.00792,0.06,2064.4
0.07919999999999999,0.6,2117.6
0.07919999999999999,0.62,2116.4
0.07919999999999999,0.64,2113.6
0.07919999999999999,0.66,2118.8
0.07919999999999999,0.68,2126.0
0.07919999999999999,0.7000000000000001,2109.8
0.07919999999999999,0.72,2117.8
0.07919999999999999,0.74,2128.8
0.07919999999999999,0.76,2119.6
0.07919999999999999,0.78,2136.0
0.00792,0.08,2064.4
0.07919999999999999,0.8,2100.8
0.07919999999999999,0.8200000000000001,2137.4
0.07919999999999999,0.84,2127.4
0.07919999999999999,0.86,2121.8
0.07919999999999999,0.88,2145.0
0.07919999999999999,0.9,2138.2
0.07919999999999999,0.92,2106.2
0.07919999999999999,0.9400000000000001,2093.4
0.07919999999999999,0.96,2112.2
0.07919999999999999,0.98,2124.2
0.00792,0.1,2066.8
0.08118,0.0,2127.0
0.08118,0.02,2125.8
0.08118,0.04,2128.8
0.08118,0.06,2135.8
0.08118,0.08,2134.6
0.08118,0.1,2122.4
0.08118,0.12,2130.2
0.08118,0.14,2144.0
0.08118,0.16,2127.8
0.08118,0.18,2141.2
0.00792,0.12,2039.8
0.08118,0.2,2135.6
0.08118,0.22,2130.6
0.08118,0.24,2127.2
0.08118,0.26,2114.4
0.08118,0.28,2146.2
0.08118,0.3,2109.6
0.08118,0.32,2142.2
0.08118,0.34,2145.0
0.08118,0.36,2146.0
0.08118,0.38,2148.0
0.00792,0.14,2047.0
0.08118,0.4,2117.8
0.08118,0.42,2122.4
0.08118,0.44,2133.2
0.08118,0.46,2135.2
0.08118,0.48,2115.6
0.08118,0.5,2107.0
0.08118,0.52,2128.6
0.08118,0.54,2118.6
0.08118,0.56,2139.0
0.08118,0.58,2147.8
0.00792,0.16,2086.4
0.08118,0.6,2119.2
0.08118,0.62,2129.2
0.08118,0.64,2130.6
0.08118,0.66,2130.0
0.08118,0.68,2110.2
0.08118,0.7000000000000001,2116.2
0.08118,0.72,2131.6
0.08118,0.74,2138.6
0.08118,0.76,2119.4
0.08118,0.78,2130.6
0.00792,0.18,2051.4
0.08118,0.8,2152.0
0.08118,0.8200000000000001,2126.8
0.08118,0.84,2135.6
0.08118,0.86,2108.0
0.08118,0.88,2142.2
0.08118,0.9,2118.8
0.08118,0.92,2124.0
0.08118,0.9400000000000001,2131.8
0.08118,0.96,2116.4
0.08118,0.98,2116.0
0.0,0.42,0.0
0.00792,0.2,2073.8
0.08316,0.0,2115.0
0.08316,0.02,2135.6
0.08316,0.04,2134.8
0.08316,0.06,2141.4
0.08316,0.08,2146.8
0.08316,0.1,2143.2
0.08316,0.12,2117.6
0.08316,0.14,2120.2
0.08316,0.16,2153.8
0.08316,0.18,2133.0
0.00792,0.22,2047.8
0.08316,0.2,2143.8
0.08316,0.22,2117.6
0.08316,0.24,2141.2
0.08316,0.26,2151.4
0.08316,0.28,2103.4
0.08316,0.3,2108.6
0.08316,0.32,2102.8
0.08316,0.34,2130.6
0.08316,0.36,2117.6
0.08316,0.38,2153.4
0.00792,0.24,2092.4
0.08316,0.4,2115.0
0.08316,0.42,2129.2
0.08316,0.44,2123.0
0.08316,0.46,2121.2
0.08316,0.48,2116.4
0.08316,0.5,2132.6
0.08316,0.52,2122.4
0.08316,0.54,2120.0
0.08316,0.56,2123.8
0.08316,0.58,2123.4
0.00792,0.26,2069.0
0.08316,0.6,2141.4
0.08316,0.62,2112.2
0.08316,0.64,2112.4
0.08316,0.66,2087.8
0.08316,0.68,2126.6
0.08316,0.7000000000000001,2123.0
0.08316,0.72,2139.6
0.08316,0.74,2133.0
0.08316,0.76,2112.4
0.08316,0.78,2125.2
0.00792,0.28,2072.8
0.08316,0.8,2137.0
0.08316,0.8200000000000001,2107.0
0.08316,0.84,2132.8
0.08316,0.86,2139.8
0.08316,0.88,2113.0
0.08316,0.9,2131.2
0.08316,0.92,2123.4
0.08316,0.9400000000000001,2108.6
0.08316,0.96,2123.4
0.08316,0.98,2120.0
0.00792,0.3,2058.8
0.08514,0.0,2121.0
0.08514,0.02,2145.8
0.08514,0.04,2128.4
0.08514,0.06,2116.4
0.08514,0.08,2139.2
0.08514,0.1,2109.4
0.08514,0.12,2138.6
0.08514,0.14,2137.8
0.08514,0.16,2117.8
0.08514,0.18,2145.2
0.00792,0.32,2071.6
0.08514,0.2,2129.0
0.08514,0.22,2120.4
0.08514,0.24,2131.8
0.08514,0.26,2138.4
0.08514,0.28,2149.6
0.08514,0.3,2120.2
0.08514,0.32,2137.6
0.08514,0.34,2124.8
0.08514,0.36,2125.0
0.08514,0.38,2112.8
0.00792,0.34,2056.6
0.08514,0.4,2114.6
0.08514,0.42,2134.4
0.08514,0.44,2116.0
0.08514,0.46,2115.8
0.08514,0.48,2140.6
0.08514,0.5,2116.0
0.08514,0.52,2128.6
0.08514,0.54,2108.2
0.08514,0.56,2138.6
0.08514,0.58,2138.8
0.00792,0.36,2062.4
0.08514,0.6,2127.8
0.08514,0.62,2108.8
0.08514,0.64,2140.8
0.08514,0.66,2124.2
0.08514,0.68,2132.6
0.08514,0.7000000000000001,2147.4
0.08514,0.72,2117.8
0.08514,0.74,2137.8
0.08514,0.76,2099.6
0.08514,0.78,2118.8
0.00792,0.38,2062.0
0.08514,0.8,2112.4
0.08514,0.8200000000000001,2137.8
0.08514,0.84,2120.8
0.08514,0.86,2117.8
0.08514,0.88,2116.6
0.08514,0.9,2133.8
0.08514,0.92,2134.6
0.08514,0.9400000000000001,2100.0
0.08514,0.96,2137.0
0.08514,0.98,2134.4
0.0,0.44,0.0
0.00792,0.4,2049.2
0.08712,0.0,2124.4
0.08712,0.02,2128.8
0.08712,0.04,2122.0
0.08712,0.06,2110.6
0.08712,0.08,2121.6
0.08712,0.1,2126.6
0.08712,0.12,2127.0
0.08712,0.14,2102.2
0.08712,0.16,2135.2
0.08712,0.18,2138.0
0.00792,0.42,2079.4
0.08712,0.2,2114.4
0.08712,0.22,2123.4
0.08712,0.24,2135.4
0.08712,0.26,2115.6
0.08712,0.28,2124.6
0.08712,0.3,2126.4
0.08712,0.32,2128.6
0.08712,0.34,2150.4
0.08712,0.36,2130.2
0.08712,0.38,2117.8
0.00792,0.44,2060.6
0.08712,0.4,2125.8
0.08712,0.42,2129.8
0.08712,0.44,2119.6
0.08712,0.46,2121.4
0.08712,0.48,2111.4
0.08712,0.5,2121.8
0.08712,0.52,2131.2
0.08712,0.54,2101.2
0.08712,0.56,2114.2
0.08712,0.58,2128.8
0.00792,0.46,2075.8
0.08712,0.6,2132.2
0.08712,0.62,2121.6
0.08712,0.64,2100.6
0.08712,0.66,2117.4
0.08712,0.68,2121.0
0.08712,0.7000000000000001,2123.0
0.08712,0.72,2149.0
0.08712,0.74,2103.8
0.08712,0.76,2146.0
0.08712,0.78,2145.2
0.00792,0.48,2074.8
0.08712,0.8,2137.6
0.08712,0.8200000000000001,2136.2
0.08712,0.84,2131.8
0.08712,0.86,2108.8
0.08712,0.88,2129.2
0.08712,0.9,2135.0
0.08712,0.92,2118.0
0.08712,0.9400000000000001,2142.8
0.08712,0.96,2119.4
0.08712,0.98,2147.6
0.00792,0.5,2074.6
0.0891,0.0,2121.0
0.0891,0.02,2123.4
0.0891,0.04,2113.4
0.0891,0.06,2156.2
0.0891,0.08,2122.8
0.0891,0.1,2107.6
0.0891,0.12,2115.8
0.0891,0.14,2113.2
0.0891,0.16,2119.4
0.0891,0.18,2148.6
0.00792,0.52,2071.8
0.0891,0.2,2127.2
0.0891,0.22,2132.8
0.0891,0.24,2138.8
0.0891,0.26,2132.8
0.0891,0.28,2138.2
0.0891,0.3,2122.8
0.0891,0.32,2139.6
0.0891,0.34,2101.4
0.0891,0.36,2130.0
0.0891,0.38,2108.2
0.00792,0.54,2075.4
0.0891,0.4,2098.8
0.0891,0.42,2112.0
0.0891,0.44,2137.0
0.0891,0.46,2126.8
0.0891,0.48,2145.0
0.0891,0.5,2118.2
0.0891,0.52,2128.0
0.0891,0.54,2158.4
0.0891,0.56,2121.6
0.0891,0.58,2145.6
0.00792,0.56,2074.2
0.0891,0.6,2115.4
0.0891,0.62,2151.0
0.0891,0.64,2107.4
0.0891,0.66,2124.2
0.0891,0.68,2100.8
0.0891,0.7000000000000001,2135.0
0.0891,0.72,2111.8
0.0891,0.74,2119.2
0.0891,0.76,2120.8
0.0891,0.78,2128.4
0.00792,0.58,2044.6
0.0891,0.8,2139.4
0.0891,0.8200000000000001,2119.4
0.0891,0.84,2143.6
0.0891,0.86,2106.0
0.0891,0.88,2114.6
0.0891,0.9,2117.0
0.0891,0.92,2143.8
0.0891,0.9400000000000001,2136.0
0.0891,0.96,2147.8
0.0891,0.98,2121.8
0.0,0.46,0.0
0.00792,0.6,2074.2
0.09108,0.0,2120.6
0.09108,0.02,2130.4
0.09108,0.04,2146.4
0.09108,0.06,2128.4
0.09108,0.08,2142.8
0.09108,0.1,2129.6
0.09108,0.12,2132.6
0.09108,0.14,2112.4
0.09108,0.16,2125.0
0.09108,0.18,2127.8
0.00792,0.62,2062.4
0.09108,0.2,2125.2
0.09108,0.22,2118.6
0.09108,0.24,2134.0
0.09108,0.26,2136.6
0.09108,0.28,2119.8
0.09108,0.3,2108.6
0.09108,0.32,2113.6
0.09108,0.34,2136.4
0.09108,0.36,2107.0
0.09108,0.38,2120.6
0.00792,0.64,2085.2
0.09108,0.4,2125.0
0.09108,0.42,2124.6
0.09108,0.44,2129.2
0.09108,0.46,2128.6
0.09108,0.48,2130.2
0.09108,0.5,2106.6
0.09108,0.52,2138.8
0.09108,0.54,2127.0
0.09108,0.56,2136.4
0.09108,0.58,2138.4
0.00792,0.66,2062.4
0.09108,0.6,2129.4
0.09108,0.62,2127.0
0.09108,0.64,2137.2
0.09108,0.66,2111.2
0.09108,0.68,2105.0
0.09108,0.7000000000000001,2125.6
0.09108,0.72,2147.6
0.09108,0.74,2092.8
0.09108,0.76,2146.4
0.09108,0.78,2121.4
0.00792,0.68,2063.2
0.09108,0.8,2125.8
0.09108,0.8200000000000001,2156.8
0.09108,0.84,2125.8
0.09108,0.86,2121.4
0.09108,0.88,2109.2
0.09108,0.9,2123.4
0.09108,0.92,2111.4
0.09108,0.9400000000000001,2115.2
0.09108,0.96,2112.0
0.09108,0.98,2140.4
0.00792,0.7000000000000001,2088.8
0.09306,0.0,2122.2
0.09306,0.02,2142.6
0.09306,0.04,2138.8
0.09306,0.06,2131.0
0.09306,0.08,2113.6
0.09306,0.1,2141.2
0.09306,0.12,2130.2
0.09306,0.14,2136.0
0.09306,0.16,2112.8
0.09306,0.18,2148.8
0.00792,0.72,2062.4
0.09306,0.2,2115.4
0.09306,0.22,2118.4
0.09306,0.24,2123.2
0.09306,0.26,2119.6
0.09306,0.28,2143.4
0.09306,0.3,2128.8
0.09306,0.32,2136.4
0.09306,0.34,2137.6
0.09306,0.36,2152.4
0.09306,0.38,2141.8
0.00792,0.74,2075.4
0.09306,0.4,2119.4
0.09306,0.42,2154.8
0.09306,0.44,2146.6
0.09306,0.46,2125.0
0.09306,0.48,2126.6
0.09306,0.5,2127.4
0.09306,0.52,2121.4
0.09306,0.54,2129.2
0.09306,0.56,2124.0
0.09306,0.58,2116.4
0.00792,0.76,2059.6
0.09306,0.6,2152.0
0.09306,0.62,2096.0
0.09306,0.64,2152.6
0.09306,0.66,2114.4
0.09306,0.68,2124.8
0.09306,0.7000000000000001,2135.2
0.09306,0.72,2140.6
0.09306,0.74,2119.6
0.09306,0.76,2117.6
0.09306,0.78,2118.4
0.00792,0.78,2047.8
0.09306,0.8,2115.2
0.09306,0.8200000000000001,2120.4
0.09306,0.84,2100.6
0.09306,0.86,2124.0
0.09306,0.88,2135.4
0.09306,0.9,2126.6
0.09306,0.92,2120.6
0.09306,0.9400000000000001,2129.0
0.09306,0.96,2161.8
0.09306,0.98,2103.8
0.0,0.48,0.0
0.00792,0.8,2058.4
0.09504,0.0,2108.0
0.09504,0.02,2152.6
0.09504,0.04,2144.2
0.09504,0.06,2100.8
0.09504,0.08,2137.0
0.09504,0.1,2118.2
0.09504,0.12,2119.8
0.09504,0.14,2134.2
0.09504,0.16,2108.0
0.09504,0.18,2126.6
0.00792,0.8200000000000001,2069.4
0.09504,0.2,2112.6
0.09504,0.22,2116.6
0.09504,0.24,2115.2
0.09504,0.26,2116.6
0.09504,0.28,2129.8
0.09504,0.3,2138.8
0.09504,0.32,2142.6
0.09504,0.34,2145.8
0.09504,0.36,2125.2
0.09504,0.38,2122.2
0.00792,0.84,2071.8
0.09504,0.4,2133.2
0.09504,0.42,2135.0
0.09504,0.44,2127.0
0.09504,0.46,2142.8
0.09504,0.48,2121.0
0.09504,0.5,2126.2
0.09504,0.52,2128.6
0.09504,0.54,2148.8
0.09504,0.56,2123.4
0.09504,0.58,2152.6
0.00792,0.86,2059.8
0.09504,0.6,2131.8
0.09504,0.62,2130.6
0.09504,0.64,2108.8
0.09504,0.66,2118.6
0.09504,0.68,2109.4
0.09504,0.7000000000000001,2137.0
0.09504,0.72,2126.6
0.09504,0.74,2107.2
0.09504,0.76,2117.2
0.09504,0.78,2132.8
0.00792,0.88,2065.4
0.09504,0.8,2109.2
0.09504,0.8200000000000001,2135.6
0.09504,0.84,2126.2
0.09504,0.86,2143.2
0.09504,0.88,2099.4
0.09504,0.9,2149.4
0.09504,0.92,2120.2
0.09504,0.9400000000000001,2123.4
0.09504,0.96,2129.4
0.09504,0.98,2116.0
0.00792,0.9,2075.8
0.09702,0.0,2113.8
0.09702,0.02,2130.6
0.09702,0.04,2133.2
0.09702,0.06,2116.4
0.09702,0.08,2111.6
0.09702,0.1,2117.2
0.09702,0.12,2138.0
0.09702,0.14,2111.6
0.09702,0.16,2132.4
0.09702,0.18,2116.6
0.00792,0.92,2063.6
0.09702,0.2,2117.4
0.09702,0.22,2134.8
0.09702,0.24,2129.6
0.09702,0.26,2137.8
0.09702,0.28,2125.6
0.09702,0.3,2140.0
0.09702,0.32,2116.6
0.09702,0.34,2153.4
0.09702,0.36,2117.0
0.09702,0.38,2131.8
0.00792,0.9400000000000001,2082.0
0.09702,0.4,2151.2
0.09702,0.42,2134.8
0.09702,0.44,2127.8
0.09702,0.46,2101.6
0.09702,0.48,2130.0
0.09702,0.5,2141.8
0.09702,0.52,2109.6
0.09702,0.54,2117.0
0.09702,0.56,2118.2
0.09702,0.58,2131.2
0.00792,0.96,2057.8
0.09702,0.6,2127.4
0.09702,0.62,2122.8
0.09702,0.64,2142.0
0.09702,0.66,2113.6
0.09702,0.68,2126.4
0.09702,0.7000000000000001,2129.4
0.09702,0.72,2107.2
0.09702,0.74,2138.6
0.09702,0.76,2133.0
0.09702,0.78,2129.0
0.00792,0.98,2061.8
0.09702,0.8,2126.0
0.09702,0.8200000000000001,2124.6
0.09702,0.84,2134.6
0.09702,0.86,2133.4
0.09702,0.88,2115.0
0.09702,0.9,2144.6
0.09702,0.92,2138.4
0.09702,0.9400000000000001,2119.4
0.09702,0.96,2105.4
0.09702,0.98,2125.0
0.0,0.5,0.0
0.009899999999999999,0.0,2083.6
0.009899999999999999,0.02,2063.2
0.009899999999999999,0.04,2088.6
0.009899999999999999,0.06,2056.8
0.009899999999999999,0.08,2081.6
0.009899999999999999,0.1,2087.8
0.009899999999999999,0.12,2073.0
0.009899999999999999,0.14,2072.6
0.009899999999999999,0.16,2091.8
0.009899999999999999,0.18,2084.0
0.0,0.52,0.0
0.009899999999999999,0.2,2078.2
0.009899999999999999,0.22,2074.2
0.009899999999999999,0.24,2090.2
0.009899999999999999,0.26,2087.0
0.009899999999999999,0.28,2072.6
0.009899999999999999,0.3,2071.4
0.009899999999999999,0.32,2083.0
0.009899999999999999,0.34,2072.6
0.009899999999999999,0.36,2089.6
0.009899999999999999,0.38,2078.0
0.0,0.54,0.0
0.009899999999999999,0.4,2086.0
0.009899999999999999,0.42,2066.6
0.009899999999999999,0.44,2066.2
0.009899999999999999,0.46,2071.2
0.009899999999999999,0.48,2062.2
0.009899999999999999,0.5,2085.0
0.009899999999999999,0.52,2074.4
0.009899999999999999,0.54,2062.0
0.009899999999999999,0.56,2065.0
0.009899999999999999,0.58,2065.4
0.0,0.56,0.0
0.009899999999999999,0.6,2076.6
0.009899999999999999,0.62,2087.4
0.009899999999999999,0.64,2076.2
0.009899999999999999,0.66,2074.6
0.009899999999999999,0.68,2087.2
0.009899999999999999,0.7000000000000001,2069.0
0.009899999999999999,0.72,2093.6
0.009899999999999999,0.74,2091.0
0.009899999999999999,0.76,2079.2
0.009899999999999999,0.78,2079.6
0.0,0.58,0.0
0.009899999999999999,0.8,2064.6
0.009899999999999999,0.8200000000000001,2077.2
0.009899999999999999,0.84,2075.4
0.009899999999999999,0.86,2081.8
0.009899999999999999,0.88,2064.8
0.009899999999999999,0.9,2086.8
0.009899999999999999,0.92,2085.2
0.009899999999999999,0.9400000000000001,2094.2
0.009899999999999999,0.96,2076.2
0.009899999999999999,0.98,2075.4
0.0,0.06,0.0
0.0,0.6,0.0
0.01188,0.0,2081.6
0.01188,0.02,2093.2
0.01188,0.04,2090.6
0.01188,0.06,2111.6
0.01188,0.08,2073.4
0.01188,0.1,2074.8
0.01188,0.12,2102.6
0.01188,0.14,2091.4
0.01188,0.16,2086.0
0.01188,0.18,2079.0
0.0,0.62,0.0
0.01188,0.2,2078.0
0.01188,0.22,2104.4
0.01188,0.24,2082.0
0.01188,0.26,2098.2
0.01188,0.28,2117.4
0.01188,0.3,2067.0
0.01188,0.32,2077.0
0.01188,0.34,2105.6
0.01188,0.36,2048.6
0.01188,0.38,2110.4
0.0,0.64,0.0
0.01188,0.4,2084.4
0.01188,0.42,2081.6
0.01188,0.44,2071.8
0.01188,0.46,2081.6
0.01188,0.48,2094.8
0.01188,0.5,2078.6
0.01188,0.52,2092.4
0.01188,0.54,2087.6
0.01188,0.56,2114.2
0.01188,0.58,2073.6
0.0,0.66,0.0
0.01188,0.6,2074.4
0.01188,0.62,2075.4
0.01188,0.64,2081.6
0.01188,0.66,2075.8
0.01188,0.68,2077.8
0.01188,0.7000000000000001,2080.6
0.01188,0.72,2073.2
0.01188,0.74,2087.8
0.01188,0.76,2085.0
0.01188,0.78,2078.0
0.0,0.68,0.0
0.01188,0.8,2091.2
0.01188,0.8200000000000001,2083.0
0.01188,0.84,2105.8
0.01188,0.86,2086.4
0.01188,0.88,2079.4
0.01188,0.9,2068.8
0.01188,0.92,2092.8
0.01188,0.9400000000000001,2087.6
0.01188,0.96,2086.0
0.01188,0.98,2084.8
0.0,0.7000000000000001,0.0
0.01386,0.0,2090.4
0.01386,0.02,2087.2
0.01386,0.04,2109.0
0.01386,0.06,2082.8
0.01386,0.08,2098.4
0.01386,0.1,2097.2
0.01386,0.12,2105.8
0.01386,0.14,2085.0
0.01386,0.16,2092.6
0.01386,0.18,2107.2
0.0,0.72,0.0
0.01386,0.2,2091.6
0.01386,0.22,2106.8
0.01386,0.24,2091.6
0.01386,0.26,2115.0
0.01386,0.28,2086.4
0.01386,0.3,2111.0
0.01386,0.32,2090.0
0.01386,0.34,2089.0
0.01386,0.36,2094.4
0.01386,0.38,2091.4
0.0,0.74,0.0
0.01386,0.4,2091.2
0.01386,0.42,2102.4
0.01386,0.44,2115.8
0.01386,0.46,2084.8
0.01386,0.48,2094.6
0.01386,0.5,2087.4
0.01386,0.52,2084.2
0.01386,0.54,2090.8
0.01386,0.56,2076.4
0.01386,0.58,2088.4
0.0,0.76,0.0
0.01386,0.6,2074.0
0.01386,0.62,2095.2
0.01386,0.64,2084.4
0.01386,0.66,2077.4
0.01386,0.68,2092.0
0.01386,0.7000000000000001,2084.2
0.01386,0.72,2102.0
0.01386,0.74,2107.0
0.01386,0.76,2100.8
0.01386,0.78,2116.8
0.0,0.78,0.0
0.01386,0.8,2103.2
0.01386,0.8200000000000001,2102.0
0.01386,0.84,2087.4
0.01386,0.86,2099.0
0.01386,0.88,2101.6
0.01386,0.9,2107.2
0.01386,0.92,2068.0
0.01386,0.9400000000000001,2066.4
0.01386,0.96,2082.2
0.01386,0.98,2084.2
0.0,0.08,0.0
0.0,0.8,0.0
0.01584,0.0,2120.8
0.01584,0.02,2093.4
0.01584,0.04,2087.4
0.01584,0.06,2082.8
0.01584,0.08,2102.0
0.01584,0.1,2102.8
0.01584,0.12,2110.4
0.01584,0.14,2107.2
0.01584,0.16,2088.8
0.01584,0.18,2073.4
0.0,0.8200000000000001,0.0
0.01584,0.2,2108.2
0.01584,0.22,2110.6
0.01584,0.24,2090.2
0.01584,0.26,2114.4
0.01584,0.28,2095.4
0.01584,0.3,2112.0
0.01584,0.32,2091.0
0.01584,0.34,2098.8
0.01584,0.36,2094.0
0.01584,0.38,2105.0
0.0,0.84,0.0
0.01584,0.4,2087.8
0.01584,0.42,2110.0
0.01584,0.44,2101.0
0.01584,0.46,2087.2
0.01584,0.48,2095.6
0.01584,0.5,2108.6
0.01584,0.52,2125.2
0.01584,0.54,2110.4
0.01584,0.56,2118.8
0.01584,0.58,2111.4
0.0,0.86,0.0
0.01584,0.6,2114.6
0.01584,0.62,2094.8
0.01584,0.64,2096.6
0.01584,0.66,2095.0
0.01584,0.68,2076.2
0.01584,0.7000000000000001,2100.0
0.01584,0.72,2137.4
0.01584,0.74,2104.8
0.01584,0.76,2084.6
0.01584,0.78,2091.4
0.0,0.88,0.0
0.01584,0.8,2101.6
0.01584,0.8200000000000001,2084.6
0.01584,0.84,2081.6
0.01584,0.86,2097.8
0.01584,0.88,2086.2
0.01584,0.9,2070.8
0.01584,0.92,2118.6
0.01584,0.9400000000000001,2109.4
0.01584,0.96,2085.0
0.01584,0.98,2117.6
0.0,0.9,0.0
0.01782,0.0,2097.2
0.01782,0.02,2120.4
0.01782,0.04,2105.8
0.01782,0.06,2125.4
0.01782,0.08,2081.2
0.01782,0.1,2104.6
0.01782,0.12,2101.8
0.01782,0.14,2106.8
0.01782,0.16,2098.4
0.01782,0.18,2115.6
0.0,0.92,0.0
0.01782,0.2,2111.0
0.01782,0.22,2107.8
0.01782,0.24,2110.4
0.01782,0.26,2111.4
0.01782,0.28,2082.0
0.01782,0.3,2101.6
0.01782,0.32,2103.0
0.01782,0.34,2110.6
0.01782,0.36,2080.0
0.01782,0.38,2105.0
0.0,0.9400000000000001,0.0
0.01782,0.4,2083.0
0.01782,0.42,2104.4
0.01782,0.44,2112.0
0.01782,0.46,2101.4
0.01782,0.48,2089.8
0.01782,0.5,2106.0
0.01782,0.52,2097.4
