kt,k1,k2,k3,k4,k5,o1,o2,o3,o4,o5,o6,o7,o8,o9
2.5,0.217144,0.0757936,0.285066,0.829398,0.463898,13.5114,8.8266,4.4984,165.728,66.4178,21.776,89.0337,49.1537,31.1136
2.5,0.769075,0.0796802,0.542639,0.820147,0.437342,8.534,14.3428,3.9596,66.909,175.488,16.4309,95.7881,26.3662,44.6938
2.5,0.985979,0.816669,0.364358,0.654901,0.989201,17.2994,5.7472,3.7898,246.302,32.8143,15.8376,78.5594,52.217,18.0089
2.5,0.990393,0.250919,0.121793,0.962976,0.442893,17.476,7.4222,1.9382,245.214,56.9357,5.6075,101.826,27.2423,13.3154
2.5,0.427888,0.799338,0.669359,0.679012,0.55169,13.9862,8.2912,4.559,164.725,60.6217,22.8447,89.1408,52.1882,30.8372
2.5,0.760088,0.369985,0.701695,0.153786,0.963174,7.0838,9.6232,10.1294,42.4397,83.2939,97.8306,50.4815,54.23,79.7685
2.5,0.333644,0.419586,0.41426,0.97817,0.0590975,14.056,11.8176,0.9628,173.02,117.83,2.09023,127.082,12.7246,9.98501
2.5,0.539961,0.08177,0.92525,0.11892,0.590928,2.8812,12.7356,11.2196,8.49479,133.748,121.182,25.6873,23.8317,115.031
2.5,0.948975,0.210518,0.767012,0.0578777,0.714286,4.442,13.0892,9.3052,17.579,147.121,84.7586,41.1284,30.1257,100.279
2.5,0.249681,0.323286,0.516075,0.726195,0.544094,12.5744,8.8076,5.4544,135.513,70.3591,29.4846,86.5576,53.8956,38.1305
2.5,0.836841,0.688821,0.554603,0.322905,0.706438,12.6604,8.5724,5.6036,132.433,66.1552,33.2579,82.9948,57.2256,40.1185
2.5,0.410595,0.252213,0.192241,0.469064,0.361246,14.3388,8.0696,4.428,163.952,62.5029,24.1909,86.9792,51.795,32.1648
2.5,0.0139318,0.702256,0.801762,0.803048,0.88492,12.9126,6.435,7.4888,140.807,38.121,54.3091,63.6786,77.5058,38.4591
2.5,0.76391,0.317707,0.985962,0.225936,0.194284,6.15,16.8608,3.8256,34.1819,236.225,17.9572,78.0937,19.4182,54.568
2.5,0.26193,0.9631,0.0154852,0.264389,0.162029,20.7554,2.0074,4.0736,313.57,6.49384,35.064,32.8148,74.6385,11.2447
2.5,0.560945,0.216831,0.392324,0.178491,0.593423,8.2986,9.9344,8.6034,53.2237,89.3908,79.6176,58.1742,52.8508,74.121
2.5,0.715805,0.706902,0.444724,0.770059,0.721243,16.0992,7.002,3.7352,213.47,46.182,16.0195,87.8546,48.8856,21.6863
2.5,0.739284,0.0848844,0.990293,0.908054,0.453209,5.8726,16.4114,4.5524,33.1338,226.379,21.0175,75.9514,21.2622,58.7835
2.5,0.390876,0.929491,0.605533,0.606942,0.289762,15.1454,8.441,3.25,189.036,63.8429,13.5226,98.1015,41.6462,23.3138
2.5,0.0526134,0.242014,0.915789,0.614519,0.107222,7.2552,15.51,4.0712,51.2399,184.499,25.0059,83.1719,29.8704,52.8475
2.5,0.203781,0.439119,0.145451,0.16365,0.143418,13.8352,6.474,6.5272,136.34,40.1642,75.4888,61.1946,69.1597,39.9113
2.5,0.400564,0.813203,0.519183,0.574411,0.0149753,15.5488,10.0832,1.2044,194.714,89.5026,4.26467,119.366,19.6618,12.9936
2.5,0.856337,0.40538,0.803398,0.99757,0.14073,9.7746,15.7812,1.2806,85.9706,208.138,2.72041,120.892,10.4511,16.5049
2.5,0.911682,0.0448684,0.594739,0.0406957,0.276832,2.7104,18.5634,5.5626,7.75568,299.711,33.7612,28.8493,8.50223,88.2965
2.5,0.252317,0.220174,0.119848,0.778104,0.838691,18.9108,3.6708,4.2548,298.268,14.2149,20.7316,51.4663,65.2082,12.9805
2.5,0.0665988,0.592089,0.370752,0.682694,0.106642,15.9414,8.0808,2.8142,211.228,56.508,13.0355,94.9693,41.8077,19.0994
2.5,0.524218,0.357994,0.70749,0.989648,0.13193,10.1334,15.2102,1.4928,90.3777,195.929,3.42943,120.274,12.4734,18.6463
2.5,0.0574825,0.95045,0.79635,0.808842,0.937274,13.8394,5.9578,7.0392,161.743,32.4385,48.9154,62.4741,78.9869,33.2525
2.5,0.997931,0.979244,0.414793,0.614464,0.8062,17.434,6.0536,3.3488,254.349,35.1594,12.23,83.1922,45.9616,16.2392
2.5,0.0992432,0.279073,0.770547,0.376456,0.754273,8.061,7.0724,11.703,55.752,44.0436,130.414,41.7979,74.6196,64.7395
2.5,0.747242,0.123552,0.936655,0.27387,0.121449,3.8588,19.9934,2.9842,14.7674,329.088,12.0132,57.9837,9.69211,50.652
2.5,0.423407,0.408823,0.497525,0.284888,0.909446,10.1872,7.0176,9.6316,85.0976,43.5692,93.8699,52.2356,77.2916,55.4666
2.5,0.171249,0.207058,0.882902,0.187633,0.545083,4.9608,8.9158,12.9598,22.7846,62.366,170.006,30.5018,51.3687,86.8134
2.5,0.780545,0.208062,0.883279,0.106594,0.0585539,4.8556,19.6354,2.3454,21.391,317.033,9.86127,69.1274,9.66881,43.323
2.5,0.570244,0.884495,0.276635,0.0165865,0.163671,15.4878,6.9466,4.402,172.772,48.2226,36.5773,77.6536,56.0095,33.813
2.5,0.632562,0.16114,0.679803,0.358423,0.67671,7.0486,11.648,8.1398,44.3471,115.325,65.2521,61.6484,45.3123,76.8392
2.5,0.282465,0.0448931,0.22962,0.535048,0.970935,13.6796,5.4386,7.7182,155.142,27.3945,61.9532,54.8645,84.7633,34.3897
2.5,0.693214,0.777615,0.557108,0.707473,0.191448,15.1724,9.9606,1.7034,190.52,87.9694,4.59995,117.504,22.2548,14.9589
2.5,0.550788,0.260175,0.167753,0.0275053,0.609212,9.046,8.2056,9.5848,58.7408,68.9679,115.161,43.435,51.8253,79.5667
2.5,0.971515,0.0540374,0.691505,0.403862,0.30745,4.5444,18.208,4.084,19.6956,282.324,17.7685,62.1126,14.1079,60.1478
2.5,0.595005,0.430561,0.281984,0.683628,0.892631,16.3434,5.7996,4.6934,218.987,33.0168,23.945,73.8616,61.5846,22.8415
2.5,0.783276,0.296724,0.297186,0.425452,0.776734,12.9292,8.1266,5.7806,133.11,62.6743,36.791,80.0502,59.0005,40.924
2.5,0.109644,0.534231,0.0380682,0.00206847,0.0725006,12.7838,3.9744,10.0782,120.231,18.3514,218.141,30.8072,47.9569,39.136
2.5,0.731058,0.447156,0.0196285,0.158598,0.170108,17.3708,6.745,2.7206,215.239,57.271,15.1584,88.0598,40.1498,24.2184
2.5,0.28888,0.255803,0.849137,0.506737,0.802189,8.308,9.1328,9.3956,62.4804,71.1578,82.9997,57.8443,63.0528,67.0461
2.5,0.46262,0.832782,0.934166,0.549441,0.130204,12.0472,12.4594,2.3298,124.656,127.577,8.96362,113.734,26.1667,25.763
2.5,0.0172914,0.0589963,0.618796,0.446491,0.230332,7.0624,12.2508,7.5232,52.557,114.345,67.5534,59.4534,51.0564,68.5247
2.5,0.189837,0.153685,0.664488,0.427579,0.63624,8.1168,8.962,9.7576,60.9465,64.0162,94.8182,53.3771,66.2042,66.7903
2.5,0.69362,0.497265,0.932673,0.197995,0.156545,8.3424,14.9884,3.5056,60.6285,185.508,16.7513,94.2016,24.9893,45.6274
2.5,0.417915,0.23239,0.153357,0.606615,0.54427,16.1344,6.3236,4.3784,215.362,38.0045,22.5057,77.3032,57.3864,23.6363
2.5,0.637711,0.101576,0.0272949,0.613609,0.00264436,13.9766,12.2908,0.569,165.542,161.607,1.3115,115.753,8.72726,7.55165
2.5,0.262964,0.631676,0.701842,0.0125691,0.152954,8.283,9.843,8.7104,50.5194,77.7791,125.449,52.0502,46.2192,71.1188
2.5,0.326629,0.965803,0.177695,0.134829,0.461303,16.0472,3.7626,7.0266,186.32,16.0731,71.8263,43.3797,88.3906,27.3822
2.5,0.823084,0.399934,0.174034,0.297186,0.174973,15.1816,9.4106,2.2442,176.091,88.3801,8.49146,108.616,29.2425,21.9221
2.5,0.951604,0.549991,0.396953,0.995478,0.0884985,15.306,10.9296,0.6008,199.669,104.455,0.926025,130.811,7.57167,5.35437
2.5,0.137447,0.0975537,0.790911,0.44266,0.451581,6.5366,11.164,9.1358,40.6236,100.367,84.2258,53.7145,50.0111,79.9281
2.5,0.400405,0.358365,0.9823,0.714446,0.0827303,7.8438,17.1788,1.8138,58.3539,239.444,5.38981,104.861,13.0693,26.738
2.5,0.48306,0.0644973,0.572481,0.269547,0.114223,4.8772,18.0484,3.9108,22.8575,264.265,21.9836,62.8065,16.8788,62.0237
2.5,0.408372,0.476181,0.235633,0.867426,0.74968,18.349,4.9628,3.5246,277.04,24.3807,14.6319,70.5163,53.1095,14.6098
2.5,0.759078,0.873196,0.981847,0.864939,0.654753,12.5976,10.0654,4.1734,135.441,90.7033,18.1186,99.3172,41.5327,33.2807
2.5,0.0305441,0.0207061,0.117747,0.00516376,0.380824,4.9506,4.8862,16.9996,31.4997,26.2221,387.075,8.63931,13.6819,51.5425
2.5,0.816016,0.760591,0.0960372,0.857984,0.368247,22.0372,3.6174,1.1818,395.805,14.9276,2.53886,63.677,22.0174,3.93174
2.5,0.987324,0.488018,0.629572,0.130222,0.580062,9.2768,11.397,6.1626,71.5941,117.283,38.4022,80.8199,43.7892,58.0133
2.5,0.398049,0.770955,0.423249,0.731356,0.611331,16.6082,6.2428,3.9854,231.732,36.4031,17.0786,80.9111,52.7844,19.9597
2.5,0.0233273,0.401871,0.908486,0.787026,0.235555,9.6948,12.6224,4.5192,85.0995,125.969,25.5263,91.5119,39.4277,47.0251
2.5,0.850803,0.226349,0.231338,0.0596984,0.195429,9.534,13.5036,3.7988,65.8532,180.867,20.4644,85.8128,24.9828,51.8739
2.5,0.0596395,0.396656,0.782729,0.218844,0.170525,7.4446,10.3528,9.039,44.6367,80.1228,122.322,50.0972,55.1193,67.5049
2.5,0.98583,0.809307,0.531543,0.0237109,0.799546,11.3938,8.3046,7.138,99.2858,67.0552,54.4494,70.8194,62.5102,52.5373
2.5,0.78503,0.136798,0.559171,0.813382,0.584377,9.8268,12.4462,4.5634,88.5601,129.952,21.5279,95.5218,36.3222,44.3979
2.5,0.281902,0.774615,0.811881,0.985838,0.94307,13.7172,7.4136,5.7056,162.742,50.8163,30.6903,80.3622,60.7743,33.0014
2.5,0.181531,0.708498,0.517311,0.874733,0.410459,15.6792,7.6138,3.5434,209.409,49.613,15.1908,90.0119,47.403,21.7408
2.5,0.178812,0.333612,0.323942,0.324067,0.682167,12.0056,5.5112,9.3196,113.926,27.0689,96.1251,46.4364,89.744,41.5219
2.5,0.0714102,0.877254,0.643715,0.147208,0.654298,8.925,4.3858,13.5256,58.8091,16.9019,209.007,24.8741,85.5757,43.4533
2.5,0.0520708,0.748298,0.984132,0.317784,0.777046,8.356,5.8358,12.6446,58.6446,28.6318,158.524,33.8154,83.7793,55.7672
2.5,0.305258,0.183522,0.402968,0.663777,0.587449,12.4088,8.6312,5.7964,131.214,65.9244,34.8495,81.6823,58.0888,40.497
2.5,0.35325,0.226716,0.840942,0.444037,0.568727,7.4174,11.214,8.205,51.0298,104.473,65.0488,63.4546,49.8398,72.6917
2.5,0.505073,0.602476,0.477655,0.636316,0.794879,14.4984,6.9792,5.3588,172.194,47.1586,29.5104,79.3442,61.4703,31.0163
2.5,0.792551,0.221126,0.222537,0.0541042,0.854914,8.391,8.9414,9.504,51.3248,81.5143,101.01,47.4884,50.4516,81.3976
2.5,0.676755,0.903108,0.11059,0.985004,0.804647,22.7776,2.4454,1.6134,418.709,7.72176,4.12917,45.7758,31.5017,3.70433
2.5,0.607789,0.408857,0.869455,0.626874,0.633421,9.5668,11.2994,5.9702,80.9385,111.257,34.7999,84.0689,45.2595,53.436
2.5,0.393856,0.366213,0.648198,0.861804,0.266361,11.219,12.6422,2.9752,112.555,133.314,10.7231,109.637,27.915,30.4142
2.5,0.0351814,0.0910272,0.991294,0.149849,0.52478,3.3424,7.3142,16.1798,11.8763,40.5312,262.177,16.0454,44.569,78.3556
2.5,0.469506,0.99375,0.102436,0.323589,0.402975,20.1062,3.2072,3.523,302.146,13.2837,21.4666,51.2688,63.5234,13.0218
2.5,0.630239,0.838754,0.783996,0.926016,0.215328,13.8268,11.269,1.7406,158.795,112.73,4.58063,121.711,19.8078,16.6903
2.5,0.952397,0.102923,0.15762,0.512402,0.929002,13.5604,7.7778,5.4982,145.159,62.6986,33.1754,80.5042,56.164,39.0775
2.5,0.503654,0.0268508,0.58087,0.968391,0.0202636,5.01,21.257,0.5694,30.378,367.374,0.987781,83.1465,3.11193,10.6338
2.5,0.122253,0.577366,0.143577,0.269388,0.430527,15.7312,3.4964,7.6088,180.645,12.3925,82.9556,37.2703,97.8262,23.169
2.5,0.150585,0.530274,0.971747,0.404037,0.204772,8.8088,11.9468,6.0808,66.2651,113.668,47.7294,76.2483,46.2825,59.9003
2.5,0.00829335,0.584797,0.0060557,0.856837,0.708303,23.773,0.4696,2.5938,453.363,0.716019,10.5869,6.84277,56.105,0.981348
2.5,0.473462,0.790043,0.895515,0.328258,0.752624,10.1226,8.3622,8.3516,84.6769,63.7158,68.2856,63.973,66.7478,57.2021
2.5,0.431706,0.354478,0.551902,0.227638,0.161928,9.2052,12.9218,4.7094,67.5998,139.272,31.9978,85.4271,36.6936,54.7068
2.5,0.0958742,0.332688,0.0893871,0.59009,0.356858,18.5316,3.978,4.3268,278.095,16.3744,25.9456,51.3946,70.2065,14.4535
2.5,0.259747,0.215099,0.83615,0.0987555,0.0622729,4.7822,15.7026,6.3516,18.9486,183.692,78.0496,48.5609,24.8311,82.5251
2.5,0.31636,0.979157,0.246282,0.962848,0.906787,20.6462,3.2236,2.9666,348.943,11.2274,11.0601,50.9009,51.6979,8.04808
2.5,0.727818,0.848542,0.367959,0.614858,0.118385,17.7222,7.9628,1.1514,256.731,57.6493,2.84905,109.277,19.3009,9.06985
2.5,0.170217,0.854534,0.837232,0.131527,0.293519,9.1552,7.9494,9.7318,64.6909,49.6664,127.519,48.0859,67.6642,59.5741
2.5,0.904542,0.834508,0.492929,0.0311965,0.764504,11.866,7.8758,7.0946,109.95,58.3893,55.6812,68.8629,65.8406,49.5485
2.5,0.16722,0.875052,0.358696,0.544523,0.881974,16.4658,3.954,6.4166,217.923,15.0373,46.9988,47.695,87.8685,20.7191
2.5,0.0181179,0.724869,0.243607,0.225501,0.819967,13.046,2.209,11.5814,127.593,5.25317,157.75,18.6661,114.827,17.4704
2.5,0.113773,0.238306,0.46037,0.335618,0.735809,9.9168,5.9668,10.9528,83.9323,29.1971,122.914,40.8426,88.3735,49.024
2.5,0.495935,0.887005,0.840639,0.229207,0.75544,10.2574,7.7744,8.8046,86.9993,54.7064,76.7002,59.8866,71.0859,56.0865
2.5,0.37785,0.476138,0.739578,0.975371,0.605812,12.3638,9.8936,4.579,133.054,86.1963,21.3496,95.494,44.7767,35.6913
2.5,0.00483791,0.958557,0.285873,0.952966,0.42911,19.9472,4.075,2.8142,322.943,16.9116,11.1935,62.1002,48.6307,10.0071
2.5,0.129148,0.785986,0.582876,0.405778,0.639817,12.5656,5.8286,8.4422,130.876,28.9174,76.7372,52.2454,87.3736,38.3777
2.5,0.766923,0.308509,0.746855,0.634589,0.147058,8.5546,16.2916,1.9902,65.9918,222.082,5.63923,107.939,14.3225,27.1435
2.5,0.465645,0.659738,0.888092,0.841917,0.972851,12.1322,8.3284,6.3758,127.518,62.1258,38.6183,78.8456,61.3916,41.894
2.5,0.984845,0.466112,0.223096,0.976225,0.445193,17.8234,7.2016,1.8114,265.166,48.4715,4.60795,100.781,25.6194,10.739
2.5,0.883911,0.997252,0.180657,0.124775,0.442489,18.4472,5.0174,3.3718,259.31,29.1445,17.0286,73.1605,52.3114,18.0487
2.5,0.0639689,0.624286,0.8706,0.55315,0.524942,10.719,8.188,7.9294,98.0084,56.5424,65.5527,64.3817,70.3864,51.4422
2.5,0.671743,0.358886,0.580364,0.794077,0.372591,11.5492,12.0528,3.2344,117.98,122.39,12.0927,108.288,30.535,31.2071
2.5,0.0350585,0.0707743,0.0932965,0.317641,0.616827,13.6744,3.2742,9.8878,147.341,11.3097,116.186,26.3936,107.255,25.1954
2.5,0.698921,0.156693,0.342417,0.882723,0.170879,11.0656,14.0924,1.6784,109.61,169.973,4.24302,119.385,15.1737,19.7903
2.5,0.613351,0.474443,0.689181,0.65602,0.711616,11.54,9.6624,5.634,117.92,80.3405,31.5612,86.3116,52.2471,42.7926
2.5,0.526473,0.499189,0.347952,0.546757,0.509776,14.8932,7.5766,4.3666,184.126,52.9387,21.3993,86.9498,52.6583,27.4219
2.5,0.997555,0.860501,0.0867067,0.565591,0.439855,21.8886,3.4766,1.4712,378.059,15.0657,4.01677,63.3994,28.8623,5.42991
2.5,0.480215,0.737308,0.66652,0.701096,0.654059,13.7058,8.1798,4.9508,155.604,60.9893,26.0864,87.1233,54.592,33.2067
2.5,0.01796,0.0817026,0.972342,0.185085,0.888534,3.8594,4.9146,18.0624,14.5733,19.4968,304.982,12.062,54.1696,60.5042
2.5,0.193568,0.671721,0.745898,0.773996,0.329826,12.861,9.9892,3.9862,140.637,85.9503,18.148,99.4492,42.1641,32.2809
2.5,0.773527,0.306093,0.658614,0.998212,0.885156,12.016,9.8208,4.9996,121.851,87.3238,25.4539,92.4262,47.1634,39.3584
2.5,0.807837,0.228196,0.920438,0.895473,0.941039,8.9962,11.4336,6.4066,71.3957,114.721,39.0527,80.2781,45.1122,58.287
2.5,0.657028,0.818277,0.678824,0.379336,0.382193,13.049,9.6218,4.1656,139.788,81.8407,20.9432,95.3722,45.3262,34.2777
2.5,0.616541,0.631456,0.545158,0.510805,0.206163,13.6244,10.6788,2.5332,151.544,99.5207,9.61002,110.771,30.4498,24.7042
2.5,0.207731,0.0434737,0.288213,0.097591,0.857791,5.889,5.669,15.2784,28.2287,28.9576,243.872,20.1239,54.3192,71.2896
2.5,0.387694,0.495377,0.589112,0.522773,0.0380725,12.0154,13.1286,1.6924,120.707,142.877,6.54269,118.885,20.4486,21.8647
2.5,0.457303,0.634269,0.958646,0.891259,0.618089,11.4246,10.4572,4.9546,114.031,96.5971,23.9301,94.0151,44.4822,40.4859
2.5,0.260634,0.86069,0.313531,0.508552,0.280121,17.4808,5.6792,3.6764,241.759,30.6412,19.7832,74.9452,56.4109,18.8144
2.5,0.485288,0.329061,0.625555,0.272252,0.462335,8.5608,10.968,7.3076,61.559,101.154,58.0166,68.4446,50.4262,67.0262
2.5,0.409803,0.749375,0.398827,0.308351,0.358239,14.537,7.228,5.0714,166.963,47.1362,33.719,78.0318,61.7322,32.589
2.5,0.0633053,0.662335,0.856755,0.623853,0.844042,11.3612,6.6796,8.7956,111.278,39.6657,73.9622,57.2578,80.5199,46.0315
2.5,0.558088,0.740687,0.587306,0.628053,0.948843,14.1008,6.826,5.9096,163.776,43.3524,36.4039,74.1016,67.1415,33.2527
2.5,0.632803,0.127698,0.997579,0.475194,0.621404,5.5272,13.6536,7.6556,29.9565,154.477,56.6627,58.7918,34.2184,82.7038
2.5,0.0372886,0.237049,0.29795,0.715021,0.351323,14.74,7.3586,4.7378,194.34,44.9022,25.5134,77.2505,60.1715,26.4623
2.5,0.198291,0.733817,0.0305118,0.0499608,0.797257,13.381,1.984,11.4714,122.363,6.2586,189.871,16.4704,93.2618,27.2834
2.5,0.474869,0.799764,0.25007,0.293926,0.192463,17.2318,6.345,3.2596,225.003,40.6645,18.2283,83.2719,49.6157,21.4265
2.5,0.329819,0.351414,0.638722,0.752776,0.695108,11.808,8.9876,6.0408,120.341,72.528,35.5999,82.6926,56.3203,43.0147
2.5,0.41484,0.34994,0.934879,0.465118,0.629873,7.9752,10.8212,8.04,56.3723,100.886,62.4193,65.7127,51.2254,69.4852
2.5,0.118561,0.907397,0.631156,0.795242,0.108534,15.3328,9.3066,2.197,194.547,73.9078,8.63152,107.152,31.9884,18.5781
2.5,0.358127,0.548187,0.594065,0.835239,0.856785,13.9692,7.2508,5.6164,169.347,46.4916,31.2491,78.1161,62.901,31.7009
2.5,0.379079,0.772936,0.113172,0.129685,0.353023,16.4602,4.2866,6.0896,193.199,21.1039,59.3274,50.9327,79.5015,29.0125
2.5,0.0188101,0.348186,0.0251703,0.841423,0.490292,22.2338,1.6632,2.9394,411.196,4.33703,11.6641,23.4312,55.3228,3.90957
2.5,0.0249623,0.838973,0.207705,0.704778,0.0826736,19.8758,4.5296,2.431,318.867,18.9577,12.5409,64.1862,47.7059,9.18718
2.5,0.104688,0.811662,0.552667,0.249151,0.274467,12.1154,6.66,8.061,110.192,37.3843,93.7888,54.6494,77.7197,43.2104
2.5,0.451398,0.393779,0.417732,0.77428,0.294495,13.8,10.1732,2.8632,160.214,92.4005,9.94287,109.338,31.8022,23.8427
2.5,0.487403,0.956576,0.174086,0.420677,0.881162,18.9558,3.2114,4.6692,282.89,12.3988,26.4163,48.5747,72.7525,14.0825
2.5,0.219321,0.778519,0.601306,0.559409,0.0438666,14.301,10.3508,2.1846,170.277,87.0167,11.0171,108.776,32.0024,21.3279
2.5,0.788108,0.188407,0.688826,0.586667,0.522756,8.1266,13.5152,5.1946,58.8619,152.388,28.9333,83.9896,34.7199,57.461
2.5,0.978098,0.70521,0.416129,0.788177,0.751255,16.4996,7.116,3.2208,229.57,45.5673,12.1661,90.804,43.1663,18.6401
2.5,0.237718,0.854065,0.970952,0.173369,0.134636,9.8374,10.6218,6.3772,76.353,87.7271,67.2264,71.542,52.5858,56.481
2.5,0.836788,0.793363,0.33114,0.936929,0.63144,18.5512,5.9636,2.3216,283.984,34.4564,7.24722,87.1417,34.7359,11.5406
2.5,0.21491,0.248971,0.108077,0.0517556,0.54238,9.4044,5.0844,12.3476,63.6288,26.1293,202.825,26.3065,64.2431,59.4211
2.5,0.949511,0.10751,0.671937,0.839703,0.843831,9.1034,12.0298,5.7032,70.2672,130.346,31.7251,85.0747,39.4604,55.5578
2.5,0.787786,0.390689,0.83877,0.475708,0.0537475,8.661,16.9748,1.2006,66.2689,240.364,2.95095,113.088,9.57792,18.8036
2.5,0.840156,0.336742,0.72613,0.209081,0.449988,7.6084,13.2354,5.9926,48.7964,150.571,38.167,74.8708,35.8557,66.7683
2.5,0.227208,0.940127,0.591464,0.359654,0.122524,14.3368,8.3556,4.144,162.591,57.1766,31.0355,85.3585,54.5758,30.9264
2.5,0.0861113,0.272871,0.76672,0.820165,0.0219546,8.631,16.6074,1.598,73.9168,214.145,5.79556,109.606,15.9156,23.8113
2.5,0.207531,0.0149375,0.0375152,0.610157,0.970236,18.5088,2.7122,5.6154,282.674,9.19001,36.9109,36.5503,81.2457,14.0783
2.5,0.683498,0.837375,0.193138,0.816224,0.0868744,20.601,5.588,0.6474,345.155,30.5176,1.45937,89.2639,14.3802,4.05214
2.5,0.838609,0.608062,0.279183,0.204273,0.0590928,15.741,9.6768,1.4186,188.808,92.2624,4.57949,117.353,20.671,15.4136
2.5,0.874318,0.942404,0.920783,0.694659,0.655166,12.9128,9.751,4.1726,144.725,81.4301,18.8566,97.2905,43.9686,32.4969
2.5,0.553509,0.737597,0.827968,0.499799,0.951326,11.3126,7.9758,7.548,104.329,57.3827,58.545,67.7201,68.3722,50.0415
2.5,0.0498556,0.449538,0.397541,0.158724,0.885694,8.8146,3.3116,14.7102,58.8852,10.2113,231.159,18.4767,92.888,34.7695
2.5,0.537007,0.151833,0.103979,0.363876,0.466659,13.533,8.038,5.2654,146.257,64.1822,33.6553,78.9127,55.4998,39.8021
2.5,0.38208,0.297699,0.09028,0.345081,0.583516,15.7308,5.077,6.0286,190.252,28.0455,44.8307,59.5754,75.6714,29.4509
2.5,0.254217,0.385945,0.540847,0.319789,0.193376,10.234,11.0396,5.5628,83.2323,98.835,45.1415,79.577,49.7829,53.2978
2.5,0.364176,0.927145,0.235067,0.947676,0.0635183,20.5316,5.5496,0.7552,347.631,29.4194,1.54438,88.2387,14.8081,3.91773
2.5,0.486871,0.752845,0.407736,0.606948,0.352276,16.2406,7.475,3.1208,216.138,51.3853,12.2207,93.9965,42.4086,19.9848
2.5,0.510233,0.913,0.985598,0.262291,0.797397,9.7174,8.1988,8.9202,82.8349,56.8238,78.0402,59.5793,70.2571,57.5762
2.5,0.994433,0.0171888,0.994013,0.292908,0.772626,3.0966,14.8468,8.893,10.0901,186.293,74.0056,34.1656,20.9355,105.967
2.5,0.594674,0.371771,0.224467,0.270047,0.406286,13.4178,8.4368,4.9818,139.274,66.1628,32.5512,83.1493,54.8126,39.3062
2.5,0.969466,0.821916,0.400703,0.41189,0.111641,16.8444,8.902,1.09,225.628,76.132,2.55161,118.202,16.3523,9.55213
2.5,0.243818,0.626141,0.761327,0.507862,0.697803,11.2456,7.729,7.8618,105.264,52.7109,63.3522,64.4831,71.9187,49.1966
2.5,0.501766,0.0192615,0.944102,0.480279,0.606194,4.8492,13.662,8.3252,24.1037,157.05,64.2179,51.8166,32.4203,89.3392
2.5,0.258463,0.767796,0.0206744,0.872243,0.74941,23.8024,1.0536,1.9804,458.045,2.23597,5.82958,22.0196,39.0929,2.09427
2.5,0.852113,0.581841,0.566969,0.81315,0.762149,14.0838,8.635,4.1176,166.85,67.6889,18.1062,94.8232,46.3332,28.7833
2.5,0.242877,0.3681,0.197948,0.208491,0.693651,12.3828,4.7786,9.675,112.897,22.5749,112.314,40.4941,90.4839,41.3909
2.5,0.39219,0.552234,0.885699,0.621237,0.0660482,10.3182,14.7334,1.7848,93.1464,176.927,6.15052,115.958,17.8921,24.3003
2.5,0.631948,0.035066,0.892692,0.00632239,0.285455,1.2678,17.469,8.0996,2.32055,244.235,74.2133,11.9816,5.56604,118.33
2.5,0.962808,0.385504,0.560549,0.270683,0.832518,9.6304,10.112,7.094,77.3125,90.8356,50.8185,73.5913,53.8667,59.3207
2.5,0.274936,0.129504,0.0532807,0.760098,0.75458,19.4464,3.4238,3.9662,311.612,13.3733,19.2465,49.5297,62.4506,12.166
2.5,0.964663,0.0396122,0.675289,0.794083,0.711644,7.6232,13.6872,5.526,52.9894,161.622,29.4124,81.7989,32.809,59.6425
2.5,0.0272151,0.0375882,0.655238,0.581824,0.688539,8.9358,8.1262,9.7744,75.1539,54.6056,89.6398,54.323,71.9335,60.3059
2.5,0.456546,0.144553,0.45904,0.673737,0.0943052,8.8766,16.0954,1.8644,70.087,219.592,5.54592,108.195,14.4736,25.9811
2.5,0.647087,0.296083,0.698012,0.633217,0.283763,9.1838,14.2472,3.4054,74.1204,171.374,13.7098,100.976,25.6312,40.0524
2.5,0.809997,0.211554,0.0503927,0.849785,0.905502,19.7662,4.1526,2.9176,314.491,20.0469,11.3023,64.7152,47.0037,11.6231
2.5,0.527412,0.851047,0.544898,0.827045,0.846814,15.9682,6.4482,4.42,214.1,39.0795,20.3605,80.0827,56.4408,22.9687
2.5,0.0574927,0.223383,0.34879,0.980361,0.193984,13.9952,10.246,2.5952,178.135,87.7958,9.16237,105.146,32.1899,21.3801
2.5,0.526412,0.11082,0.524332,0.785993,0.879821,11.1356,9.2798,6.421,109.081,75.225,40.2934,79.8896,56.9367,47.136
2.5,0.533021,0.291697,0.948357,0.691828,0.508307,8.1484,13.0734,5.6146,61.5903,145.387,30.5502,84.0521,36.4017,57.0447
2.5,0.984832,0.108174,0.745793,0.523041,0.948152,7.1582,12.0266,7.6516,46.7573,123.87,55.5845,66.3993,43.3436,73.4132
2.5,0.112427,0.175999,0.918386,0.350498,0.95522,6.3984,6.7486,13.6894,38.4266,39.3857,167.139,32.7597,70.2962,70.7305
2.5,0.0818893,0.751491,0.709558,0.171132,0.67327,8.4588,4.9764,13.4012,55.5954,21.2365,193.493,27.9088,83.9491,49.2417
2.5,0.885291,0.279827,0.582575,0.837764,0.469309,10.7976,12.5538,3.485,96.8316,139.771,14.0654,104.045,30.1686,36.7141
