kt,k1,k2,k3,k4,k5,o1,o2,o3,o4,o5,o6,o7,o8,o9
8,0.2,0.6,0.6,1,0.8,14.002,6.512,4.444,126.154,30.0019,15.9267,52.8587,35.7226,16.4816
8,0.2,0.6,0.6,1,1,14.216,5.822,4.92,123.961,25.9542,19.9816,47.2169,41.0253,17.9136
8,0.2,0.6,0.8,0.2,0.2,9.226,10.45,5.282,60.3396,74.0516,19.9744,56.1085,27.369,30.444
8,0.2,0.6,0.8,0.2,0.4,8.356,8.4,8.202,48.8309,48.6132,47.901,40.4325,39.1925,38.8068
8,0.2,0.6,0.8,0.2,0.6,7.74,6.838,10.38,41.307,36.9376,68.5166,31.7293,44.107,41.8873
8,0.2,0.6,0.8,0.2,0.8,7.386,5.854,11.718,39.7325,23.8644,92.251,23.5354,51.3435,38.3014
8,0.2,0.6,0.8,0.2,1,6.958,5.21,12.79,36.1445,20.2424,105.401,21.0269,50.7587,38.4249
8,0.2,0.6,0.8,0.4,0.2,9.946,11.238,3.774,66.3197,84.0535,11.8787,63.6702,21.583,24.7252
8,0.2,0.6,0.8,0.4,0.4,9.826,8.996,6.136,63.5468,54.8898,28.6668,49.9151,35.9977,31.6398
8,0.2,0.6,0.8,0.4,0.6,9.732,7.622,7.604,63.8519,41.7666,39.4501,43.4977,42.1903,32.8821
8,0.2,0.6,0.8,0.4,0.8,9.368,6.592,8.998,58.0286,34.4945,52.7074,36.7937,46.626,35.0693
8,0.2,0.6,0.8,0.4,1,9.284,5.956,9.718,55.5665,26.0622,68.6798,31.3332,51.5171,33.0998
8,0.2,0.6,0.8,0.6,0.2,10.922,11.326,2.71,80.3446,84.3805,6.29048,71.9052,16.7509,16.9404
8,0.2,0.6,0.8,0.6,0.4,10.618,9.382,4.958,76.5372,58.6454,18.401,58.545,29.9438,25.8237
8,0.2,0.6,0.8,0.6,0.6,10.83,7.96,6.168,80.0171,43.806,28.0479,49.4261,38.0426,27.7001
8,0.2,0.6,0.8,0.6,0.8,10.476,7.29,7.192,72.5706,39.2524,36.7727,44.2184,42.4034,30.1847
8,0.2,0.6,0.8,0.6,1,10.802,6.31,7.846,81.1331,29.7093,39.2728,41.0635,47.9013,27.0819
8,0.2,0.6,0.8,0.8,0.2,10.96,11.576,2.422,84.9804,82.4291,5.60312,72.8087,15.9327,15.8566
8,0.2,0.6,0.8,0.8,0.4,11.33,9.702,3.926,85.5763,64.378,12.4093,63.4953,25.313,21.1142
8,0.2,0.6,0.8,0.8,0.6,11.398,8.486,5.074,86.3202,50.3144,19.1548,56.3753,32.3653,24.469
8,0.2,0.6,0.8,0.8,0.8,11.516,7.484,5.958,86.4266,41.8775,25.6275,50.2287,38.0237,25.8861
8,0.2,0.6,0.8,0.8,1,11.762,6.624,6.572,89.3761,31.1409,32.5499,44.9484,44.2306,25.3919
8,0.2,0.6,0.8,1,0.2,11.144,11.752,2.062,80.2678,96.0145,3.98613,76.1039,11.6764,13.1898
8,0.2,0.6,0.8,1,0.4,11.694,9.934,3.33,84.822,66.7832,10.7306,64.3786,24.2475,21.3104
8,0.2,0.6,0.8,1,0.6,11.758,8.872,4.328,92.9493,53.5708,14.0926,60.3678,28.5304,21.8998
8,0.2,0.6,0.8,1,0.8,12.18,7.654,5.124,97.4705,40.9642,21.1509,51.9622,36.7632,22.5861
8,0.2,0.6,0.8,1,1,12.274,6.89,5.794,94.552,32.9919,27.2501,47.0041,42.3892,24.314
8,0.2,0.6,1,0.2,0.2,7.748,11.276,5.934,41.2029,89.9838,24.8033,49.745,25.4102,37.9541
8,0.2,0.6,1,0.2,0.4,7.074,9.024,8.86,37.1067,52.8812,53.3752,36.5573,37.6056,45.2599
8,0.2,0.6,1,0.2,0.6,6.66,7.37,10.928,34.4533,39.2716,74.9567,29.2283,41.232,46.3032
8,0.2,0.6,1,0.2,0.8,6.268,6.26,12.43,31.9841,26.8581,97.933,22.7458,47.7843,42.1866
8,0.2,0.6,1,0.2,1,6.03,5.452,13.476,27.3558,21.3424,119.669,18.4353,47.5288,40.9568
8,0.2,0.6,1,0.4,0.2,8.734,12.16,4.064,47.8069,102.459,14.1562,59.5076,19.7986,29.5869
8,0.2,0.6,1,0.4,0.4,8.508,9.92,6.53,53.545,60.6669,31.1314,48.4315,33.3735,36.6277
8,0.2,0.6,1,0.4,0.6,8.24,8.318,8.4,49.9824,48.7143,44.8056,41.8514,38.9319,38.5699
8,0.2,0.6,1,0.4,0.8,8.18,7.106,9.672,48.6208,38.5479,59.9162,34.4057,44.8588,38.2974
8,0.2,0.6,1,0.4,1,8.134,6.374,10.45,45.1263,29.9941,75.0015,29.2283,48.6189,38.1961
8,0.2,0.6,1,0.6,0.2,9.24,12.498,3.22,56.0505,103.862,9.50661,65.3271,17.2517,23.8161
8,0.2,0.6,1,0.6,0.4,9.276,10.514,5.168,61.3746,71.8695,20.4006,55.6013,28.4084,30.2722
8,0.2,0.6,1,0.6,0.6,9.276,8.896,6.786,57.9998,55.8248,31.9802,47.1911,35.6504,35.3605
8,0.2,0.6,1,0.6,0.8,9.376,7.822,7.76,59.2371,44.9963,40.0144,43.0651,41.2107,34.7047
8,0.2,0.6,1,0.6,1,9.432,6.884,8.642,59.9212,35.0166,50.5389,38.3147,45.5858,34.4654
8,0.2,0.6,1,0.8,0.2,9.662,12.818,2.478,65.9597,103.536,5.77707,71.6137,14.194,17.6603
8,0.2,0.6,1,0.8,0.4,10.002,10.692,4.264,63.2565,81.1635,14.3951,61.5397,23.4945,26.6626
8,0.2,0.6,1,0.8,0.6,9.946,9.262,5.75,64.7606,55.7008,26.9855,51.0803,34.8442,31.4564
8,0.2,0.6,1,0.8,0.8,10.166,8.262,6.53,65.8542,47.9052,32.7306,46.8041,38.5932,32.4621
8,0.2,0.6,1,0.8,1,10.344,7.412,7.202,74.3584,38.8159,35.2196,44.9702,42.4093,29.5278
8,0.2,0.6,1,1,0.2,9.84,12.978,2.14,66.0345,108.703,4.8501,72.7259,12.2309,16.3538
8,0.2,0.6,1,1,0.4,10.144,11.036,3.778,66.3961,81.7582,12.7262,64.1371,22.2585,24.2685
8,0.2,0.6,1,1,0.6,10.42,9.598,4.94,79.4345,58.4533,17.1828,58.6341,29.5423,25.3927
8,0.2,0.6,1,1,0.8,10.874,8.394,5.69,78.916,48.0469,24.1783,51.6129,35.8546,28.0663
8,0.2,0.6,1,1,1,11.046,7.604,6.308,81.1141,40.6284,28.7907,47.5513,41.2403,27.0461
8,0.2,0.8,0.2,0.2,0.2,18.302,4.11,2.546,212.756,13.6692,6.34858,42.7403,26.1474,5.8296
8,0.2,0.8,0.2,0.2,0.4,17.482,3.58,3.896,182.639,11.8152,13.8649,36.776,41.0162,9.15263
8,0.2,0.8,0.2,0.2,0.6,16.734,3.196,5.028,178.785,7.74107,21.0373,27.437,51.0956,8.79009
8,0.2,0.8,0.2,0.2,0.8,16.362,2.656,5.94,170.548,6.84335,25.1627,25.9905,54.3865,9.45026
8,0.2,0.8,0.2,0.2,1,15.88,2.456,6.622,161.933,5.88784,30.9771,22.0909,60.1469,9.4673
8,0.2,0.8,0.2,0.4,0.2,19.124,4.272,1.562,236.59,13.97,2.8719,45.3049,15.854,3.2296
8,0.2,0.8,0.2,0.4,0.4,18.964,3.54,2.454,219.826,12.5134,5.62313,41.9173,24.9563,5.24934
8,0.2,0.8,0.2,0.4,0.6,18.828,3.066,3.064,222.443,8.88341,8.13618,34.0174,31.9148,5.44066
8,0.2,0.8,0.2,0.4,0.8,18.422,2.698,3.838,216.108,6.14709,12.641,27.2319,41.0344,5.38986
8,0.2,0.8,0.2,0.4,1,18.08,2.74,4.138,200.054,8.13267,13.9268,30.6721,42.0972,7.27844
8,0.2,0.8,0.2,0.6,0.2,19.768,4.134,1.056,242.439,14.6293,1.60006,47.9971,11.3818,2.39128
8,0.2,0.8,0.2,0.6,0.4,19.646,3.544,1.768,247.784,10.1724,3.63745,37.4615,19.3385,3.50722
8,0.2,0.8,0.2,0.6,0.6,19.538,3.092,2.328,235.195,8.48451,6.2409,34.247,27.7029,4.19421
8,0.2,0.8,0.2,0.6,0.8,19.284,2.78,2.894,234.909,7.17395,6.95668,30.4855,31.3308,4.76822
8,0.2,0.8,0.2,0.6,1,19.308,2.482,3.168,234.334,6.57483,7.88755,29.3082,32.6596,4.7385
8,0.2,0.8,0.2,0.8,0.2,19.868,4.176,0.914,247.425,13.7726,1.59379,45.2497,12.1129,2.34583
8,0.2,0.8,0.2,0.8,0.4,19.88,3.658,1.42,246.799,11.5,2.44048,41.9929,15.6798,3.06176
8,0.2,0.8,0.2,0.8,0.6,20.036,2.988,1.934,246.027,9.03793,4.03772,36.1407,21.8701,3.54229
8,0.2,0.8,0.2,0.8,0.8,20.028,2.644,2.286,252.336,6.48223,5.3469,29.6332,25.9459,3.4427
8,0.2,0.8,0.2,0.8,1,20.038,2.424,2.496,251.115,5.93209,5.89377,27.533,28.6444,3.45661
8,0.2,0.8,0.2,1,0.2,20.068,4.184,0.706,249.735,13.8979,1.02562,47.9734,8.98997,1.81172
8,0.2,0.8,0.2,1,0.4,20.2,3.558,1.2,261.836,10.3313,1.84369,39.4834,12.6112,2.00441
8,0.2,0.8,0.2,1,0.6,20.17,3.212,1.576,255.039,8.86078,3.01826,35.6833,18.6995,3.26241
8,0.2,0.8,0.2,1,0.8,20.386,2.698,1.874,257.191,6.73627,4.12237,31.3212,22.706,3.05205
8,0.2,0.8,0.2,1,1,20.364,2.574,2.02,263.462,6.3893,4.58878,27.1694,23.7703,2.94441
8,0.2,0.8,0.4,0.2,0.2,14.728,6.648,3.582,131.581,32.5332,12.9291,55.0904,32.0123,15.4798
8,0.2,0.8,0.4,0.2,0.4,13.75,5.452,5.756,121.218,21.3704,26.1047,41.997,46.6222,18.1386
8,0.2,0.8,0.4,0.2,0.6,12.996,4.774,7.188,107.515,17.9348,39.8644,34.8247,53.7943,19.8281
8,0.2,0.8,0.4,0.2,0.8,12.506,4.122,8.33,100.427,12.937,50.8468,28.0043,61.3878,19.607
8,0.2,0.8,0.4,0.2,1,12.02,3.56,9.378,96.8693,10.9964,59.0572,24.6962,63.6137,19.333
8,0.2,0.8,0.4,0.4,0.2,15.804,6.828,2.326,156.935,33.8501,5.35443,62.6215,21.3526,9.06019
8,0.2,0.8,0.4,0.4,0.4,15.346,5.718,3.894,159.834,22.5636,11.6701,49.9254,32.9766,11.1684
8,0.2,0.8,0.4,0.4,0.6,14.998,5.05,4.91,146.018,19.759,17.4608,43.8298,41.4768,14.1789
8,0.2,0.8,0.4,0.4,0.8,14.57,4.298,6.09,134.582,16.2818,25.6532,37.0462,50.3835,15.416
8,0.2,0.8,0.4,0.4,1,14.346,4.032,6.58,130.612,13.3737,32.0196,32.6763,54.5564,15.8692
8,0.2,0.8,0.4,0.6,0.2,16.102,7.062,1.794,162.428,35.5132,3.72301,65.5227,17.4078,7.34145
8,0.2,0.8,0.4,0.6,0.4,16.124,5.952,2.882,158.874,28.2181,7.88785,56.9478,26.4054,10.2609
8,0.2,0.8,0.4,0.6,0.6,16.03,5.166,3.762,170.342,19.4053,11.0034,46.4058,33.9691,10.3542
8,0.2,0.8,0.4,0.6,0.8,15.938,4.538,4.482,158.347,18.0286,15.3444,44.1236,39.3506,11.7702
8,0.2,0.8,0.4,0.6,1,15.55,4.24,5.168,146.164,15.4052,21.5068,38.3246,47.2581,13.9836
8,0.2,0.8,0.4,0.8,0.2,16.732,6.866,1.36,178.666,32.966,2.40321,65.8658,13.0486,5.17259
8,0.2,0.8,0.4,0.8,0.4,16.632,5.946,2.38,175.163,23.951,6.30421,54.457,25.2744,8.66385
8,0.2,0.8,0.4,0.8,0.6,16.754,5.174,3.03,180.531,20.2482,7.51613,50.0569,28.5465,8.35349
8,0.2,0.8,0.4,0.8,0.8,16.578,4.584,3.796,175.07,15.8386,13.0044,42.4113,36.8035,9.933
8,0.2,0.8,0.4,0.8,1,16.58,4.346,4.032,180.609,14.4953,12.8567,40.6506,37.2359,9.2374
8,0.2,0.8,0.4,1,0.2,16.77,6.978,1.21,174.923,35.3282,2.31453,68.2514,11.5694,5.00062
8,0.2,0.8,0.4,1,0.4,16.926,6.092,1.94,176.217,29.6027,4.15271,60.4798,18.8913,6.74701
8,0.2,0.8,0.4,1,0.6,16.966,5.338,2.654,182.995,20.645,6.69167,51.8271,25.9161,8.19534
8,0.2,0.8,0.4,1,0.8,17.208,4.664,3.086,188.674,18.6644,7.97455,47.4047,28.0121,8.03096
8,0.2,0.8,0.4,1,1,17.17,4.274,3.514,182.811,15.8626,10.9637,42.6086,34.7581,8.919
8,0.2,0.8,0.6,0.2,0.2,12.476,8.336,4.146,101.088,48.1394,13.656,59.7315,29.8242,20.1072
8,0.2,0.8,0.6,0.2,0.4,11.182,6.968,6.808,81.7243,35.9589,32.7126,45.589,43.3737,26.9437
8,0.2,0.8,0.6,0.2,0.6,10.782,5.55,8.626,76.9043,23.771,50.1224,34.8336,52.7941,28.0779
8,0.2,0.8,0.6,0.2,0.8,10.17,4.858,9.93,69.8568,17.8375,64.9951,28.7216,58.3286,27.7095
8,0.2,0.8,0.6,0.2,1,9.562,4.364,11.032,58.1585,13.234,91.3898,20.767,62.5732,26.3731
8,0.2,0.8,0.6,0.4,0.2,13.472,8.618,2.868,121.44,49.5712,7.64988,66.1406,22.335,13.2982
8,0.2,0.8,0.6,0.4,0.4,12.976,7.25,4.732,107.791,37.0376,17.9481,54.6994,34.8292,20.1874
8,0.2,0.8,0.6,0.4,0.6,12.488,6.358,6.112,102.916,29.1121,27.0015,45.5925,43.6326,22.3646
8,0.2,0.8,0.6,0.4,0.8,12.014,5.5,7.444,97.9417,23.0681,37.4979,39.1693,50.116,22.5651
8,0.2,0.8,0.6,0.4,1,11.922,5.042,7.994,92.7294,19.7477,44.5471,34.8349,54.6448,23.1125
8,0.2,0.8,0.6,0.6,0.2,14.004,8.736,2.218,127.427,52.371,5.26501,69.4059,18.3979,10.7691
8,0.2,0.8,0.6,0.6,0.4,13.744,7.426,3.788,123.425,37.9925,12.5522,57.8287,30.7753,15.5153
8,0.2,0.8,0.6,0.6,0.6,13.48,6.528,4.95,119.388,30.394,19.5386,50.3312,37.7295,18.3832
8,0.2,0.8,0.6,0.6,0.8,13.238,5.668,6.052,117.629,23.7453,26.9031,41.7004,46.2381,19.0273
8,0.2,0.8,0.6,0.6,1,13.32,5.274,6.364,115.813,20.2955,28.5246,40.6596,48.8813,19.2468
8,0.2,0.8,0.6,0.8,0.2,14.27,8.798,1.89,126.931,55.3759,3.95782,72.9945,14.9516,10.0258
8,0.2,0.8,0.6,0.8,0.4,14.45,7.484,3.024,138.573,37.9056,8.22387,60.7677,25.2978,12.6878
8,0.2,0.8,0.6,0.8,0.6,14.262,6.73,3.966,135.436,31.7887,12.6061,54.8304,31.6061,14.7523
8,0.2,0.8,0.6,0.8,0.8,14.332,5.97,4.656,133.673,25.8127,16.5668,47.6493,39.7176,15.7111
8,0.2,0.8,0.6,0.8,1,14.236,5.594,5.128,134.549,21.8128,19.7792,45.5429,42.092,15.3988
8,0.2,0.8,0.6,1,0.2,14.514,8.896,1.548,132.238,55.9571,2.97364,73.5445,13.7378,8.23747
8,0.2,0.8,0.6,1,0.4,14.628,7.816,2.514,139.721,41.8298,6.18618,65.8192,20.5864,10.8302
8,0.2,0.8,0.6,1,0.6,14.724,6.888,3.346,136.24,33.7189,10.2107,57.6845,29.0276,14.3074
8,0.2,0.8,0.6,1,0.8,14.898,6.044,4.016,142.473,26.9961,13.0859,51.1328,34.4044,14.2899
8,0.2,0.8,0.6,1,1,14.872,5.55,4.536,146.324,21.6989,15.8765,47.1647,38.2271,13.7627
8,0.2,0.8,0.8,0.2,0.2,10.682,9.358,4.918,69.8766,62.7032,19.6666,56.1942,29.6733,29.1136
8,0.2,0.8,0.8,0.2,0.4,9.636,7.676,7.646,64.6127,39.3016,41.7402,41.5331,43.6625,33.0815
8,0.2,0.8,0.8,0.2,0.6,8.744,6.54,9.674,50.1949,30.8862,67.0699,31.3469,48.5416,37.1403
8,0.2,0.8,0.8,0.2,0.8,8.142,5.528,11.288,49.6972,20.4461,82.6584,25.8026,55.3819,33.519
8,0.2,0.8,0.8,0.2,1,7.95,4.846,12.162,45.3342,18.4071,95.3825,22.7177,55.2787,33.546
8,0.2,0.8,0.8,0.4,0.2,11.696,9.938,3.324,91.7391,65.413,9.73449,66.1114,22.8061,18.7436
8,0.2,0.8,0.8,0.4,0.4,11.172,8.174,5.612,80.1106,48.6771,24.1698,52.5131,34.7182,27.3943
8,0.2,0.8,0.8,0.4,0.6,10.764,7.054,7.14,73.6115,35.6584,38.778,42.9346,44.4499,29.6958
8,0.2,0.8,0.8,0.4,0.8,10.57,6.096,8.292,75.0231,27.0529,48.5879,36.6065,50.8713,28.2946
8,0.2,0.8,0.8,0.4,1,10.092,5.8,9.066,71.8913,24.4729,53.8854,35.1467,51.9258,28.907
8,0.2,0.8,0.8,0.6,0.2,12.186,10.276,2.496,95.6828,70.0359,6.13826,71.1109,18.5749,15.4901
8,0.2,0.8,0.8,0.6,0.4,11.882,8.532,4.544,92.469,53.0711,15.7916,59.1631,29.0102,22.2651
8,0.2,0.8,0.8,0.6,0.6,11.638,7.654,5.666,90.6763,39.5253,23.8181,51.3995,38.3358,24.3592
8,0.2,0.8,0.8,0.6,0.8,11.674,6.532,6.752,88.7933,34.1012,30.1909,47.0335,41.7987,25.7294
8,0.2,0.8,0.8,0.6,1,11.49,5.884,7.584,85.7334,25.2851,42.2154,37.8545,49.8355,26.7973
8,0.2,0.8,0.8,0.8,0.2,12.47,10.488,2,101.688,75.2724,4.11623,76.4776,12.7756,11.3126
8,0.2,0.8,0.8,0.8,0.4,12.346,8.868,3.744,99.4171,54.6198,11.2249,63.4185,25.724,19.3309
8,0.2,0.8,0.8,0.8,0.6,12.464,7.836,4.658,100.486,43.0071,17.8006,55.5452,33.4075,21.5049
8,0.2,0.8,0.8,0.8,0.8,12.434,7.004,5.52,103.825,33.0381,23.5487,49.0864,40.2007,21.6111
8,0.2,0.8,0.8,0.8,1,12.446,6.19,6.322,100.364,27.052,30.1707,43.4542,46.0204,22.8365
8,0.2,0.8,0.8,1,0.2,12.692,10.496,1.77,103.107,75.0761,3.54018,77.2392,12.5342,10.469
8,0.2,0.8,0.8,1,0.4,12.908,9.012,3.038,111.082,54.8616,7.71198,67.0191,22.256,15.0015
8,0.2,0.8,0.8,1,0.6,12.706,8.11,4.142,112.232,45.9217,12.062,61.0184,27.7292,17.2489
8,0.2,0.8,0.8,1,0.8,13.082,7.038,4.838,112.228,32.5937,19.4066,51.0189,38.5143,19.4571
8,0.2,0.8,0.8,1,1,13.316,6.336,5.306,113.419,30.2957,20.9583,49.8595,40.0093,18.899
8,0.2,0.8,1,0.2,0.2,9.09,10.51,5.358,57.1722,72.4428,20.8876,56.4049,27.8835,31.5645
8,0.2,0.8,1,0.2,0.4,8.42,8.28,8.258,46.1479,46.6269,50.5365,38.3511,40.9395,40.1581
8,0.2,0.8,1,0.2,0.6,7.604,7.018,10.336,39.0333,36.2662,74.8087,28.7887,44.3758,42.8857
8,0.2,0.8,1,0.2,0.8,7.148,5.974,11.836,37.4009,26.2418,92.3939,23.7093,49.6716,39.7051
8,0.2,0.8,1,0.2,1,6.64,5.166,13.152,29.6297,20.9804,116.706,18.7432,49.2111,39.4918
8,0.2,0.8,1,0.4,0.2,10.44,10.9,3.618,73.9142,79.8257,10.481,65.4108,21.3848,22.1982
8,0.2,0.8,1,0.4,0.4,9.87,8.956,6.132,66.8308,52.6113,28.4715,49.0744,36.1475,31.9257
8,0.2,0.8,1,0.4,0.6,9.19,7.896,7.872,56.7073,43.8369,41.675,42.3785,41.4512,36.165
8,0.2,0.8,1,0.4,0.8,9.084,6.838,9.036,57.6522,32.132,54.8604,36.6048,48.0511,34.1261
8,0.2,0.8,1,0.4,1,8.946,5.952,10.06,50.1754,27.4125,68.3651,30.8852,50.9371,36.3055
8,0.2,0.8,1,0.6,0.2,10.702,11.408,2.848,76.5062,84.5266,7.38366,70.228,17.4716,19.1964
8,0.2,0.8,1,0.6,0.4,10.586,9.544,4.828,78.7601,60.3888,17.0325,59.3239,28.9347,24.7551
8,0.2,0.8,1,0.6,0.6,10.396,8.368,6.194,74.7767,49.0146,26.4332,51.371,36.2918,28.3293
8,0.2,0.8,1,0.6,0.8,10.274,7.298,7.386,69.5941,37.5162,40.1212,41.7038,44.1846,31.6002
8,0.2,0.8,1,0.6,1,10.292,6.472,8.194,69.2773,31.8168,47.1146,38.6976,46.6226,31.6798
8,0.2,0.8,1,0.8,0.2,11.158,11.432,2.368,83.9289,81.1677,6.27713,72.0899,16.9117,16.4159
8,0.2,0.8,1,0.8,0.4,11.074,9.986,3.898,83.4314,65.8415,11.9996,64.8087,24.1118,21.5477
8,0.2,0.8,1,0.8,0.6,11.134,8.572,5.252,78.7896,52.5539,21.5276,54.9713,32.7878,26.9097
8,0.2,0.8,1,0.8,0.8,11.288,7.604,6.066,79.468,40.8489,28.4586,48.3808,40.1252,28.2106
8,0.2,0.8,1,0.8,1,11.122,6.964,6.872,82.7366,34.5919,33.4265,44.822,43.5547,27.3501
8,0.2,0.8,1,1,0.2,11.27,11.83,1.858,84.6584,91.7847,3.8335,75.9518,12.1546,12.8596
8,0.2,0.8,1,1,0.4,11.446,10.254,3.258,86.7325,70.3983,8.52849,68.8163,20.5781,18.8802
8,0.2,0.8,1,1,0.6,11.574,8.92,4.464,85.251,55.4926,17.4316,57.3767,30.8594,23.7807
8,0.2,0.8,1,1,0.8,11.814,7.9,5.244,91.0255,43.5651,21.9564,52.308,36.1136,24.4092
8,0.2,0.8,1,1,1,11.638,7.25,6.07,90.1473,36.8652,27.0913,47.9123,40.7528,25.3873
8,0.2,1,0.2,0.2,0.2,19.414,3.464,2.08,235.117,10.666,4.50661,39.1362,22.8225,4.00088
8,0.2,1,0.2,0.2,0.4,18.242,3.144,3.572,208.112,9.32191,11.1591,32.3258,37.9415,6.54071
8,0.2,1,0.2,0.2,0.6,17.654,2.85,4.454,193.389,7.13377,17.2303,28.1765,46.3277,7.72355
8,0.2,1,0.2,0.2,0.8,16.834,2.594,5.53,179.437,6.80678,22.3618,25.6679,52.6072,8.52623
8,0.2,1,0.2,0.2,1,16.79,2.228,5.94,176.711,5.22246,26.9062,21.9237,56.7008,8.0598
8,0.2,1,0.2,0.4,0.2,20.03,3.608,1.32,256.502,9.31296,2.51463,37.5709,16.8261,2.54253
8,0.2,1,0.2,0.4,0.4,19.722,3.118,2.118,233.151,8.84978,5.70348,36.3495,26.0609,4.84176
8,0.2,1,0.2,0.4,0.6,19.332,2.726,2.9,234.022,6.76044,7.88176,29.5841,32.4381,4.7501
8,0.2,1,0.2,0.4,0.8,19.104,2.468,3.386,218.19,7.05909,10.3818,30.0053,37.4608,5.823
8,0.2,1,0.2,0.4,1,18.846,2.23,3.882,235.389,4.51814,11.8317,19.8772,41.4086,3.94904
8,0.2,1,0.2,0.6,0.2,20.54,3.544,0.874,265.215,10.2646,1.36085,40.6155,10.2606,1.80816
8,0.2,1,0.2,0.6,0.4,20.342,3.046,1.57,257.332,9.12614,3.02715,36.1065,17.6243,2.63104
8,0.2,1,0.2,0.6,0.6,19.898,2.862,2.198,248.733,6.9208,5.28537,31.1963,25.9361,3.50233
8,0.2,1,0.2,0.6,0.8,20.046,2.424,2.488,247.719,5.31886,6.66318,26.8322,30.7731,3.64838
8,0.2,1,0.2,0.6,1,19.742,2.322,2.894,242.284,5.10052,8.19115,24.953,34.7502,3.61336
8,0.2,1,0.2,0.8,0.2,20.624,3.62,0.714,265.794,10.7491,1.04229,40.955,9.73393,1.62257
8,0.2,1,0.2,0.8,0.4,20.552,3.128,1.278,262.047,8.28418,2.642,35.3821,16.7821,2.45332
8,0.2,1,0.2,0.8,0.6,20.688,2.658,1.612,269.053,6.49002,2.74695,32.4402,17.3376,2.18167
8,0.2,1,0.2,0.8,0.8,20.55,2.436,1.972,257.282,6.75141,4.33589,31.2968,22.5265,3.0964
8,0.2,1,0.2,0.8,1,20.496,2.228,2.234,263.697,5.0942,4.78882,26.6642,24.8997,2.75015
8,0.2,1,0.2,1,0.2,20.884,3.498,0.576,268.72,10.8116,0.809844,42.7713,6.92266,1.23963
8,0.2,1,0.2,1,0.4,20.76,3.078,1.12,264.335,8.72937,1.70501,38.7743,12.8826,2.06277
8,0.2,1,0.2,1,0.6,20.702,2.888,1.368,270.975,7.03753,2.6098,31.7241,17.0157,2.05332
8,0.2,1,0.2,1,0.8,20.716,2.552,1.69,274.12,5.53837,3.38467,27.5419,19.8276,2.21355
8,0.2,1,0.2,1,1,20.842,2.23,1.886,272.298,4.65441,4.02906,24.9422,23.495,2.17657
8,0.2,1,0.4,0.2,0.2,15.882,5.86,3.216,153.728,26.4212,9.7769,53.6267,30.6648,11.8499
8,0.2,1,0.4,0.2,0.4,14.928,5.002,5.028,146.231,17.9379,19.5383,41.2446,43.5992,14.4068
8,0.2,1,0.4,0.2,0.6,14.02,4.302,6.636,123.635,15.2774,34.0236,35.1563,52.5764,16.9037
8,0.2,1,0.4,0.2,0.8,13.402,3.858,7.698,118.257,11.7734,41.2453,29.1514,59.3321,16.9831
8,0.2,1,0.4,0.2,1,12.812,3.516,8.63,111.492,10.2422,50.1093,24.9088,63.9523,16.3216
8,0.2,1,0.4,0.4,0.2,16.824,6.066,2.068,179.151,26.8273,4.59256,58.0998,20.1924,7.52657
8,0.2,1,0.4,0.4,0.4,16.226,5.182,3.55,168.548,19.2714,11.3742,45.7323,35.17,10.6051
8,0.2,1,0.4,0.4,0.6,16.054,4.506,4.398,160.436,17.3206,15.8032,42.4055,39.9244,11.9946
8,0.2,1,0.4,0.4,0.8,15.662,4.072,5.224,162.441,13.1571,19.3365,36.2368,46.1099,11.2905
8,0.2,1,0.4,0.4,1,15.27,3.604,6.084,149.648,12.3198,25.7204,34.6121,50.0875,12.5604
8,0.2,1,0.4,0.6,0.2,17.546,5.904,1.508,189.603,25.4377,3.40475,57.297,18.5337,6.05087
8,0.2,1,0.4,0.6,0.4,17.002,5.254,2.702,184.25,21.7129,6.59438,52.1618,25.0387,7.62494
8,0.2,1,0.4,0.6,0.6,16.82,4.7,3.438,188.448,15.7776,9.66949,42.9118,33.1672,8.07756
8,0.2,1,0.4,0.6,0.8,16.724,4.246,3.988,173.916,13.6327,15.0019,39.068,40.3774,10.3837
8,0.2,1,0.4,0.6,1,16.37,3.754,4.834,174.173,12.1338,16.2109,37.4459,42.8311,9.5683
8,0.2,1,0.4,0.8,0.2,17.594,6.132,1.232,204.747,24.8683,2.03424,57.8914,13.1846,4.20378
8,0.2,1,0.4,0.8,0.4,17.636,5.22,2.102,196.725,19.3222,4.99358,50.2566,23.5422,6.78513
8,0.2,1,0.4,0.8,0.6,17.498,4.742,2.718,193.577,17.6628,7.11671,47.4634,27.2449,7.21768
8,0.2,1,0.4,0.8,0.8,17.47,4.186,3.302,196.43,15.7028,8.66412,43.728,29.4049,7.57297
8,0.2,1,0.4,0.8,1,17.26,3.84,3.858,190.437,12.4673,11.6371,38.3523,37.3556,8.12553
8,0.2,1,0.4,1,0.2,17.684,6.254,1.02,198.128,27.4764,1.87134,62.5434,11.0624,3.76044
8,0.2,1,0.4,1,0.4,17.86,5.28,1.818,206.425,19.9495,3.34356,53.0293,18.237,4.97892
8,0.2,1,0.4,1,0.6,17.632,4.998,2.328,198.433,18.0902,5.2429,49.4722,24.2652,6.48362
8,0.2,1,0.4,1,0.8,17.842,4.276,2.84,207.472,13.8275,6.82806,42.6569,28.133,6.25066
8,0.2,1,0.4,1,1,17.91,3.83,3.218,206.206,12.1775,8.78004,39.4155,31.1098,6.99705
